organized_path,original_archive_member,original_relative_path,category,subcategory,size_bytes
01_INDIAN_COMPANIES/Sun_Pharmaceutical/01_FINANCIAL_DATA/Annual/Sun_Pharmaceutical_yfinance_annual_income.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Sun_Pharmaceutical/15495869b0a28dcf__Sun_Pharmaceutical_yfinance_annual_income.csv,01_EVIDENCE/Indian/Sun_Pharmaceutical/15495869b0a28dcf__Sun_Pharmaceutical_yfinance_annual_income.csv,01_FINANCIAL_DATA,Annual,4211
01_INDIAN_COMPANIES/Sun_Pharmaceutical/01_FINANCIAL_DATA/Annual/Sun_Pharmaceutical_Balance_Sheet_Years.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Sun_Pharmaceutical/24049d4faa9b992f__Sun_Pharmaceutical_Balance_Sheet_Years.csv,01_EVIDENCE/Indian/Sun_Pharmaceutical/24049d4faa9b992f__Sun_Pharmaceutical_Balance_Sheet_Years.csv,01_FINANCIAL_DATA,Annual,7080
01_INDIAN_COMPANIES/Sun_Pharmaceutical/01_FINANCIAL_DATA/Annual/Sun_Pharmaceutical_Cash_Flow_Years.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Sun_Pharmaceutical/387db637e01679b1__Sun_Pharmaceutical_Cash_Flow_Years.csv,01_EVIDENCE/Indian/Sun_Pharmaceutical/387db637e01679b1__Sun_Pharmaceutical_Cash_Flow_Years.csv,01_FINANCIAL_DATA,Annual,10376
01_INDIAN_COMPANIES/Sun_Pharmaceutical/01_FINANCIAL_DATA/Interim/Sun_Pharmaceutical_Cash_Flow_YTD.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Sun_Pharmaceutical/05478053a0d82b4d__Sun_Pharmaceutical_Cash_Flow_YTD.csv,01_EVIDENCE/Indian/Sun_Pharmaceutical/05478053a0d82b4d__Sun_Pharmaceutical_Cash_Flow_YTD.csv,01_FINANCIAL_DATA,Interim,7230
01_INDIAN_COMPANIES/Sun_Pharmaceutical/01_FINANCIAL_DATA/Other/22Entities_Report_08-16-2026083755888.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Sun_Pharmaceutical/06ca0801e4a83f64__22Entities_Report_08-16-2026083755888.xlsx,01_EVIDENCE/Indian/Sun_Pharmaceutical/06ca0801e4a83f64__22Entities_Report_08-16-2026083755888.xlsx,01_FINANCIAL_DATA,Other,38675
01_INDIAN_COMPANIES/Sun_Pharmaceutical/01_FINANCIAL_DATA/Other/Sun_Pharmaceutical_Income.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Sun_Pharmaceutical/2e9f3e61c425c0a8__Sun_Pharmaceutical_Income.xlsx,01_EVIDENCE/Indian/Sun_Pharmaceutical/2e9f3e61c425c0a8__Sun_Pharmaceutical_Income.xlsx,01_FINANCIAL_DATA,Other,3279
01_INDIAN_COMPANIES/Sun_Pharmaceutical/01_FINANCIAL_DATA/Other/Sun_Pharmaceutical_Balance.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Sun_Pharmaceutical/3c1de5d5e4405c78__Sun_Pharmaceutical_Balance.xlsx,01_EVIDENCE/Indian/Sun_Pharmaceutical/3c1de5d5e4405c78__Sun_Pharmaceutical_Balance.xlsx,01_FINANCIAL_DATA,Other,3279
01_INDIAN_COMPANIES/Sun_Pharmaceutical/01_FINANCIAL_DATA/Other/22Entities_Report_08-16-2026090001921.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Sun_Pharmaceutical/46794c3aa586c042__22Entities_Report_08-16-2026090001921.xlsx,01_EVIDENCE/Indian/Sun_Pharmaceutical/46794c3aa586c042__22Entities_Report_08-16-2026090001921.xlsx,01_FINANCIAL_DATA,Other,20070
01_INDIAN_COMPANIES/Sun_Pharmaceutical/01_FINANCIAL_DATA/Other/22Entities_Report_08-16-2026091001894.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Sun_Pharmaceutical/47438ae9968967cc__22Entities_Report_08-16-2026091001894.xlsx,01_EVIDENCE/Indian/Sun_Pharmaceutical/47438ae9968967cc__22Entities_Report_08-16-2026091001894.xlsx,01_FINANCIAL_DATA,Other,16637
01_INDIAN_COMPANIES/Sun_Pharmaceutical/01_FINANCIAL_DATA/Other/Sun_Pharmaceutical_Cashflow.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Sun_Pharmaceutical/52c3034ae3b93009__Sun_Pharmaceutical_Cashflow.xlsx,01_EVIDENCE/Indian/Sun_Pharmaceutical/52c3034ae3b93009__Sun_Pharmaceutical_Cashflow.xlsx,01_FINANCIAL_DATA,Other,3279
01_INDIAN_COMPANIES/Sun_Pharmaceutical/01_FINANCIAL_DATA/Other/Sun_Pharmaceutical.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Sun_Pharmaceutical/77c4bf84cd9e4127__Sun_Pharmaceutical.xlsx,01_EVIDENCE/Indian/Sun_Pharmaceutical/77c4bf84cd9e4127__Sun_Pharmaceutical.xlsx,01_FINANCIAL_DATA,Other,455584
01_INDIAN_COMPANIES/Sun_Pharmaceutical/01_FINANCIAL_DATA/Other/22Entities_Report_08-16-2026082729884.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Sun_Pharmaceutical/9c95da4ddb9016e0__22Entities_Report_08-16-2026082729884.xlsx,01_EVIDENCE/Indian/Sun_Pharmaceutical/9c95da4ddb9016e0__22Entities_Report_08-16-2026082729884.xlsx,01_FINANCIAL_DATA,Other,31575
01_INDIAN_COMPANIES/Sun_Pharmaceutical/01_FINANCIAL_DATA/Quarterly/Sun_Pharmaceutical_Income_Statement_Quarters.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Sun_Pharmaceutical/6fb0e6af59765483__Sun_Pharmaceutical_Income_Statement_Quarters.csv,01_EVIDENCE/Indian/Sun_Pharmaceutical/6fb0e6af59765483__Sun_Pharmaceutical_Income_Statement_Quarters.csv,01_FINANCIAL_DATA,Quarterly,12930
01_INDIAN_COMPANIES/Sun_Pharmaceutical/01_FINANCIAL_DATA/Quarterly/Sun_Pharmaceutical_Balance_Sheet_Quarters.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Sun_Pharmaceutical/8a13c3bb52eaf01b__Sun_Pharmaceutical_Balance_Sheet_Quarters.csv,01_EVIDENCE/Indian/Sun_Pharmaceutical/8a13c3bb52eaf01b__Sun_Pharmaceutical_Balance_Sheet_Quarters.csv,01_FINANCIAL_DATA,Quarterly,13067
01_INDIAN_COMPANIES/Sun_Pharmaceutical/02_MARKET_DATA/Daily/Sun_Pharmaceutical_SUNPHARMA_NS_daily.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Sun_Pharmaceutical/1afa9191ccc7103f__Sun_Pharmaceutical_SUNPHARMA_NS_daily.csv,01_EVIDENCE/Indian/Sun_Pharmaceutical/1afa9191ccc7103f__Sun_Pharmaceutical_SUNPHARMA_NS_daily.csv,02_MARKET_DATA,Daily,954067
01_INDIAN_COMPANIES/Sun_Pharmaceutical/02_MARKET_DATA/Daily/Sun_Pharmaceutical_daily.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Sun_Pharmaceutical/27d3e0567b2a2c41__Sun_Pharmaceutical_daily.csv,01_EVIDENCE/Indian/Sun_Pharmaceutical/27d3e0567b2a2c41__Sun_Pharmaceutical_daily.csv,02_MARKET_DATA,Daily,434188
01_INDIAN_COMPANIES/Sun_Pharmaceutical/02_MARKET_DATA/Monthly/Sun_Pharmaceutical_SUNPHARMA_NS_monthly_derived.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Sun_Pharmaceutical/27713c5c27b0f724__Sun_Pharmaceutical_SUNPHARMA_NS_monthly_derived.csv,01_EVIDENCE/Indian/Sun_Pharmaceutical/27713c5c27b0f724__Sun_Pharmaceutical_SUNPHARMA_NS_monthly_derived.csv,02_MARKET_DATA,Monthly,36701
01_INDIAN_COMPANIES/Sun_Pharmaceutical/02_MARKET_DATA/Monthly/Sun_Pharmaceutical_monthly_direct.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Sun_Pharmaceutical/6784c5afa2b45462__Sun_Pharmaceutical_monthly_direct.csv,01_EVIDENCE/Indian/Sun_Pharmaceutical/6784c5afa2b45462__Sun_Pharmaceutical_monthly_direct.csv,02_MARKET_DATA,Monthly,20131
01_INDIAN_COMPANIES/Sun_Pharmaceutical/02_MARKET_DATA/Weekly/Sun_Pharmaceutical_SUNPHARMA_NS_weekly_derived.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Sun_Pharmaceutical/5639f266f33c5adb__Sun_Pharmaceutical_SUNPHARMA_NS_weekly_derived.csv,01_EVIDENCE/Indian/Sun_Pharmaceutical/5639f266f33c5adb__Sun_Pharmaceutical_SUNPHARMA_NS_weekly_derived.csv,02_MARKET_DATA,Weekly,157029
01_INDIAN_COMPANIES/Sun_Pharmaceutical/02_MARKET_DATA/Weekly/Sun_Pharmaceutical_weekly_derived.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Sun_Pharmaceutical/848196ea88db7673__Sun_Pharmaceutical_weekly_derived.csv,01_EVIDENCE/Indian/Sun_Pharmaceutical/848196ea88db7673__Sun_Pharmaceutical_weekly_derived.csv,02_MARKET_DATA,Weekly,86333
01_INDIAN_COMPANIES/Sun_Pharmaceutical/04_OTHER_SOURCE_MATERIAL/Sun_Pharmaceutical_annual_direct.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Sun_Pharmaceutical/10876fca078c27b5__Sun_Pharmaceutical_annual_direct.csv,01_EVIDENCE/Indian/Sun_Pharmaceutical/10876fca078c27b5__Sun_Pharmaceutical_annual_direct.csv,04_OTHER_SOURCE_MATERIAL,,1884
01_INDIAN_COMPANIES/Sun_Pharmaceutical/04_OTHER_SOURCE_MATERIAL/Sun_Pharmaceutical__financial__unknown.csv,THESIS_FINAL_MASTER_2026-09-02_191153/02_MERGED_DATA/Indian/Sun_Pharmaceutical/Sun_Pharmaceutical__financial__unknown.csv,02_MERGED_DATA/Indian/Sun_Pharmaceutical/Sun_Pharmaceutical__financial__unknown.csv,04_OTHER_SOURCE_MATERIAL,,73348
01_INDIAN_COMPANIES/Sun_Pharmaceutical/04_OTHER_SOURCE_MATERIAL/Sun_Pharmaceutical__stock__annual.csv,THESIS_FINAL_MASTER_2026-09-02_191153/02_MERGED_DATA/Indian/Sun_Pharmaceutical/Sun_Pharmaceutical__stock__annual.csv,02_MERGED_DATA/Indian/Sun_Pharmaceutical/Sun_Pharmaceutical__stock__annual.csv,04_OTHER_SOURCE_MATERIAL,,2331
01_INDIAN_COMPANIES/Sun_Pharmaceutical/04_OTHER_SOURCE_MATERIAL/Sun_Pharmaceutical__stock__daily.csv,THESIS_FINAL_MASTER_2026-09-02_191153/02_MERGED_DATA/Indian/Sun_Pharmaceutical/Sun_Pharmaceutical__stock__daily.csv,02_MERGED_DATA/Indian/Sun_Pharmaceutical/Sun_Pharmaceutical__stock__daily.csv,04_OTHER_SOURCE_MATERIAL,,527815
01_INDIAN_COMPANIES/Sun_Pharmaceutical/04_OTHER_SOURCE_MATERIAL/Sun_Pharmaceutical__stock__monthly.csv,THESIS_FINAL_MASTER_2026-09-02_191153/02_MERGED_DATA/Indian/Sun_Pharmaceutical/Sun_Pharmaceutical__stock__monthly.csv,02_MERGED_DATA/Indian/Sun_Pharmaceutical/Sun_Pharmaceutical__stock__monthly.csv,04_OTHER_SOURCE_MATERIAL,,24748
