organized_path,original_archive_member,original_relative_path,category,subcategory,size_bytes
02_NON_INDIAN_COMPANIES/Sanofi/01_FINANCIAL_DATA/Other/b7a5e88241e69cbd__Sanofi_Cashflow.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Sanofi/b7a5e88241e69cbd__Sanofi_Cashflow.xlsx,01_EVIDENCE/Non-Indian/Sanofi/b7a5e88241e69cbd__Sanofi_Cashflow.xlsx,01_FINANCIAL_DATA,Other,3279
02_NON_INDIAN_COMPANIES/Sanofi/01_FINANCIAL_DATA/Quarterly/06ffabd8142a0086__Sanofi_Balance_Sheet_Quarters.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Sanofi/06ffabd8142a0086__Sanofi_Balance_Sheet_Quarters.csv,01_EVIDENCE/Non-Indian/Sanofi/06ffabd8142a0086__Sanofi_Balance_Sheet_Quarters.csv,01_FINANCIAL_DATA,Quarterly,18397
02_NON_INDIAN_COMPANIES/Sanofi/01_FINANCIAL_DATA/Quarterly/15971e19f392365b__Sanofi_Income_Statement_Quarters.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Sanofi/15971e19f392365b__Sanofi_Income_Statement_Quarters.csv,01_EVIDENCE/Non-Indian/Sanofi/15971e19f392365b__Sanofi_Income_Statement_Quarters.csv,01_FINANCIAL_DATA,Quarterly,23923
02_NON_INDIAN_COMPANIES/Sanofi/01_FINANCIAL_DATA/Quarterly/730e46c2acfa0c88__Sanofi_yfinance_quarterly_cashflow.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Sanofi/730e46c2acfa0c88__Sanofi_yfinance_quarterly_cashflow.csv,01_EVIDENCE/Non-Indian/Sanofi/730e46c2acfa0c88__Sanofi_yfinance_quarterly_cashflow.csv,01_FINANCIAL_DATA,Quarterly,1627
02_NON_INDIAN_COMPANIES/Sanofi/02_HISTORICAL_MARKET_DATA/Daily/4cae7cabe22cf896__Sanofi_SNY_daily.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Sanofi/4cae7cabe22cf896__Sanofi_SNY_daily.csv,01_EVIDENCE/Non-Indian/Sanofi/4cae7cabe22cf896__Sanofi_SNY_daily.csv,02_HISTORICAL_MARKET_DATA,Daily,800862
02_NON_INDIAN_COMPANIES/Sanofi/02_HISTORICAL_MARKET_DATA/Daily/ef54602cbc544f0f__Sanofi_daily.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Sanofi/ef54602cbc544f0f__Sanofi_daily.csv,01_EVIDENCE/Non-Indian/Sanofi/ef54602cbc544f0f__Sanofi_daily.csv,02_HISTORICAL_MARKET_DATA,Daily,436193
02_NON_INDIAN_COMPANIES/Sanofi/02_HISTORICAL_MARKET_DATA/Monthly/d1c6bb1ab7f350f2__Sanofi_SNY_monthly_derived.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Sanofi/d1c6bb1ab7f350f2__Sanofi_SNY_monthly_derived.csv,01_EVIDENCE/Non-Indian/Sanofi/d1c6bb1ab7f350f2__Sanofi_SNY_monthly_derived.csv,02_HISTORICAL_MARKET_DATA,Monthly,30664
02_NON_INDIAN_COMPANIES/Sanofi/02_HISTORICAL_MARKET_DATA/Monthly/decc3da35cbe850e__Sanofi_monthly_direct.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Sanofi/decc3da35cbe850e__Sanofi_monthly_direct.csv,01_EVIDENCE/Non-Indian/Sanofi/decc3da35cbe850e__Sanofi_monthly_direct.csv,02_HISTORICAL_MARKET_DATA,Monthly,19280
02_NON_INDIAN_COMPANIES/Sanofi/02_HISTORICAL_MARKET_DATA/Weekly/63833acad25a1013__Sanofi_SNY_weekly_derived.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Sanofi/63833acad25a1013__Sanofi_SNY_weekly_derived.csv,01_EVIDENCE/Non-Indian/Sanofi/63833acad25a1013__Sanofi_SNY_weekly_derived.csv,02_HISTORICAL_MARKET_DATA,Weekly,133388
02_NON_INDIAN_COMPANIES/Sanofi/02_HISTORICAL_MARKET_DATA/Weekly/f5adc9b0df1e76d5__Sanofi_weekly_derived.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Sanofi/f5adc9b0df1e76d5__Sanofi_weekly_derived.csv,01_EVIDENCE/Non-Indian/Sanofi/f5adc9b0df1e76d5__Sanofi_weekly_derived.csv,02_HISTORICAL_MARKET_DATA,Weekly,83498
02_NON_INDIAN_COMPANIES/Sanofi/03_OTHER_SOURCE_MATERIAL/Other/27b099161c0f1394__Sanofi_annual_direct.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Sanofi/27b099161c0f1394__Sanofi_annual_direct.csv,01_EVIDENCE/Non-Indian/Sanofi/27b099161c0f1394__Sanofi_annual_direct.csv,03_OTHER_SOURCE_MATERIAL,Other,1730
02_NON_INDIAN_COMPANIES/Sanofi/03_OTHER_SOURCE_MATERIAL/Other/Sanofi__financial__unknown.csv,THESIS_FINAL_MASTER_2026-09-02_191153/02_MERGED_DATA/Non-Indian/Sanofi/Sanofi__financial__unknown.csv,02_MERGED_DATA/Non-Indian/Sanofi/Sanofi__financial__unknown.csv,03_OTHER_SOURCE_MATERIAL,Other,96920
02_NON_INDIAN_COMPANIES/Sanofi/03_OTHER_SOURCE_MATERIAL/Other/Sanofi__stock__annual.csv,THESIS_FINAL_MASTER_2026-09-02_191153/02_MERGED_DATA/Non-Indian/Sanofi/Sanofi__stock__annual.csv,02_MERGED_DATA/Non-Indian/Sanofi/Sanofi__stock__annual.csv,03_OTHER_SOURCE_MATERIAL,Other,1990
02_NON_INDIAN_COMPANIES/Sanofi/03_OTHER_SOURCE_MATERIAL/Other/Sanofi__stock__daily.csv,THESIS_FINAL_MASTER_2026-09-02_191153/02_MERGED_DATA/Non-Indian/Sanofi/Sanofi__stock__daily.csv,02_MERGED_DATA/Non-Indian/Sanofi/Sanofi__stock__daily.csv,03_OTHER_SOURCE_MATERIAL,Other,913295
02_NON_INDIAN_COMPANIES/Sanofi/03_OTHER_SOURCE_MATERIAL/Other/Sanofi__stock__monthly.csv,THESIS_FINAL_MASTER_2026-09-02_191153/02_MERGED_DATA/Non-Indian/Sanofi/Sanofi__stock__monthly.csv,02_MERGED_DATA/Non-Indian/Sanofi/Sanofi__stock__monthly.csv,03_OTHER_SOURCE_MATERIAL,Other,22033
