Date,Open,High,Low,Close,Volume,Adj_Close,Company,Country,Ticker
2014-01-03,100.9339981079102,104.6861877441406,96.09366607666016,96.91915130615234,503142,85.13284301757812,Jubilant Pharmova,India,JUBLPHARMA.NS
2014-01-10,100.3336486816406,100.3336486816406,93.76730346679688,95.08057403564453,945097,83.51786041259766,Jubilant Pharmova,India,JUBLPHARMA.NS
2014-01-17,92.07881927490234,99.73329162597656,92.07881927490234,95.49331665039062,1463141,83.88040161132812,Jubilant Pharmova,India,JUBLPHARMA.NS
2014-01-24,94.55526733398438,98.68267822265625,90.8030776977539,92.26642608642578,335288,81.04593658447266,Jubilant Pharmova,India,JUBLPHARMA.NS
2014-01-31,91.55351257324219,102.2097396850586,90.16519927978516,101.0465621948242,1013950,88.75831604003906,Jubilant Pharmova,India,JUBLPHARMA.NS
2014-02-07,100.9339981079102,108.2882919311523,97.70710754394531,104.0858383178711,2669724,91.42798614501953,Jubilant Pharmova,India,JUBLPHARMA.NS
2014-02-14,104.9863662719727,105.8118438720703,87.31353759765625,88.36415100097656,1576039,77.61820220947266,Jubilant Pharmova,India,JUBLPHARMA.NS
2014-02-21,87.80131530761719,89.82750701904297,83.67390441894531,84.94965362548828,1930637,74.61894989013672,Jubilant Pharmova,India,JUBLPHARMA.NS
2014-02-28,85.47496032714844,94.55526733398438,84.42434692382812,93.09191131591797,1869410,81.77103424072266,Jubilant Pharmova,India,JUBLPHARMA.NS
2014-03-07,93.91739654541016,110.689697265625,93.57969665527344,105.061408996582,4430675,92.28491973876953,Jubilant Pharmova,India,JUBLPHARMA.NS
2014-03-14,104.3109664916992,115.8302001953125,100.8214263916016,111.2525253295898,3674563,97.72313690185547,Jubilant Pharmova,India,JUBLPHARMA.NS
2014-03-21,111.4401397705078,113.3162307739258,106.9375076293945,111.5151824951172,1859935,97.95384979248047,Jubilant Pharmova,India,JUBLPHARMA.NS
2014-03-28,111.4401397705078,122.9968872070312,109.3389053344727,122.1338882446289,2803147,107.2811965942383,Jubilant Pharmova,India,JUBLPHARMA.NS
2014-04-04,122.8468017578125,126.0736923217773,118.006477355957,124.7604217529297,1612752,109.5883331298828,Jubilant Pharmova,India,JUBLPHARMA.NS
2014-04-11,126.0736923217773,132.7525939941406,122.8092803955078,129.9384460449219,1200861,114.1366577148438,Jubilant Pharmova,India,JUBLPHARMA.NS
2014-04-18,131.3267669677734,131.3267669677734,123.0719375610352,127.8372268676758,680306,112.2909622192383,Jubilant Pharmova,India,JUBLPHARMA.NS
2014-04-25,130.5012817382812,135.00390625,124.6103363037109,126.7490844726562,1288394,111.3351440429688,Jubilant Pharmova,India,JUBLPHARMA.NS
2014-05-02,127.3494338989258,136.579833984375,123.2220230102539,123.9724578857422,875740,108.8962020874023,Jubilant Pharmova,India,JUBLPHARMA.NS
2014-05-09,123.8223724365234,135.5292205810547,113.3162307739258,131.5518951416016,3748201,115.5538864135742,Jubilant Pharmova,India,JUBLPHARMA.NS
2014-05-16,131.3267669677734,132.7901153564453,124.3101577758789,125.5859069824219,1010361,110.3134307861328,Jubilant Pharmova,India,JUBLPHARMA.NS
2014-05-23,126.4113845825195,145.5850982666016,124.6853790283203,141.1950225830078,2049987,124.0243301391602,Jubilant Pharmova,India,JUBLPHARMA.NS
2014-05-30,142.5833435058594,148.5868530273438,129.4506683349609,130.6513671875,2264294,114.7628936767578,Jubilant Pharmova,India,JUBLPHARMA.NS
