organized_path,original_archive_member,original_relative_path,category,subcategory,size_bytes
02_NON_INDIAN_COMPANIES/Laboratorios_Rovi/04_OTHER_SOURCE_MATERIAL/Rovi_Annual_2017_ENG_p015.txt,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Laboratorios_Rovi/00987bbf6f94ef98__Rovi_Annual_2017_ENG_p015.txt,01_EVIDENCE/Non-Indian/Laboratorios_Rovi/00987bbf6f94ef98__Rovi_Annual_2017_ENG_p015.txt,04_OTHER_SOURCE_MATERIAL,,1274
02_NON_INDIAN_COMPANIES/Laboratorios_Rovi/04_OTHER_SOURCE_MATERIAL/Rovi_Annual_2024_ES_p269_t20.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Laboratorios_Rovi/00af4436742c5798__Rovi_Annual_2024_ES_p269_t20.csv,01_EVIDENCE/Non-Indian/Laboratorios_Rovi/00af4436742c5798__Rovi_Annual_2024_ES_p269_t20.csv,04_OTHER_SOURCE_MATERIAL,,54
02_NON_INDIAN_COMPANIES/Laboratorios_Rovi/04_OTHER_SOURCE_MATERIAL/Rovi_Annual_2018_ENG_p255.txt,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Laboratorios_Rovi/00ba2cb4d7fdfc68__Rovi_Annual_2018_ENG_p255.txt,01_EVIDENCE/Non-Indian/Laboratorios_Rovi/00ba2cb4d7fdfc68__Rovi_Annual_2018_ENG_p255.txt,04_OTHER_SOURCE_MATERIAL,,3432
02_NON_INDIAN_COMPANIES/Laboratorios_Rovi/04_OTHER_SOURCE_MATERIAL/Rovi_Annual_2017_ENG_p023.txt,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Laboratorios_Rovi/00ba743fc03b1cd2__Rovi_Annual_2017_ENG_p023.txt,01_EVIDENCE/Non-Indian/Laboratorios_Rovi/00ba743fc03b1cd2__Rovi_Annual_2017_ENG_p023.txt,04_OTHER_SOURCE_MATERIAL,,4130
02_NON_INDIAN_COMPANIES/Laboratorios_Rovi/04_OTHER_SOURCE_MATERIAL/Rovi_Annual_2023_ES_p117.txt,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Laboratorios_Rovi/00c612e2593c2b32__Rovi_Annual_2023_ES_p117.txt,01_EVIDENCE/Non-Indian/Laboratorios_Rovi/00c612e2593c2b32__Rovi_Annual_2023_ES_p117.txt,04_OTHER_SOURCE_MATERIAL,,5507
02_NON_INDIAN_COMPANIES/Laboratorios_Rovi/04_OTHER_SOURCE_MATERIAL/Rovi_Annual_2024_ENG_p310_t02.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Laboratorios_Rovi/00daafdd0711c91f__Rovi_Annual_2024_ENG_p310_t02.csv,01_EVIDENCE/Non-Indian/Laboratorios_Rovi/00daafdd0711c91f__Rovi_Annual_2024_ENG_p310_t02.csv,04_OTHER_SOURCE_MATERIAL,,49
02_NON_INDIAN_COMPANIES/Laboratorios_Rovi/04_OTHER_SOURCE_MATERIAL/Rovi_Annual_2024_ENG_p033_t00.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Laboratorios_Rovi/00e1fdfd3fdcd15b__Rovi_Annual_2024_ENG_p033_t00.csv,01_EVIDENCE/Non-Indian/Laboratorios_Rovi/00e1fdfd3fdcd15b__Rovi_Annual_2024_ENG_p033_t00.csv,04_OTHER_SOURCE_MATERIAL,,309
02_NON_INDIAN_COMPANIES/Laboratorios_Rovi/04_OTHER_SOURCE_MATERIAL/Rovi_Annual_2019_ENG_p049.txt,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Laboratorios_Rovi/00e572008381494c__Rovi_Annual_2019_ENG_p049.txt,01_EVIDENCE/Non-Indian/Laboratorios_Rovi/00e572008381494c__Rovi_Annual_2019_ENG_p049.txt,04_OTHER_SOURCE_MATERIAL,,2603
02_NON_INDIAN_COMPANIES/Laboratorios_Rovi/04_OTHER_SOURCE_MATERIAL/Rovi_Annual_2016_ES_p101_t00.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Laboratorios_Rovi/00eb315f6caeefd3__Rovi_Annual_2016_ES_p101_t00.csv,01_EVIDENCE/Non-Indian/Laboratorios_Rovi/00eb315f6caeefd3__Rovi_Annual_2016_ES_p101_t00.csv,04_OTHER_SOURCE_MATERIAL,,1895
02_NON_INDIAN_COMPANIES/Laboratorios_Rovi/04_OTHER_SOURCE_MATERIAL/Rovi_Annual_2020_ENG_p104.txt,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Laboratorios_Rovi/00f8350ea9d9ef8c__Rovi_Annual_2020_ENG_p104.txt,01_EVIDENCE/Non-Indian/Laboratorios_Rovi/00f8350ea9d9ef8c__Rovi_Annual_2020_ENG_p104.txt,04_OTHER_SOURCE_MATERIAL,,5137
02_NON_INDIAN_COMPANIES/Laboratorios_Rovi/04_OTHER_SOURCE_MATERIAL/Rovi_Annual_2024_ENG_p160.txt,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Laboratorios_Rovi/0109bdfbdede3556__Rovi_Annual_2024_ENG_p160.txt,01_EVIDENCE/Non-Indian/Laboratorios_Rovi/0109bdfbdede3556__Rovi_Annual_2024_ENG_p160.txt,04_OTHER_SOURCE_MATERIAL,,4596
02_NON_INDIAN_COMPANIES/Laboratorios_Rovi/04_OTHER_SOURCE_MATERIAL/Rovi_Annual_2017_ENG_p065_t00.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Laboratorios_Rovi/01155cec761e958a__Rovi_Annual_2017_ENG_p065_t00.csv,01_EVIDENCE/Non-Indian/Laboratorios_Rovi/01155cec761e958a__Rovi_Annual_2017_ENG_p065_t00.csv,04_OTHER_SOURCE_MATERIAL,,309
02_NON_INDIAN_COMPANIES/Laboratorios_Rovi/04_OTHER_SOURCE_MATERIAL/Rovi_Annual_2021_ENG_p003.txt,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Laboratorios_Rovi/0127a6a35abce560__Rovi_Annual_2021_ENG_p003.txt,01_EVIDENCE/Non-Indian/Laboratorios_Rovi/0127a6a35abce560__Rovi_Annual_2021_ENG_p003.txt,04_OTHER_SOURCE_MATERIAL,,2722
02_NON_INDIAN_COMPANIES/Laboratorios_Rovi/04_OTHER_SOURCE_MATERIAL/Rovi_Annual_2018_ENG_p289_t04.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Laboratorios_Rovi/0139feff35baf596__Rovi_Annual_2018_ENG_p289_t04.csv,01_EVIDENCE/Non-Indian/Laboratorios_Rovi/0139feff35baf596__Rovi_Annual_2018_ENG_p289_t04.csv,04_OTHER_SOURCE_MATERIAL,,22
02_NON_INDIAN_COMPANIES/Laboratorios_Rovi/04_OTHER_SOURCE_MATERIAL/Rovi_Annual_2020_ENG_p216.txt,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Laboratorios_Rovi/013a34e5c030372e__Rovi_Annual_2020_ENG_p216.txt,01_EVIDENCE/Non-Indian/Laboratorios_Rovi/013a34e5c030372e__Rovi_Annual_2020_ENG_p216.txt,04_OTHER_SOURCE_MATERIAL,,2477
02_NON_INDIAN_COMPANIES/Laboratorios_Rovi/04_OTHER_SOURCE_MATERIAL/Rovi_Annual_2020_ENG_p299.txt,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Laboratorios_Rovi/0162244449884e1b__Rovi_Annual_2020_ENG_p299.txt,01_EVIDENCE/Non-Indian/Laboratorios_Rovi/0162244449884e1b__Rovi_Annual_2020_ENG_p299.txt,04_OTHER_SOURCE_MATERIAL,,3687
02_NON_INDIAN_COMPANIES/Laboratorios_Rovi/04_OTHER_SOURCE_MATERIAL/Rovi_Annual_2022_ES_p081.txt,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Laboratorios_Rovi/01773ebd6959323e__Rovi_Annual_2022_ES_p081.txt,01_EVIDENCE/Non-Indian/Laboratorios_Rovi/01773ebd6959323e__Rovi_Annual_2022_ES_p081.txt,04_OTHER_SOURCE_MATERIAL,,1563
02_NON_INDIAN_COMPANIES/Laboratorios_Rovi/04_OTHER_SOURCE_MATERIAL/Rovi_Annual_2020_ENG_p199.txt,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Laboratorios_Rovi/01782cdba961000d__Rovi_Annual_2020_ENG_p199.txt,01_EVIDENCE/Non-Indian/Laboratorios_Rovi/01782cdba961000d__Rovi_Annual_2020_ENG_p199.txt,04_OTHER_SOURCE_MATERIAL,,3715
02_NON_INDIAN_COMPANIES/Laboratorios_Rovi/04_OTHER_SOURCE_MATERIAL/Rovi_Annual_2024_ENG_p290.txt,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Laboratorios_Rovi/017d06c4d27dbec9__Rovi_Annual_2024_ENG_p290.txt,01_EVIDENCE/Non-Indian/Laboratorios_Rovi/017d06c4d27dbec9__Rovi_Annual_2024_ENG_p290.txt,04_OTHER_SOURCE_MATERIAL,,3826
02_NON_INDIAN_COMPANIES/Laboratorios_Rovi/04_OTHER_SOURCE_MATERIAL/Rovi_Annual_2020_ENG_p307_t03.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Laboratorios_Rovi/017dbb6e77049fa4__Rovi_Annual_2020_ENG_p307_t03.csv,01_EVIDENCE/Non-Indian/Laboratorios_Rovi/017dbb6e77049fa4__Rovi_Annual_2020_ENG_p307_t03.csv,04_OTHER_SOURCE_MATERIAL,,15
02_NON_INDIAN_COMPANIES/Laboratorios_Rovi/04_OTHER_SOURCE_MATERIAL/Rovi_Annual_2024_ENG_p300_t00.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Laboratorios_Rovi/019024821b6fa494__Rovi_Annual_2024_ENG_p300_t00.csv,01_EVIDENCE/Non-Indian/Laboratorios_Rovi/019024821b6fa494__Rovi_Annual_2024_ENG_p300_t00.csv,04_OTHER_SOURCE_MATERIAL,,11
02_NON_INDIAN_COMPANIES/Laboratorios_Rovi/04_OTHER_SOURCE_MATERIAL/Rovi_Annual_2025_ES_p115_t01.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Laboratorios_Rovi/019e577f51768809__Rovi_Annual_2025_ES_p115_t01.csv,01_EVIDENCE/Non-Indian/Laboratorios_Rovi/019e577f51768809__Rovi_Annual_2025_ES_p115_t01.csv,04_OTHER_SOURCE_MATERIAL,,2438
02_NON_INDIAN_COMPANIES/Laboratorios_Rovi/04_OTHER_SOURCE_MATERIAL/Rovi_Annual_2024_ES_p198.txt,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Laboratorios_Rovi/01a8865b530c8a47__Rovi_Annual_2024_ES_p198.txt,01_EVIDENCE/Non-Indian/Laboratorios_Rovi/01a8865b530c8a47__Rovi_Annual_2024_ES_p198.txt,04_OTHER_SOURCE_MATERIAL,,1991
02_NON_INDIAN_COMPANIES/Laboratorios_Rovi/04_OTHER_SOURCE_MATERIAL/Rovi_Annual_2016_ES_p060.txt,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Laboratorios_Rovi/01af7ed594de0ca8__Rovi_Annual_2016_ES_p060.txt,01_EVIDENCE/Non-Indian/Laboratorios_Rovi/01af7ed594de0ca8__Rovi_Annual_2016_ES_p060.txt,04_OTHER_SOURCE_MATERIAL,,1870
02_NON_INDIAN_COMPANIES/Laboratorios_Rovi/04_OTHER_SOURCE_MATERIAL/Rovi_Annual_2018_ENG_p225_t01.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Laboratorios_Rovi/01be08394c441119__Rovi_Annual_2018_ENG_p225_t01.csv,01_EVIDENCE/Non-Indian/Laboratorios_Rovi/01be08394c441119__Rovi_Annual_2018_ENG_p225_t01.csv,04_OTHER_SOURCE_MATERIAL,,152
02_NON_INDIAN_COMPANIES/Laboratorios_Rovi/04_OTHER_SOURCE_MATERIAL/Rovi_Annual_2021_ENG_p147_t01.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Laboratorios_Rovi/01c33c1146a334b2__Rovi_Annual_2021_ENG_p147_t01.csv,01_EVIDENCE/Non-Indian/Laboratorios_Rovi/01c33c1146a334b2__Rovi_Annual_2021_ENG_p147_t01.csv,04_OTHER_SOURCE_MATERIAL,,163
02_NON_INDIAN_COMPANIES/Laboratorios_Rovi/04_OTHER_SOURCE_MATERIAL/Rovi_Annual_2020_ENG_p401_t01.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Laboratorios_Rovi/01c7f31b5ada24c6__Rovi_Annual_2020_ENG_p401_t01.csv,01_EVIDENCE/Non-Indian/Laboratorios_Rovi/01c7f31b5ada24c6__Rovi_Annual_2020_ENG_p401_t01.csv,04_OTHER_SOURCE_MATERIAL,,614
02_NON_INDIAN_COMPANIES/Laboratorios_Rovi/04_OTHER_SOURCE_MATERIAL/Rovi_Annual_2024_ENG_p149_t00.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Laboratorios_Rovi/01d0345c6b268042__Rovi_Annual_2024_ENG_p149_t00.csv,01_EVIDENCE/Non-Indian/Laboratorios_Rovi/01d0345c6b268042__Rovi_Annual_2024_ENG_p149_t00.csv,04_OTHER_SOURCE_MATERIAL,,192
02_NON_INDIAN_COMPANIES/Laboratorios_Rovi/04_OTHER_SOURCE_MATERIAL/Rovi_Annual_2024_ENG_p290_t10.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Laboratorios_Rovi/01d5d26e39f75e04__Rovi_Annual_2024_ENG_p290_t10.csv,01_EVIDENCE/Non-Indian/Laboratorios_Rovi/01d5d26e39f75e04__Rovi_Annual_2024_ENG_p290_t10.csv,04_OTHER_SOURCE_MATERIAL,,98
02_NON_INDIAN_COMPANIES/Laboratorios_Rovi/04_OTHER_SOURCE_MATERIAL/Rovi_Annual_2020_ENG_p220.txt,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Laboratorios_Rovi/01d6dd903ce2e4ec__Rovi_Annual_2020_ENG_p220.txt,01_EVIDENCE/Non-Indian/Laboratorios_Rovi/01d6dd903ce2e4ec__Rovi_Annual_2020_ENG_p220.txt,04_OTHER_SOURCE_MATERIAL,,2192
02_NON_INDIAN_COMPANIES/Laboratorios_Rovi/04_OTHER_SOURCE_MATERIAL/Rovi_Annual_2021_ENG_p124.txt,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Laboratorios_Rovi/01d9931632db0a72__Rovi_Annual_2021_ENG_p124.txt,01_EVIDENCE/Non-Indian/Laboratorios_Rovi/01d9931632db0a72__Rovi_Annual_2021_ENG_p124.txt,04_OTHER_SOURCE_MATERIAL,,2271
02_NON_INDIAN_COMPANIES/Laboratorios_Rovi/04_OTHER_SOURCE_MATERIAL/Rovi_Annual_2018_ENG_p199_t00.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Laboratorios_Rovi/01dcd155954aa7d0__Rovi_Annual_2018_ENG_p199_t00.csv,01_EVIDENCE/Non-Indian/Laboratorios_Rovi/01dcd155954aa7d0__Rovi_Annual_2018_ENG_p199_t00.csv,04_OTHER_SOURCE_MATERIAL,,195
02_NON_INDIAN_COMPANIES/Laboratorios_Rovi/04_OTHER_SOURCE_MATERIAL/Rovi_Annual_2023_ES_p341.txt,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Laboratorios_Rovi/01dfd6056237b43c__Rovi_Annual_2023_ES_p341.txt,01_EVIDENCE/Non-Indian/Laboratorios_Rovi/01dfd6056237b43c__Rovi_Annual_2023_ES_p341.txt,04_OTHER_SOURCE_MATERIAL,,2565
02_NON_INDIAN_COMPANIES/Laboratorios_Rovi/04_OTHER_SOURCE_MATERIAL/Rovi_Annual_2016_ES_p195.txt,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Laboratorios_Rovi/01dfe14748f12e67__Rovi_Annual_2016_ES_p195.txt,01_EVIDENCE/Non-Indian/Laboratorios_Rovi/01dfe14748f12e67__Rovi_Annual_2016_ES_p195.txt,04_OTHER_SOURCE_MATERIAL,,2488
02_NON_INDIAN_COMPANIES/Laboratorios_Rovi/04_OTHER_SOURCE_MATERIAL/Rovi_Annual_2019_ENG_p186.txt,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Laboratorios_Rovi/01e0dbf5e32ac2dc__Rovi_Annual_2019_ENG_p186.txt,01_EVIDENCE/Non-Indian/Laboratorios_Rovi/01e0dbf5e32ac2dc__Rovi_Annual_2019_ENG_p186.txt,04_OTHER_SOURCE_MATERIAL,,3422
02_NON_INDIAN_COMPANIES/Laboratorios_Rovi/04_OTHER_SOURCE_MATERIAL/Rovi_Q1_2024_PressRelease_ENG_p007.txt,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Laboratorios_Rovi/01e4520db2853e5a__Rovi_Q1_2024_PressRelease_ENG_p007.txt,01_EVIDENCE/Non-Indian/Laboratorios_Rovi/01e4520db2853e5a__Rovi_Q1_2024_PressRelease_ENG_p007.txt,04_OTHER_SOURCE_MATERIAL,,3137
02_NON_INDIAN_COMPANIES/Laboratorios_Rovi/04_OTHER_SOURCE_MATERIAL/Rovi_Annual_2025_ES_p134.txt,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Laboratorios_Rovi/0205361253f8b56e__Rovi_Annual_2025_ES_p134.txt,01_EVIDENCE/Non-Indian/Laboratorios_Rovi/0205361253f8b56e__Rovi_Annual_2025_ES_p134.txt,04_OTHER_SOURCE_MATERIAL,,5212
02_NON_INDIAN_COMPANIES/Laboratorios_Rovi/04_OTHER_SOURCE_MATERIAL/Rovi_Annual_2016_ES_p039_t00.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Laboratorios_Rovi/0219b38484d7f9ab__Rovi_Annual_2016_ES_p039_t00.csv,01_EVIDENCE/Non-Indian/Laboratorios_Rovi/0219b38484d7f9ab__Rovi_Annual_2016_ES_p039_t00.csv,04_OTHER_SOURCE_MATERIAL,,349
02_NON_INDIAN_COMPANIES/Laboratorios_Rovi/04_OTHER_SOURCE_MATERIAL/Rovi_Annual_2023_ES_p321_t03.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Laboratorios_Rovi/022b6c6835ad6f34__Rovi_Annual_2023_ES_p321_t03.csv,01_EVIDENCE/Non-Indian/Laboratorios_Rovi/022b6c6835ad6f34__Rovi_Annual_2023_ES_p321_t03.csv,04_OTHER_SOURCE_MATERIAL,,294
