date,Open,High,Low,Close,adjusted_close,Volume,Company,Country,Ticker,__period__,company
2014-12-31,28.9089183807373,31.42314910888672,26.1005687713623,29.55407905578613,17.66952896118164,6932436889,Pfizer,United States,PFE,2014-12-31,Pfizer
2015-12-31,29.66793251037598,34.5920295715332,27.01138496398926,30.62618637084961,18.92193794250488,7645943456,Pfizer,United States,PFE,2015-12-31,Pfizer
2016-12-31,30.21821594238281,35.47438430786133,26.80265617370605,30.81593894958496,19.75920486450195,8269484469,Pfizer,United States,PFE,2016-12-31,Pfizer
2017-12-31,31.02466773986816,35.43643188476562,29.3168888092041,34.36432647705078,22.90127372741699,5203773177,Pfizer,United States,PFE,2017-12-31,Pfizer
2018-12-31,34.51612854003906,44.08918380737305,31.49905014038086,41.41366195678711,28.58511924743652,5983309783,Pfizer,United States,PFE,2018-12-31,Pfizer
2019-12-31,40.91081619262695,42.27703857421875,32.2296028137207,37.17267608642578,26.6104850769043,6053914076,Pfizer,United States,PFE,2019-12-31,Pfizer
2020-12-31,37.28652954101562,43.08000183105469,26.45161247253418,36.81000137329102,27.42728424072266,8569906766,Pfizer,United States,PFE,2020-12-31,Pfizer
2021-12-31,36.86999893188477,61.70999908447266,33.36000061035156,59.04999923706055,45.71994400024414,8314020400,Pfizer,United States,PFE,2021-12-31,Pfizer
2022-12-31,58.5,58.54999923706055,41.45000076293945,51.2400016784668,40.96141815185547,6084686900,Pfizer,United States,PFE,2022-12-31,Pfizer
2023-12-31,51.0099983215332,51.59999847412109,25.76000022888184,28.79000091552734,24.05905723571777,7059711600,Pfizer,United States,PFE,2023-12-31,Pfizer
2024-12-31,28.8799991607666,31.54000091552734,24.47999954223633,26.53000068664551,23.5256519317627,9780857700,Pfizer,United States,PFE,2024-12-31,Pfizer
2025-12-31,26.75,27.69000053405762,20.92000007629395,24.89999961853027,23.67786979675293,12751963900,Pfizer,United States,PFE,2025-12-31,Pfizer
2026-12-31,24.97999954223633,28.75,23.6200008392334,28.0,28.0,6696211587,Pfizer,United States,PFE,2026-12-31,Pfizer
