organized_path,original_archive_member,original_relative_path,category,subcategory,size_bytes
01_INDIAN_COMPANIES/Cipla/01_FINANCIAL_DATA/Annual/Cipla_yfinance_annual_income.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Cipla/ac91ee9a762d1358__Cipla_yfinance_annual_income.csv,01_EVIDENCE/Indian/Cipla/ac91ee9a762d1358__Cipla_yfinance_annual_income.csv,01_FINANCIAL_DATA,Annual,4133
01_INDIAN_COMPANIES/Cipla/01_FINANCIAL_DATA/Annual/Cipla_Cash_Flow_Years.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Cipla/aff020f3899c9d5a__Cipla_Cash_Flow_Years.csv,01_EVIDENCE/Indian/Cipla/aff020f3899c9d5a__Cipla_Cash_Flow_Years.csv,01_FINANCIAL_DATA,Annual,10509
01_INDIAN_COMPANIES/Cipla/01_FINANCIAL_DATA/Annual/Cipla_Balance_Sheet_Years.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Cipla/de96e0a03f68a6fe__Cipla_Balance_Sheet_Years.csv,01_EVIDENCE/Indian/Cipla/de96e0a03f68a6fe__Cipla_Balance_Sheet_Years.csv,01_FINANCIAL_DATA,Annual,8057
01_INDIAN_COMPANIES/Cipla/01_FINANCIAL_DATA/Interim/Cipla_Cash_Flow_YTD.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Cipla/671fc4fe36a2fc4c__Cipla_Cash_Flow_YTD.csv,01_EVIDENCE/Indian/Cipla/671fc4fe36a2fc4c__Cipla_Cash_Flow_YTD.csv,01_FINANCIAL_DATA,Interim,6618
01_INDIAN_COMPANIES/Cipla/01_FINANCIAL_DATA/Other/22Entities_Report_08-16-2026083755906.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Cipla/1864a2653392f80c__22Entities_Report_08-16-2026083755906.xlsx,01_EVIDENCE/Indian/Cipla/1864a2653392f80c__22Entities_Report_08-16-2026083755906.xlsx,01_FINANCIAL_DATA,Other,38793
01_INDIAN_COMPANIES/Cipla/01_FINANCIAL_DATA/Other/Cipla.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Cipla/1db7233659d8fe18__Cipla.xlsx,01_EVIDENCE/Indian/Cipla/1db7233659d8fe18__Cipla.xlsx,01_FINANCIAL_DATA,Other,454804
01_INDIAN_COMPANIES/Cipla/01_FINANCIAL_DATA/Other/22Entities_Report_08-16-2026091001903.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Cipla/29d79e9697ac4e30__22Entities_Report_08-16-2026091001903.xlsx,01_EVIDENCE/Indian/Cipla/29d79e9697ac4e30__22Entities_Report_08-16-2026091001903.xlsx,01_FINANCIAL_DATA,Other,15794
01_INDIAN_COMPANIES/Cipla/01_FINANCIAL_DATA/Other/22Entities_Report_08-16-2026090001930.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Cipla/724fd9d933f97bf6__22Entities_Report_08-16-2026090001930.xlsx,01_EVIDENCE/Indian/Cipla/724fd9d933f97bf6__22Entities_Report_08-16-2026090001930.xlsx,01_FINANCIAL_DATA,Other,19974
01_INDIAN_COMPANIES/Cipla/01_FINANCIAL_DATA/Other/Cipla_Income.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Cipla/a7975fb0af6fc7ad__Cipla_Income.xlsx,01_EVIDENCE/Indian/Cipla/a7975fb0af6fc7ad__Cipla_Income.xlsx,01_FINANCIAL_DATA,Other,3279
01_INDIAN_COMPANIES/Cipla/01_FINANCIAL_DATA/Other/22Entities_Report_08-16-2026082729905.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Cipla/f8b619571ad2ba58__22Entities_Report_08-16-2026082729905.xlsx,01_EVIDENCE/Indian/Cipla/f8b619571ad2ba58__22Entities_Report_08-16-2026082729905.xlsx,01_FINANCIAL_DATA,Other,31552
