organized_path,original_archive_member,original_relative_path,category,subcategory,size_bytes
02_NON_INDIAN_COMPANIES/Baxter_International/01_FINANCIAL_DATA/Annual/Baxter_International_Cash_Flow_Years.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Baxter_International/051a5fd6aa328fb6__Baxter_International_Cash_Flow_Years.csv,01_EVIDENCE/Non-Indian/Baxter_International/051a5fd6aa328fb6__Baxter_International_Cash_Flow_Years.csv,01_FINANCIAL_DATA,Annual,9998
02_NON_INDIAN_COMPANIES/Baxter_International/01_FINANCIAL_DATA/Annual/Baxter_International_Balance_Sheet_Years.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Baxter_International/56654bf24f081777__Baxter_International_Balance_Sheet_Years.csv,01_EVIDENCE/Non-Indian/Baxter_International/56654bf24f081777__Baxter_International_Balance_Sheet_Years.csv,01_FINANCIAL_DATA,Annual,8096
02_NON_INDIAN_COMPANIES/Baxter_International/01_FINANCIAL_DATA/Annual/Baxter_International_Income_Statement_Years.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Baxter_International/d611121e90da4c34__Baxter_International_Income_Statement_Years.csv,01_EVIDENCE/Non-Indian/Baxter_International/d611121e90da4c34__Baxter_International_Income_Statement_Years.csv,01_FINANCIAL_DATA,Annual,5451
02_NON_INDIAN_COMPANIES/Baxter_International/01_FINANCIAL_DATA/Interim/Baxter_International_Cash_Flow_YTD.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Baxter_International/3b93a6da618ad6d5__Baxter_International_Cash_Flow_YTD.csv,01_EVIDENCE/Non-Indian/Baxter_International/3b93a6da618ad6d5__Baxter_International_Cash_Flow_YTD.csv,01_FINANCIAL_DATA,Interim,21444
02_NON_INDIAN_COMPANIES/Baxter_International/01_FINANCIAL_DATA/Other/25Entities_Report_08-16-2026095454757.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Baxter_International/129f5601f1ffe6a0__25Entities_Report_08-16-2026095454757.xlsx,01_EVIDENCE/Non-Indian/Baxter_International/129f5601f1ffe6a0__25Entities_Report_08-16-2026095454757.xlsx,01_FINANCIAL_DATA,Other,34489
02_NON_INDIAN_COMPANIES/Baxter_International/01_FINANCIAL_DATA/Other/25Entities_Report_08-16-2026105310407.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Baxter_International/efb908c77cba5a63__25Entities_Report_08-16-2026105310407.xlsx,01_EVIDENCE/Non-Indian/Baxter_International/efb908c77cba5a63__25Entities_Report_08-16-2026105310407.xlsx,01_FINANCIAL_DATA,Other,74062
02_NON_INDIAN_COMPANIES/Baxter_International/01_FINANCIAL_DATA/Other/Baxter_International.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Baxter_International/efe6f92f762b616c__Baxter_International.xlsx,01_EVIDENCE/Non-Indian/Baxter_International/efe6f92f762b616c__Baxter_International.xlsx,01_FINANCIAL_DATA,Other,203057
02_NON_INDIAN_COMPANIES/Baxter_International/01_FINANCIAL_DATA/Quarterly/Baxter_International_yfinance_quarterly_cashflow.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Baxter_International/4ee7c5bf48ae68fd__Baxter_International_yfinance_quarterly_cashflow.csv,01_EVIDENCE/Non-Indian/Baxter_International/4ee7c5bf48ae68fd__Baxter_International_yfinance_quarterly_cashflow.csv,01_FINANCIAL_DATA,Quarterly,4448
02_NON_INDIAN_COMPANIES/Baxter_International/01_FINANCIAL_DATA/Quarterly/Baxter_International_Income_Statement_Quarters.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Baxter_International/83b16b9ae3b0aeb4__Baxter_International_Income_Statement_Quarters.csv,01_EVIDENCE/Non-Indian/Baxter_International/83b16b9ae3b0aeb4__Baxter_International_Income_Statement_Quarters.csv,01_FINANCIAL_DATA,Quarterly,16184
02_NON_INDIAN_COMPANIES/Baxter_International/01_FINANCIAL_DATA/Quarterly/Baxter_International_Balance_Sheet_Quarters.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Baxter_International/f6eb4070bed65ed0__Baxter_International_Balance_Sheet_Quarters.csv,01_EVIDENCE/Non-Indian/Baxter_International/f6eb4070bed65ed0__Baxter_International_Balance_Sheet_Quarters.csv,01_FINANCIAL_DATA,Quarterly,28589
02_NON_INDIAN_COMPANIES/Baxter_International/02_MARKET_DATA/Daily/Baxter_International_BAX_daily.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Baxter_International/8af97f9e4e412156__Baxter_International_BAX_daily.csv,01_EVIDENCE/Non-Indian/Baxter_International/8af97f9e4e412156__Baxter_International_BAX_daily.csv,02_MARKET_DATA,Daily,1513148
02_NON_INDIAN_COMPANIES/Baxter_International/02_MARKET_DATA/Daily/Baxter_International_daily.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Baxter_International/9cec97f3c08d13ff__Baxter_International_daily.csv,01_EVIDENCE/Non-Indian/Baxter_International/9cec97f3c08d13ff__Baxter_International_daily.csv,02_MARKET_DATA,Daily,448841
02_NON_INDIAN_COMPANIES/Baxter_International/02_MARKET_DATA/Monthly/Baxter_International_BAX_monthly_derived.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Baxter_International/45c6889351cf1d80__Baxter_International_BAX_monthly_derived.csv,01_EVIDENCE/Non-Indian/Baxter_International/45c6889351cf1d80__Baxter_International_BAX_monthly_derived.csv,02_MARKET_DATA,Monthly,58533
02_NON_INDIAN_COMPANIES/Baxter_International/02_MARKET_DATA/Monthly/Baxter_International_monthly_derived.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Baxter_International/ca6483a75c4e2bef__Baxter_International_monthly_derived.csv,01_EVIDENCE/Non-Indian/Baxter_International/ca6483a75c4e2bef__Baxter_International_monthly_derived.csv,02_MARKET_DATA,Monthly,21831
