organized_path,original_archive_member,original_relative_path,category,subcategory,size_bytes
01_INDIAN_COMPANIES/Zydus_Lifesciences/01_FINANCIAL_DATA/Annual/Zydus_Lifesciences_Cash_Flow_Years.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Zydus_Lifesciences/a1eec867dc9a8f4a__Zydus_Lifesciences_Cash_Flow_Years.csv,01_EVIDENCE/Indian/Zydus_Lifesciences/a1eec867dc9a8f4a__Zydus_Lifesciences_Cash_Flow_Years.csv,01_FINANCIAL_DATA,Annual,10189
01_INDIAN_COMPANIES/Zydus_Lifesciences/01_FINANCIAL_DATA/Annual/Zydus_Lifesciences_Balance_Sheet_Years.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Zydus_Lifesciences/cf05d7f561edb78d__Zydus_Lifesciences_Balance_Sheet_Years.csv,01_EVIDENCE/Indian/Zydus_Lifesciences/cf05d7f561edb78d__Zydus_Lifesciences_Balance_Sheet_Years.csv,01_FINANCIAL_DATA,Annual,5873
01_INDIAN_COMPANIES/Zydus_Lifesciences/01_FINANCIAL_DATA/Annual/Zydus_Lifesciences_yfinance_annual_income.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Zydus_Lifesciences/d70958ec3702c5e8__Zydus_Lifesciences_yfinance_annual_income.csv,01_EVIDENCE/Indian/Zydus_Lifesciences/d70958ec3702c5e8__Zydus_Lifesciences_yfinance_annual_income.csv,01_FINANCIAL_DATA,Annual,4437
01_INDIAN_COMPANIES/Zydus_Lifesciences/01_FINANCIAL_DATA/Interim/Zydus_Lifesciences_Cash_Flow_YTD.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Zydus_Lifesciences/04a08f606b3410d2__Zydus_Lifesciences_Cash_Flow_YTD.csv,01_EVIDENCE/Indian/Zydus_Lifesciences/04a08f606b3410d2__Zydus_Lifesciences_Cash_Flow_YTD.csv,01_FINANCIAL_DATA,Interim,7706
01_INDIAN_COMPANIES/Zydus_Lifesciences/01_FINANCIAL_DATA/Other/22Entities_Report_08-16-2026091001842.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Zydus_Lifesciences/136245ae4e52d78b__22Entities_Report_08-16-2026091001842.xlsx,01_EVIDENCE/Indian/Zydus_Lifesciences/136245ae4e52d78b__22Entities_Report_08-16-2026091001842.xlsx,01_FINANCIAL_DATA,Other,17179
01_INDIAN_COMPANIES/Zydus_Lifesciences/01_FINANCIAL_DATA/Other/22Entities_Report_08-16-2026090001858.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Zydus_Lifesciences/2b43c3063a1235c9__22Entities_Report_08-16-2026090001858.xlsx,01_EVIDENCE/Indian/Zydus_Lifesciences/2b43c3063a1235c9__22Entities_Report_08-16-2026090001858.xlsx,01_FINANCIAL_DATA,Other,20642
01_INDIAN_COMPANIES/Zydus_Lifesciences/01_FINANCIAL_DATA/Other/Zydus_Lifesciences_Income.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Zydus_Lifesciences/7c1dbe903723a0b4__Zydus_Lifesciences_Income.xlsx,01_EVIDENCE/Indian/Zydus_Lifesciences/7c1dbe903723a0b4__Zydus_Lifesciences_Income.xlsx,01_FINANCIAL_DATA,Other,3278
01_INDIAN_COMPANIES/Zydus_Lifesciences/01_FINANCIAL_DATA/Other/Zydus_Lifesciences.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Zydus_Lifesciences/8980fc2c4c53171f__Zydus_Lifesciences.xlsx,01_EVIDENCE/Indian/Zydus_Lifesciences/8980fc2c4c53171f__Zydus_Lifesciences.xlsx,01_FINANCIAL_DATA,Other,454907
01_INDIAN_COMPANIES/Zydus_Lifesciences/01_FINANCIAL_DATA/Other/Zydus_Lifesciences_Balance.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Zydus_Lifesciences/b7364b0ad64a28b8__Zydus_Lifesciences_Balance.xlsx,01_EVIDENCE/Indian/Zydus_Lifesciences/b7364b0ad64a28b8__Zydus_Lifesciences_Balance.xlsx,01_FINANCIAL_DATA,Other,3278
01_INDIAN_COMPANIES/Zydus_Lifesciences/01_FINANCIAL_DATA/Other/22Entities_Report_08-16-2026083755750.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Zydus_Lifesciences/e37e9963a79e2386__22Entities_Report_08-16-2026083755750.xlsx,01_EVIDENCE/Indian/Zydus_Lifesciences/e37e9963a79e2386__22Entities_Report_08-16-2026083755750.xlsx,01_FINANCIAL_DATA,Other,39109
