organized_path,original_archive_member,original_relative_path,category,subcategory,size_bytes
02_NON_INDIAN_COMPANIES/Sanofi/01_FINANCIAL_DATA/Annual/Sanofi_Balance_Sheet_Years.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Sanofi/344bef54d627dd19__Sanofi_Balance_Sheet_Years.csv,01_EVIDENCE/Non-Indian/Sanofi/344bef54d627dd19__Sanofi_Balance_Sheet_Years.csv,01_FINANCIAL_DATA,Annual,9313
02_NON_INDIAN_COMPANIES/Sanofi/01_FINANCIAL_DATA/Annual/Sanofi_Cash_Flow_Years.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Sanofi/4c4c5a9b35179c8e__Sanofi_Cash_Flow_Years.csv,01_EVIDENCE/Non-Indian/Sanofi/4c4c5a9b35179c8e__Sanofi_Cash_Flow_Years.csv,01_FINANCIAL_DATA,Annual,13203
02_NON_INDIAN_COMPANIES/Sanofi/01_FINANCIAL_DATA/Annual/Sanofi_Income_Statement_Years.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Sanofi/61b167847576b510__Sanofi_Income_Statement_Years.csv,01_EVIDENCE/Non-Indian/Sanofi/61b167847576b510__Sanofi_Income_Statement_Years.csv,01_FINANCIAL_DATA,Annual,8345
02_NON_INDIAN_COMPANIES/Sanofi/01_FINANCIAL_DATA/Interim/Sanofi_Cash_Flow_YTD.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Sanofi/3a18c2e84ecc0db5__Sanofi_Cash_Flow_YTD.csv,01_EVIDENCE/Non-Indian/Sanofi/3a18c2e84ecc0db5__Sanofi_Cash_Flow_YTD.csv,01_FINANCIAL_DATA,Interim,15333
02_NON_INDIAN_COMPANIES/Sanofi/01_FINANCIAL_DATA/Other/Sanofi_Income.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Sanofi/0365325cc2fac687__Sanofi_Income.xlsx,01_EVIDENCE/Non-Indian/Sanofi/0365325cc2fac687__Sanofi_Income.xlsx,01_FINANCIAL_DATA,Other,3279
02_NON_INDIAN_COMPANIES/Sanofi/01_FINANCIAL_DATA/Other/25Entities_Report_08-16-2026105310304.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Sanofi/29ad8a93dc20bd58__25Entities_Report_08-16-2026105310304.xlsx,01_EVIDENCE/Non-Indian/Sanofi/29ad8a93dc20bd58__25Entities_Report_08-16-2026105310304.xlsx,01_FINANCIAL_DATA,Other,62898
02_NON_INDIAN_COMPANIES/Sanofi/01_FINANCIAL_DATA/Other/25Entities_Report_08-16-2026095454695.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Sanofi/35cede4a70a07d77__25Entities_Report_08-16-2026095454695.xlsx,01_EVIDENCE/Non-Indian/Sanofi/35cede4a70a07d77__25Entities_Report_08-16-2026095454695.xlsx,01_FINANCIAL_DATA,Other,38923
02_NON_INDIAN_COMPANIES/Sanofi/01_FINANCIAL_DATA/Other/Sanofi.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Sanofi/4f15ba9c53845674__Sanofi.xlsx,01_EVIDENCE/Non-Indian/Sanofi/4f15ba9c53845674__Sanofi.xlsx,01_FINANCIAL_DATA,Other,517943
02_NON_INDIAN_COMPANIES/Sanofi/01_FINANCIAL_DATA/Other/Sanofi_6a3d6eb2.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Sanofi/6a3d6eb2f90ecd46__Sanofi.xlsx,01_EVIDENCE/Non-Indian/Sanofi/6a3d6eb2f90ecd46__Sanofi.xlsx,01_FINANCIAL_DATA,Other,192931
02_NON_INDIAN_COMPANIES/Sanofi/01_FINANCIAL_DATA/Other/Sanofi_Balance.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Sanofi/80025046e4d15017__Sanofi_Balance.xlsx,01_EVIDENCE/Non-Indian/Sanofi/80025046e4d15017__Sanofi_Balance.xlsx,01_FINANCIAL_DATA,Other,3279
02_NON_INDIAN_COMPANIES/Sanofi/01_FINANCIAL_DATA/Other/Sanofi_Cashflow.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Sanofi/b7a5e88241e69cbd__Sanofi_Cashflow.xlsx,01_EVIDENCE/Non-Indian/Sanofi/b7a5e88241e69cbd__Sanofi_Cashflow.xlsx,01_FINANCIAL_DATA,Other,3279
02_NON_INDIAN_COMPANIES/Sanofi/01_FINANCIAL_DATA/Quarterly/Sanofi_Balance_Sheet_Quarters.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Sanofi/06ffabd8142a0086__Sanofi_Balance_Sheet_Quarters.csv,01_EVIDENCE/Non-Indian/Sanofi/06ffabd8142a0086__Sanofi_Balance_Sheet_Quarters.csv,01_FINANCIAL_DATA,Quarterly,18397
02_NON_INDIAN_COMPANIES/Sanofi/01_FINANCIAL_DATA/Quarterly/Sanofi_Income_Statement_Quarters.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Sanofi/15971e19f392365b__Sanofi_Income_Statement_Quarters.csv,01_EVIDENCE/Non-Indian/Sanofi/15971e19f392365b__Sanofi_Income_Statement_Quarters.csv,01_FINANCIAL_DATA,Quarterly,23923
02_NON_INDIAN_COMPANIES/Sanofi/01_FINANCIAL_DATA/Quarterly/Sanofi_yfinance_quarterly_cashflow.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Sanofi/730e46c2acfa0c88__Sanofi_yfinance_quarterly_cashflow.csv,01_EVIDENCE/Non-Indian/Sanofi/730e46c2acfa0c88__Sanofi_yfinance_quarterly_cashflow.csv,01_FINANCIAL_DATA,Quarterly,1627
02_NON_INDIAN_COMPANIES/Sanofi/02_MARKET_DATA/Daily/Sanofi_SNY_daily.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Sanofi/4cae7cabe22cf896__Sanofi_SNY_daily.csv,01_EVIDENCE/Non-Indian/Sanofi/4cae7cabe22cf896__Sanofi_SNY_daily.csv,02_MARKET_DATA,Daily,800862
02_NON_INDIAN_COMPANIES/Sanofi/02_MARKET_DATA/Daily/Sanofi_daily.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Sanofi/ef54602cbc544f0f__Sanofi_daily.csv,01_EVIDENCE/Non-Indian/Sanofi/ef54602cbc544f0f__Sanofi_daily.csv,02_MARKET_DATA,Daily,436193
02_NON_INDIAN_COMPANIES/Sanofi/02_MARKET_DATA/Monthly/Sanofi_SNY_monthly_derived.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Sanofi/d1c6bb1ab7f350f2__Sanofi_SNY_monthly_derived.csv,01_EVIDENCE/Non-Indian/Sanofi/d1c6bb1ab7f350f2__Sanofi_SNY_monthly_derived.csv,02_MARKET_DATA,Monthly,30664
02_NON_INDIAN_COMPANIES/Sanofi/02_MARKET_DATA/Monthly/Sanofi_monthly_direct.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Sanofi/decc3da35cbe850e__Sanofi_monthly_direct.csv,01_EVIDENCE/Non-Indian/Sanofi/decc3da35cbe850e__Sanofi_monthly_direct.csv,02_MARKET_DATA,Monthly,19280
02_NON_INDIAN_COMPANIES/Sanofi/02_MARKET_DATA/Weekly/Sanofi_SNY_weekly_derived.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Sanofi/63833acad25a1013__Sanofi_SNY_weekly_derived.csv,01_EVIDENCE/Non-Indian/Sanofi/63833acad25a1013__Sanofi_SNY_weekly_derived.csv,02_MARKET_DATA,Weekly,133388
02_NON_INDIAN_COMPANIES/Sanofi/02_MARKET_DATA/Weekly/Sanofi_weekly_derived.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Sanofi/f5adc9b0df1e76d5__Sanofi_weekly_derived.csv,01_EVIDENCE/Non-Indian/Sanofi/f5adc9b0df1e76d5__Sanofi_weekly_derived.csv,02_MARKET_DATA,Weekly,83498
02_NON_INDIAN_COMPANIES/Sanofi/04_OTHER_SOURCE_MATERIAL/Sanofi_annual_direct.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Sanofi/27b099161c0f1394__Sanofi_annual_direct.csv,01_EVIDENCE/Non-Indian/Sanofi/27b099161c0f1394__Sanofi_annual_direct.csv,04_OTHER_SOURCE_MATERIAL,,1730
02_NON_INDIAN_COMPANIES/Sanofi/04_OTHER_SOURCE_MATERIAL/Sanofi__financial__unknown.csv,THESIS_FINAL_MASTER_2026-09-02_191153/02_MERGED_DATA/Non-Indian/Sanofi/Sanofi__financial__unknown.csv,02_MERGED_DATA/Non-Indian/Sanofi/Sanofi__financial__unknown.csv,04_OTHER_SOURCE_MATERIAL,,96920
