Date,Open,High,Low,Close,Adj_Close,Volume,Company,Country,Ticker
2013-12-31,236.0249938964844,238.8500061035156,234.3000030517578,234.9750061035156,197.6517181396484,135128,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-01-31,236.0,283.8500061035156,230.0,269.5750122070312,228.8523559570312,10162212,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-02-28,272.0,286.0,266.5,276.8999938964844,235.07080078125,2821400,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-03-31,276.5,289.25,259.2999877929688,267.1499938964844,226.7937164306641,3755480,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-04-30,265.1000061035156,322.0,265.1000061035156,289.0,245.3430328369141,4389756,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-05-31,289.0,344.5,285.875,305.6749877929688,259.4990539550781,8622920,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-06-30,306.1749877929688,361.9750061035156,303.5499877929688,356.1000061035156,304.5592041015625,3932112,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-07-31,359.0,392.5,329.75,372.7250061035156,318.7779541015625,4088860,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-08-31,373.7749938964844,427.0,367.0,414.9750061035156,354.9127197265625,2815888,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-09-30,416.3500061035156,467.0,414.0249938964844,442.25,378.2401733398438,4092756,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-10-31,442.5,444.0,405.5499877929688,440.9500122070312,377.1282348632812,2179920,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-11-30,444.25,567.5,441.0,556.4749755859375,475.9325561523438,3313224,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-12-31,564.0,593.9000244140625,482.5,572.75,489.8519287109375,4842808,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2015-01-31,572.5,611.5,536.5999755859375,549.8499755859375,470.2663879394531,3720040,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2015-02-28,550.0,583.0,515.0499877929688,521.5750122070312,448.1213684082031,2732890,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2015-03-31,539.0,605.5,525.0,597.75,513.568603515625,4616358,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2015-04-30,615.1500244140625,666.8499755859375,567.5,600.9249877929688,516.2964477539062,3932742,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2015-05-31,602.5,647.0,575.5,611.3250122070312,525.2318115234375,5566132,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2015-06-30,611.3250122070312,685.0,595.0,661.4500122070312,571.0848388671875,5575000,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2015-07-31,671.0,757.5,643.0,720.8250122070312,622.34814453125,9336512,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2015-08-31,721.0,859.2000122070312,695.0250244140625,817.9000244140625,706.1612548828125,7628900,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2015-09-30,822.3499755859375,837.5750122070312,687.5,746.3250122070312,644.3645629882812,8925276,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2015-10-31,753.7999877929688,817.5,750.5499877929688,770.5750122070312,665.3016357421875,6222252,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2015-11-30,770.0,792.9249877929688,701.75,734.3250122070312,634.00390625,6521572,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2015-12-31,740.0,754.9500122070312,687.7999877929688,739.4500122070312,638.4287719726562,5905732,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2016-01-31,735.0,741.4749755859375,635.5,697.9500122070312,602.5985107421875,6655008,Torrent Pharmaceuticals,India,TORNTPHARM.NS
