date,Open,High,Low,Close,adjusted_close,Volume,Company,Country,Ticker,__period__,company
2014-01-31,28.9089183807373,29.81024742126465,28.14041709899902,28.84250450134277,16.65790748596191,576822157,Pfizer,United States,PFE,2014-01-31,Pfizer
2014-02-28,29.44022750854492,30.74952507019043,29.0037956237793,30.46489524841309,17.74163055419922,561841656,Pfizer,United States,PFE,2014-02-28,Pfizer
2014-03-31,29.90512275695801,31.27134704589844,29.25047492980957,30.4743824005127,17.74715995788574,602150202,Pfizer,United States,PFE,2014-03-31,Pfizer
2014-04-30,30.29411888122559,31.01518058776855,28.06451606750488,29.67741966247559,17.28303527832031,708156670,Pfizer,United States,PFE,2014-04-30,Pfizer
2014-05-31,29.4876651763916,29.96204948425293,27.2960147857666,28.11195373535156,16.51728248596191,724043720,Pfizer,United States,PFE,2014-05-31,Pfizer
2014-06-30,28.07400321960449,28.3870964050293,27.65654563903809,28.15939331054688,16.54515266418457,509789865,Pfizer,United States,PFE,2014-06-30,Pfizer
2014-07-31,28.09297943115234,29.70588111877441,27.2296028137207,27.2296028137207,16.14000701904297,559595585,Pfizer,United States,PFE,2014-07-31,Pfizer
2014-08-31,27.2296028137207,28.14990425109863,26.44212532043457,27.88425064086914,16.52803802490234,486018267,Pfizer,United States,PFE,2014-08-31,Pfizer
2014-09-30,27.71347236633301,29.25996208190918,27.52371978759766,28.05502891540527,16.62926864624023,499662189,Pfizer,United States,PFE,2014-09-30,Pfizer
2014-10-31,27.86527442932129,28.65275192260742,26.1005687713623,28.41555976867676,16.84296989440918,713643585,Pfizer,United States,PFE,2014-10-31,Pfizer
2014-11-30,28.36812019348145,30.01897430419922,28.23529434204102,29.55407905578613,17.66952896118164,428638824,Pfizer,United States,PFE,2014-11-30,Pfizer
2014-12-31,29.29791259765625,31.42314910888672,29.01328277587891,29.55407905578613,17.66952896118164,562074169,Pfizer,United States,PFE,2014-12-31,Pfizer
2015-01-31,29.66793251037598,31.78368186950684,29.42125129699707,29.64895629882812,17.72625923156738,630613155,Pfizer,United States,PFE,2015-01-31,Pfizer
2015-02-28,29.82922172546387,33.17836761474609,29.43074035644531,32.56166839599609,19.63941764831543,638039004,Pfizer,United States,PFE,2015-02-28,Pfizer
2015-03-31,32.56166839599609,33.6337776184082,31.90702056884766,33.00759124755859,19.90836906433105,690114932,Pfizer,United States,PFE,2015-03-31,Pfizer
2015-04-30,33.05502700805664,33.70967864990234,31.9829216003418,32.191650390625,19.4162483215332,586434323,Pfizer,United States,PFE,2015-04-30,Pfizer
2015-05-31,32.12523651123047,33.19734191894531,31.5085391998291,32.96963882446289,20.05002212524414,461526576,Pfizer,United States,PFE,2015-05-31,Pfizer
2015-06-30,32.98861312866211,33.13093185424805,31.62239074707031,31.81214332580566,19.34610557556152,535069107,Pfizer,United States,PFE,2015-06-30,Pfizer
2015-07-31,31.84060668945312,34.5920295715332,31.38519859313965,34.2125244140625,20.80586624145508,524346029,Pfizer,United States,PFE,2015-07-31,Pfizer
2015-08-31,34.43074035644531,34.44022750854492,27.01138496398926,30.56925964355469,18.73554420471191,575379338,Pfizer,United States,PFE,2015-08-31,Pfizer
2015-09-30,29.84819793701172,32.22011566162109,29.07020950317383,29.80075836181641,18.26453971862793,611965681,Pfizer,United States,PFE,2015-09-30,Pfizer
2015-10-31,29.69639587402344,34.22201156616211,29.50664138793945,32.08728790283203,19.66592407226562,716414127,Pfizer,United States,PFE,2015-10-31,Pfizer
2015-11-30,32.41935348510742,33.44402313232422,29.40227699279785,31.0910816192627,19.20916366577148,895801977,Pfizer,United States,PFE,2015-11-30,Pfizer
2015-12-31,31.30929756164551,32.09677505493164,30.2087287902832,30.62618637084961,18.92193794250488,780239207,Pfizer,United States,PFE,2015-12-31,Pfizer
2016-01-31,30.21821594238281,30.58823585510254,28.07400321960449,28.92789459228516,17.87267875671387,740985080,Pfizer,United States,PFE,2016-01-31,Pfizer
2016-02-29,28.78557968139648,29.3168888092041,26.80265617370605,28.14990425109863,17.56685447692871,896675112,Pfizer,United States,PFE,2016-02-29,Pfizer
2016-03-31,28.26375770568848,29.04174613952637,27.26755142211914,28.1214427947998,17.54909515380859,1100959391,Pfizer,United States,PFE,2016-03-31,Pfizer
2016-04-30,27.93168830871582,31.78368186950684,27.90322685241699,31.03415679931641,19.36676216125488,1250335007,Pfizer,United States,PFE,2016-04-30,Pfizer
2016-05-31,30.89184188842773,32.96963882446289,30.83491516113281,32.92219924926758,20.72897338867188,644650536,Pfizer,United States,PFE,2016-05-31,Pfizer
2016-06-30,32.92219924926758,33.68121337890625,31.81214332580566,33.40607070922852,21.03363800048828,606312550,Pfizer,United States,PFE,2016-06-30,Pfizer
2016-07-31,33.34914779663086,35.28462982177734,33.32068252563477,35.0,22.03722953796387,369746677,Pfizer,United States,PFE,2016-07-31,Pfizer
2016-08-31,35.12334060668945,35.47438430786133,32.83681106567383,33.0170783996582,20.96152305603027,505629202,Pfizer,United States,PFE,2016-08-31,Pfizer
2016-09-30,32.95066452026367,33.19734191894531,31.59392738342285,32.13472366333008,20.40134429931641,419697845,Pfizer,United States,PFE,2016-09-30,Pfizer
2016-10-31,32.00189971923828,32.25806427001953,29.99051284790039,30.08538818359375,19.10028457641602,418534440,Pfizer,United States,PFE,2016-10-31,Pfizer
2016-11-30,29.35483932495117,32.09677505493164,28.30170822143555,30.49335861206055,19.5523738861084,780947914,Pfizer,United States,PFE,2016-11-30,Pfizer
2016-12-31,30.59772300720215,31.59392738342285,28.94686889648438,30.81593894958496,19.75920486450195,535010715,Pfizer,United States,PFE,2016-12-31,Pfizer
2017-01-31,31.02466773986816,31.97343444824219,29.3168888092041,30.1043643951416,19.30294418334961,554605632,Pfizer,United States,PFE,2017-01-31,Pfizer
2017-02-28,29.8956356048584,32.69449615478516,29.65844345092773,32.37191772460938,20.96837043762207,547100201,Pfizer,United States,PFE,2017-02-28,Pfizer
2017-03-31,32.51423263549805,32.96963882446289,31.99241065979004,32.45730590820312,21.02368545532227,543237926,Pfizer,United States,PFE,2017-03-31,Pfizer
2017-04-30,32.36243057250977,32.75142288208008,31.75521850585938,32.18216323852539,20.84546089172363,372101525,Pfizer,United States,PFE,2017-04-30,Pfizer
2017-05-31,32.15370178222656,32.24857711791992,30.33206748962402,30.97723007202148,20.25920295715332,560117629,Pfizer,United States,PFE,2017-05-31,Pfizer
2017-06-30,30.9962043762207,32.71347045898438,30.04743766784668,31.86907005310059,20.84246444702148,490650490,Pfizer,United States,PFE,2017-06-30,Pfizer
2017-07-31,31.76470565795898,32.2296028137207,31.01518058776855,31.46110153198242,20.57565307617188,321926065,Pfizer,United States,PFE,2017-07-31,Pfizer
2017-08-31,31.34724807739258,32.27703857421875,30.66413688659668,32.18216323852539,21.25282096862793,409668614,Pfizer,United States,PFE,2017-08-31,Pfizer
2017-09-30,32.20113754272461,34.35483932495117,32.0208740234375,33.87096786499023,22.36809730529785,407977576,Pfizer,United States,PFE,2017-09-30,Pfizer
2017-10-31,33.84250640869141,34.89563751220703,32.35293960571289,33.26375579833984,21.96709632873535,364220978,Pfizer,United States,PFE,2017-10-31,Pfizer
2017-11-30,33.2163200378418,34.61100769042969,33.0170783996582,34.40227890014648,22.92656707763672,300375665,Pfizer,United States,PFE,2017-11-30,Pfizer
2017-12-31,34.43074035644531,35.43643188476562,33.34914779663086,34.36432647705078,22.90127372741699,331790876,Pfizer,United States,PFE,2017-12-31,Pfizer
2018-01-31,34.51612854003906,37.40986633300781,34.37381362915039,35.14231491088867,23.41974067687988,505479112,Pfizer,United States,PFE,2018-01-31,Pfizer
