Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
1962-01-02 00:00:00-05:00,0.3931649923324585,0.3970299959182739,0.3931649923324585,0.39537400007247925,0.06328731775283813,633830,0.0,0.0
1962-01-03 00:00:00-05:00,0.39537400007247925,0.39537400007247925,0.37549498677253723,0.37880799174308777,0.06063556298613548,6564672,0.0,0.0
1962-01-04 00:00:00-05:00,0.37880799174308777,0.3821209967136383,0.37328600883483887,0.37494298815727234,0.06001687049865723,1199750,0.0,0.0
1962-01-05 00:00:00-05:00,0.37328600883483887,0.37328600883483887,0.3600330054759979,0.3622420132160187,0.05798383429646492,520646,0.0,0.0
1962-01-08 00:00:00-05:00,0.3622420132160187,0.3655549883842468,0.3611379861831665,0.36334601044654846,0.05816059187054634,1380845,0.0,0.0
1962-01-09 00:00:00-05:00,0.36445099115371704,0.36942100524902344,0.36445099115371704,0.36500298976898193,0.05842581018805504,1177114,0.0,0.0
1962-01-10 00:00:00-05:00,0.3661069869995117,0.37328600883483887,0.3661069869995117,0.3710770010948181,0.05939807370305061,882835,0.0,0.0
1962-01-11 00:00:00-05:00,0.3710770010948181,0.37328600883483887,0.3677639961242676,0.3721820116043091,0.05957496538758278,588557,0.0,0.0
1962-01-12 00:00:00-05:00,0.3721820116043091,0.37549498677253723,0.3710770010948181,0.3710770010948181,0.05939807370305061,407462,0.0,0.0
1962-01-15 00:00:00-05:00,0.3710770010948181,0.37328600883483887,0.3666599988937378,0.3677639961242676,0.058867741376161575,792288,0.0,0.0
1962-01-16 00:00:00-05:00,0.3655549883842468,0.3655549883842468,0.3622420132160187,0.36334601044654846,0.05816059187054634,384826,0.0,0.0
1962-01-17 00:00:00-05:00,0.36334601044654846,0.36445099115371704,0.35451099276542664,0.35451099276542664,0.05674634501338005,498010,0.0,0.0
1962-01-18 00:00:00-05:00,0.35451099276542664,0.3611379861831665,0.35230201482772827,0.3611379861831665,0.05780714750289917,1177114,0.0,0.0
1962-01-19 00:00:00-05:00,0.3622420132160187,0.36997300386428833,0.3622420132160187,0.3677639961242676,0.058867741376161575,633830,0.0,0.0
1962-01-22 00:00:00-05:00,0.3677639961242676,0.36886799335479736,0.3622420132160187,0.36445099115371704,0.05833747610449791,837562,0.0,0.0
1962-01-23 00:00:00-05:00,0.36334601044654846,0.36334601044654846,0.3600330054759979,0.3622420132160187,0.05798383429646492,928109,0.0,0.0
1962-01-24 00:00:00-05:00,0.3622420132160187,0.3655549883842468,0.3578239977359772,0.36500298976898193,0.05842581018805504,996019,0.0,0.0
1962-01-25 00:00:00-05:00,0.36500298976898193,0.36500298976898193,0.3622420132160187,0.36334601044654846,0.05816059187054634,611194,0.0,0.0
1962-01-26 00:00:00-05:00,0.3622420132160187,0.3622420132160187,0.35451099276542664,0.35451099276542664,0.05674634501338005,928109,0.0,0.0
1962-01-29 00:00:00-05:00,0.3561680018901825,0.36334601044654846,0.3561680018901825,0.3622420132160187,0.05798383429646492,747014,0.0,0.0
1962-01-30 00:00:00-05:00,0.3622420132160187,0.36500298976898193,0.3616900146007538,0.3616900146007538,0.057895511388778687,882835,0.0,0.0
1962-01-31 00:00:00-05:00,0.3616900146007538,0.3666599988937378,0.3611379861831665,0.3666599988937378,0.05869109183549881,814925,0.0,0.0
1962-02-01 00:00:00-05:00,0.3666599988937378,0.36886799335479736,0.3655549883842468,0.36886799335479736,0.0590444914996624,498010,0.0,0.0
1962-02-02 00:00:00-05:00,0.36886799335479736,0.36886799335479736,0.3666599988937378,0.36886799335479736,0.0590444914996624,430099,0.0,0.0
1962-02-05 00:00:00-05:00,0.36886799335479736,0.36997300386428833,0.3655549883842468,0.3677639961242676,0.058867741376161575,928109,0.0,0.0
1962-02-06 00:00:00-05:00,0.36831599473953247,0.3721820116043091,0.36831599473953247,0.3721820116043091,0.05957496538758278,1448755,0.0,0.0
1962-02-07 00:00:00-05:00,0.3721820116043091,0.372734010219574,0.36942100524902344,0.372734010219574,0.0596633218228817,588557,0.0,0.0
1962-02-08 00:00:00-05:00,0.372734010219574,0.37328600883483887,0.36942100524902344,0.372734010219574,0.0596633218228817,475373,0.0,0.0
1962-02-09 00:00:00-05:00,0.372734010219574,0.3760469853878021,0.3710770010948181,0.3760469853878021,0.06019362062215805,679104,0.0,0.0
1962-02-12 00:00:00-05:00,0.37549498677253723,0.37549498677253723,0.37328600883483887,0.37439000606536865,0.05992835760116577,135821,0.0,0.0
1962-02-13 00:00:00-05:00,0.37439000606536865,0.37880799174308777,0.37328600883483887,0.37880799174308777,0.06063556298613548,1222387,0.0,0.0
1962-02-14 00:00:00-05:00,0.37880799174308777,0.3821209967136383,0.377703994512558,0.3821209967136383,0.061165887862443924,1041293,0.0,0.0
1962-02-15 00:00:00-05:00,0.3821209967136383,0.3865390121936798,0.3815689980983734,0.3865390121936798,0.06187310442328453,928109,0.0,0.0
1962-02-16 00:00:00-05:00,0.3859870135784149,0.3859870135784149,0.3826729953289032,0.38377800583839417,0.06143113598227501,769651,0.0,0.0
1962-02-19 00:00:00-05:00,0.38377800583839417,0.3859870135784149,0.3821209967136383,0.3821209967136383,0.061165887862443924,1471392,0.0,0.0
1962-02-20 00:00:00-05:00,0.3821209967136383,0.3920609951019287,0.3810169994831085,0.3920609951019287,0.0627569779753685,1607213,0.0,0.0
1962-02-21 00:00:00-05:00,0.3931649923324585,0.39647799730300903,0.3931649923324585,0.39482200145721436,0.06319890171289444,950746,0.0,0.0
1962-02-23 00:00:00-05:00,0.39482200145721436,0.3986870050430298,0.3931649923324585,0.39647799730300903,0.06346399337053299,1154477,0.0,0.0
1962-02-26 00:00:00-05:00,0.39647799730300903,0.3986870050430298,0.3926129937171936,0.3931649923324585,0.06293372809886932,2037312,0.0,0.0
