organized_path,original_archive_member,original_relative_path,category,subcategory,size_bytes
01_INDIAN_COMPANIES/Lupin/01_FINANCIAL_DATA/Other/a17294c5d2b4721f__Lupin_Cashflow.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Lupin/a17294c5d2b4721f__Lupin_Cashflow.xlsx,01_EVIDENCE/Indian/Lupin/a17294c5d2b4721f__Lupin_Cashflow.xlsx,01_FINANCIAL_DATA,Other,3278
01_INDIAN_COMPANIES/Lupin/01_FINANCIAL_DATA/Other/e137c784ce45a070__22Entities_Report_08-16-2026090001869.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Lupin/e137c784ce45a070__22Entities_Report_08-16-2026090001869.xlsx,01_EVIDENCE/Indian/Lupin/e137c784ce45a070__22Entities_Report_08-16-2026090001869.xlsx,01_FINANCIAL_DATA,Other,21189
01_INDIAN_COMPANIES/Lupin/01_FINANCIAL_DATA/Quarterly/4cee8e339381b256__Lupin_Balance_Sheet_Quarters.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Lupin/4cee8e339381b256__Lupin_Balance_Sheet_Quarters.csv,01_EVIDENCE/Indian/Lupin/4cee8e339381b256__Lupin_Balance_Sheet_Quarters.csv,01_FINANCIAL_DATA,Quarterly,12601
01_INDIAN_COMPANIES/Lupin/01_FINANCIAL_DATA/Quarterly/6a20ced5c1f1afb4__Lupin_Income_Statement_Quarters.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Lupin/6a20ced5c1f1afb4__Lupin_Income_Statement_Quarters.csv,01_EVIDENCE/Indian/Lupin/6a20ced5c1f1afb4__Lupin_Income_Statement_Quarters.csv,01_FINANCIAL_DATA,Quarterly,13635
01_INDIAN_COMPANIES/Lupin/02_HISTORICAL_MARKET_DATA/Daily/aa8e5a9ee2bb4c01__Lupin_daily.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Lupin/aa8e5a9ee2bb4c01__Lupin_daily.csv,01_EVIDENCE/Indian/Lupin/aa8e5a9ee2bb4c01__Lupin_daily.csv,02_HISTORICAL_MARKET_DATA,Daily,375568
01_INDIAN_COMPANIES/Lupin/02_HISTORICAL_MARKET_DATA/Daily/bd1f81958c90ddab__Lupin_LUPIN_NS_daily.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Lupin/bd1f81958c90ddab__Lupin_LUPIN_NS_daily.csv,01_EVIDENCE/Indian/Lupin/bd1f81958c90ddab__Lupin_LUPIN_NS_daily.csv,02_HISTORICAL_MARKET_DATA,Daily,730204
01_INDIAN_COMPANIES/Lupin/02_HISTORICAL_MARKET_DATA/Monthly/015c8ed3986bd648__Lupin_monthly_direct.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Lupin/015c8ed3986bd648__Lupin_monthly_direct.csv,01_EVIDENCE/Indian/Lupin/015c8ed3986bd648__Lupin_monthly_direct.csv,02_HISTORICAL_MARKET_DATA,Monthly,17309
01_INDIAN_COMPANIES/Lupin/02_HISTORICAL_MARKET_DATA/Monthly/c3bea8d5c61f2662__Lupin_LUPIN_NS_monthly_derived.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Lupin/c3bea8d5c61f2662__Lupin_LUPIN_NS_monthly_derived.csv,01_EVIDENCE/Indian/Lupin/c3bea8d5c61f2662__Lupin_LUPIN_NS_monthly_derived.csv,02_HISTORICAL_MARKET_DATA,Monthly,27989
01_INDIAN_COMPANIES/Lupin/02_HISTORICAL_MARKET_DATA/Weekly/2f106ad826a01930__Lupin_LUPIN_NS_weekly_derived.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Lupin/2f106ad826a01930__Lupin_LUPIN_NS_weekly_derived.csv,01_EVIDENCE/Indian/Lupin/2f106ad826a01930__Lupin_LUPIN_NS_weekly_derived.csv,02_HISTORICAL_MARKET_DATA,Weekly,120007
01_INDIAN_COMPANIES/Lupin/02_HISTORICAL_MARKET_DATA/Weekly/de8663b32598e312__Lupin_weekly_derived.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Lupin/de8663b32598e312__Lupin_weekly_derived.csv,01_EVIDENCE/Indian/Lupin/de8663b32598e312__Lupin_weekly_derived.csv,02_HISTORICAL_MARKET_DATA,Weekly,74074
01_INDIAN_COMPANIES/Lupin/03_OTHER_SOURCE_MATERIAL/Other/52b224c37589398b__Lupin_annual_direct.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Lupin/52b224c37589398b__Lupin_annual_direct.csv,01_EVIDENCE/Indian/Lupin/52b224c37589398b__Lupin_annual_direct.csv,03_OTHER_SOURCE_MATERIAL,Other,1597
01_INDIAN_COMPANIES/Lupin/03_OTHER_SOURCE_MATERIAL/Other/Lupin__financial__unknown.csv,THESIS_FINAL_MASTER_2026-09-02_191153/02_MERGED_DATA/Indian/Lupin/Lupin__financial__unknown.csv,02_MERGED_DATA/Indian/Lupin/Lupin__financial__unknown.csv,03_OTHER_SOURCE_MATERIAL,Other,71890
01_INDIAN_COMPANIES/Lupin/03_OTHER_SOURCE_MATERIAL/Other/Lupin__stock__annual.csv,THESIS_FINAL_MASTER_2026-09-02_191153/02_MERGED_DATA/Indian/Lupin/Lupin__stock__annual.csv,02_MERGED_DATA/Indian/Lupin/Lupin__stock__annual.csv,03_OTHER_SOURCE_MATERIAL,Other,1862
01_INDIAN_COMPANIES/Lupin/03_OTHER_SOURCE_MATERIAL/Other/Lupin__stock__daily.csv,THESIS_FINAL_MASTER_2026-09-02_191153/02_MERGED_DATA/Indian/Lupin/Lupin__stock__daily.csv,02_MERGED_DATA/Indian/Lupin/Lupin__stock__daily.csv,03_OTHER_SOURCE_MATERIAL,Other,428635
01_INDIAN_COMPANIES/Lupin/03_OTHER_SOURCE_MATERIAL/Other/Lupin__stock__monthly.csv,THESIS_FINAL_MASTER_2026-09-02_191153/02_MERGED_DATA/Indian/Lupin/Lupin__stock__monthly.csv,02_MERGED_DATA/Indian/Lupin/Lupin__stock__monthly.csv,03_OTHER_SOURCE_MATERIAL,Other,19937
