Date,Open,High,Low,Close,Volume,Adj_Close,Company,Country,Ticker
2014-01-03,236.0249938964844,238.8500061035156,230.0,234.6499938964844,1566678,197.3783416748047,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-01-10,236.0,239.4499969482422,230.75,232.9499969482422,842330,195.9483489990234,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-01-17,234.0,240.8000030517578,233.0,237.5749969482422,564210,199.8387298583984,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-01-24,237.5749969482422,279.0,235.0,268.5750122070312,5519860,228.0034790039062,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-01-31,266.0,283.8500061035156,256.0,269.5750122070312,1804262,228.8523559570312,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-02-07,272.0,283.5,266.5,270.2999877929688,1036088,229.4678497314453,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-02-14,270.5,286.0,267.5499877929688,278.9249877929688,980982,236.7900085449219,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-02-21,281.0,285.0,273.2749938964844,279.7000122070312,486932,237.4478912353516,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-02-28,282.0,282.0,275.0,276.8999938964844,317398,235.07080078125,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-03-07,276.5,289.25,275.1000061035156,276.9750061035156,1155498,235.1344909667969,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-03-14,276.0,278.7999877929688,259.2999877929688,267.7000122070312,845058,227.2606353759766,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-03-21,268.0249938964844,280.9500122070312,264.0499877929688,278.9750061035156,954792,236.8324127197266,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-03-28,279.0,284.2250061035156,261.0499877929688,264.6499938964844,529016,224.6713104248047,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-04-04,265.0,287.5,260.125,281.375,1055032,238.8697509765625,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-04-11,281.625,322.0,274.0,279.2250061035156,1489732,237.0446319580078,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-04-18,281.2999877929688,282.4500122070312,275.5499877929688,277.125,387018,235.2618408203125,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-04-25,278.8999938964844,282.5,271.2000122070312,280.1749877929688,686092,237.8511352539062,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-05-02,277.6749877929688,301.5,277.6749877929688,292.7749938964844,1167162,248.5477294921875,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-05-09,292.6000061035156,329.3250122070312,292.6000061035156,313.7000122070312,2870446,266.311767578125,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-05-16,335.2000122070312,344.5,296.0,297.3250122070312,3167726,252.4103698730469,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-05-23,299.8250122070312,321.0249938964844,285.875,312.6000061035156,1954050,265.3778686523438,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-05-30,305.5,316.5,296.9750061035156,305.6749877929688,506534,259.4990539550781,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-06-06,306.1749877929688,332.5,303.5499877929688,317.8999938964844,958230,269.8773193359375,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-06-13,321.9750061035156,345.9500122070312,317.5,338.0249938964844,1320044,286.9621887207031,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-06-20,337.7000122070312,344.5,330.4249877929688,336.6499938964844,582516,287.9243774414062,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-06-27,336.75,361.9750061035156,335.7749938964844,351.4500122070312,679518,300.5822448730469,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-07-04,352.5499877929688,362.375,346.0,348.4500122070312,851662,298.0163879394531,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-07-11,349.9750061035156,351.0,334.0,338.0499877929688,615740,289.1217346191406,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-07-18,337.5,369.5,329.75,348.5750122070312,1333506,298.1233520507812,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-07-25,348.9750061035156,355.0750122070312,342.7999877929688,347.2999877929688,571594,297.0328369140625,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-08-01,352.0,392.5,348.5499877929688,372.7250061035156,1108162,318.7779541015625,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-08-08,373.7749938964844,381.7749938964844,367.0,373.375,649406,319.3338012695312,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-08-15,373.0,379.75,368.0,370.0750122070312,339082,316.5115051269531,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-08-22,368.5249938964844,399.9500122070312,368.5249938964844,391.75,1095824,335.0493774414062,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-08-29,395.6749877929688,427.0,391.5,416.375,619582,356.1101989746094,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-09-05,418.5,449.3999938964844,396.5,443.2000122070312,830796,379.0526123046875,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-09-12,443.9750061035156,444.0,430.0,435.0249938964844,691848,372.0608825683594,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-09-19,438.9500122070312,466.8500061035156,414.0249938964844,422.5750122070312,1244718,361.412841796875,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-09-26,424.5,440.0,416.1000061035156,432.1749877929688,697890,369.623291015625,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-10-03,433.0,467.0,430.125,442.25,739498,378.2401733398438,Torrent Pharmaceuticals,India,TORNTPHARM.NS
2014-10-10,442.5,443.7000122070312,418.625,421.5499877929688,295756,360.5361633300781,Torrent Pharmaceuticals,India,TORNTPHARM.NS
