date,Open,High,Low,Close,Volume,adjusted_close,Company,Country,Ticker,__period__,company
2014-01-01 00:00:00,77.20833587646484,78.75,77.0250015258789,78.19999694824219,6249720,74.5063247680664,Biocon,India,BIOCON.NS,2014-01-01,Biocon
2014-01-02 00:00:00,78.5999984741211,79.13333129882812,75.91666412353516,76.70833587646484,5758806,73.08512878417969,Biocon,India,BIOCON.NS,2014-01-02,Biocon
2014-01-03 00:00:00,76.21666717529297,81.30000305175781,75.70833587646484,80.5999984741211,14554836,76.79296112060547,Biocon,India,BIOCON.NS,2014-01-03,Biocon
2014-01-06 00:00:00,80.98332977294922,81.6500015258789,79.49166870117188,80.13333129882812,10535952,76.34835052490234,Biocon,India,BIOCON.NS,2014-01-06,Biocon
2014-01-07 00:00:00,80.33333587646484,81.91666412353516,79.08333587646484,79.41666412353516,9931380,75.66552734375,Biocon,India,BIOCON.NS,2014-01-07,Biocon
2014-01-08 00:00:00,79.51666259765625,80.13333129882812,78.5999984741211,79.2249984741211,9203658,75.48291778564453,Biocon,India,BIOCON.NS,2014-01-08,Biocon
2014-01-09 00:00:00,78.875,79.75833129882812,76.32499694824219,77.30000305175781,7714500,73.64884948730469,Biocon,India,BIOCON.NS,2014-01-09,Biocon
2014-01-10 00:00:00,77.5,78.31666564941406,75.83333587646484,76.06666564941406,7165674,72.47376251220703,Biocon,India,BIOCON.NS,2014-01-10,Biocon
2014-01-13 00:00:00,76.16666412353516,77.80000305175781,76.16666412353516,77.43333435058594,4523886,73.77587127685547,Biocon,India,BIOCON.NS,2014-01-13,Biocon
2014-01-14 00:00:00,77.36666870117188,79.07499694824219,77.00833129882812,78.18333435058594,3978834,74.49044799804688,Biocon,India,BIOCON.NS,2014-01-14,Biocon
2014-01-15 00:00:00,78.83333587646484,78.93333435058594,76.28333282470703,76.625,4207932,73.00569915771484,Biocon,India,BIOCON.NS,2014-01-15,Biocon
2014-01-16 00:00:00,76.71666717529297,77.81666564941406,76.71666717529297,77.25,5165934,73.6011962890625,Biocon,India,BIOCON.NS,2014-01-16,Biocon
2014-01-17 00:00:00,77.18333435058594,77.56666564941406,73.19999694824219,73.56666564941406,5543238,70.09183502197266,Biocon,India,BIOCON.NS,2014-01-17,Biocon
2014-01-20 00:00:00,74.4000015258789,76.4749984741211,74.2750015258789,75.74166870117188,9402540,72.16410064697266,Biocon,India,BIOCON.NS,2014-01-20,Biocon
2014-01-21 00:00:00,76.11666870117188,80.9000015258789,75.16666412353516,80.40833282470703,15967722,76.6103515625,Biocon,India,BIOCON.NS,2014-01-21,Biocon
2014-01-22 00:00:00,80.75,82.9000015258789,79.16666412353516,79.83333587646484,23549610,76.06250762939453,Biocon,India,BIOCON.NS,2014-01-22,Biocon
2014-01-23 00:00:00,77.44166564941406,78.0,74.68333435058594,75.19166564941406,15048510,71.64008331298828,Biocon,India,BIOCON.NS,2014-01-23,Biocon
2014-01-24 00:00:00,75.19166564941406,75.33333587646484,70.55000305175781,70.93333435058594,13826442,67.58289337158203,Biocon,India,BIOCON.NS,2014-01-24,Biocon
2014-01-27 00:00:00,70.0,70.93333435058594,68.68333435058594,70.2750015258789,10905474,66.95565795898438,Biocon,India,BIOCON.NS,2014-01-27,Biocon
2014-01-28 00:00:00,70.31666564941406,71.88333129882812,69.67500305175781,70.68333435058594,8849178,67.3447036743164,Biocon,India,BIOCON.NS,2014-01-28,Biocon
2014-01-29 00:00:00,71.28333282470703,73.06666564941406,71.0,71.31666564941406,7703622,67.9481201171875,Biocon,India,BIOCON.NS,2014-01-29,Biocon
2014-01-30 00:00:00,70.66666412353516,71.78333282470703,69.01666259765625,69.96666717529297,8795148,66.66188049316406,Biocon,India,BIOCON.NS,2014-01-30,Biocon
2014-01-31 00:00:00,70.375,73.61666870117188,70.11666870117188,72.70833587646484,9595416,69.27404022216797,Biocon,India,BIOCON.NS,2014-01-31,Biocon
2014-02-03 00:00:00,72.0,74.88333129882812,71.83333587646484,73.51666259765625,11050746,70.04420471191406,Biocon,India,BIOCON.NS,2014-02-03,Biocon
2014-02-04 00:00:00,73.56666564941406,73.58333587646484,70.91666412353516,71.21666717529297,6854226,67.85284423828125,Biocon,India,BIOCON.NS,2014-02-04,Biocon
2014-02-05 00:00:00,71.33333587646484,72.75,70.79166412353516,71.09166717529297,5581788,67.73374938964844,Biocon,India,BIOCON.NS,2014-02-05,Biocon
2014-02-06 00:00:00,71.33333587646484,71.875,69.67500305175781,70.3499984741211,5399358,67.02711486816406,Biocon,India,BIOCON.NS,2014-02-06,Biocon
2014-02-07 00:00:00,70.6500015258789,72.78333282470703,70.6500015258789,72.55833435058594,8555106,69.13115692138672,Biocon,India,BIOCON.NS,2014-02-07,Biocon
2014-02-10 00:00:00,72.81666564941406,73.82499694824219,72.0,73.15833282470703,5860026,69.70279693603516,Biocon,India,BIOCON.NS,2014-02-10,Biocon
2014-02-11 00:00:00,73.60832977294922,74.2750015258789,71.875,72.4000015258789,6230406,68.98029327392578,Biocon,India,BIOCON.NS,2014-02-11,Biocon
2014-02-12 00:00:00,72.49166870117188,73.03333282470703,71.8499984741211,72.125,3944784,68.71825408935547,Biocon,India,BIOCON.NS,2014-02-12,Biocon
2014-02-13 00:00:00,72.125,72.66666412353516,70.93333435058594,71.24166870117188,3582810,67.87664794921875,Biocon,India,BIOCON.NS,2014-02-13,Biocon
2014-02-14 00:00:00,71.24166870117188,72.08333587646484,70.5999984741211,71.35832977294922,2299068,67.9878158569336,Biocon,India,BIOCON.NS,2014-02-14,Biocon
2014-02-17 00:00:00,70.69999694824219,72.9749984741211,70.69999694824219,72.49166870117188,3786726,69.06761169433594,Biocon,India,BIOCON.NS,2014-02-17,Biocon
2014-02-18 00:00:00,72.66666412353516,73.30000305175781,72.45833587646484,72.7750015258789,3252282,69.33757019042969,Biocon,India,BIOCON.NS,2014-02-18,Biocon
2014-02-19 00:00:00,72.7750015258789,74.13333129882812,72.51666259765625,73.41666412353516,4815528,69.94892120361328,Biocon,India,BIOCON.NS,2014-02-19,Biocon
2014-02-20 00:00:00,73.30833435058594,74.5,72.94999694824219,73.19166564941406,3926550,69.73455047607422,Biocon,India,BIOCON.NS,2014-02-20,Biocon
2014-02-21 00:00:00,73.33333587646484,74.31666564941406,73.33333587646484,73.8499984741211,3055920,70.36178588867188,Biocon,India,BIOCON.NS,2014-02-21,Biocon
2014-02-24 00:00:00,73.39166259765625,74.75,73.0,73.45833587646484,2967180,69.9886245727539,Biocon,India,BIOCON.NS,2014-02-24,Biocon
2014-02-25 00:00:00,73.83333587646484,74.44999694824219,73.41666412353516,73.88333129882812,2095614,70.39354705810547,Biocon,India,BIOCON.NS,2014-02-25,Biocon
2014-02-26 00:00:00,73.83333587646484,74.30000305175781,72.41666412353516,73.14166259765625,3469524,69.68692779541016,Biocon,India,BIOCON.NS,2014-02-26,Biocon
2014-02-28 00:00:00,73.4000015258789,76.66666412353516,72.83333587646484,76.40833282470703,8860410,72.7992935180664,Biocon,India,BIOCON.NS,2014-02-28,Biocon
2014-03-03 00:00:00,76.75,78.11666870117188,75.08333587646484,75.67500305175781,5776578,72.10060119628906,Biocon,India,BIOCON.NS,2014-03-03,Biocon
2014-03-04 00:00:00,76.16666412353516,76.61666870117188,75.18333435058594,76.05833435058594,4559772,72.46581268310547,Biocon,India,BIOCON.NS,2014-03-04,Biocon
2014-03-05 00:00:00,76.40833282470703,77.81666564941406,76.0,76.3499984741211,4384926,72.74369049072266,Biocon,India,BIOCON.NS,2014-03-05,Biocon
2014-03-06 00:00:00,76.66666412353516,77.03333282470703,75.66666412353516,75.84166717529297,2735832,72.2593765258789,Biocon,India,BIOCON.NS,2014-03-06,Biocon
2014-03-07 00:00:00,75.85832977294922,76.61666870117188,73.25,73.67499542236328,5299278,70.19505310058594,Biocon,India,BIOCON.NS,2014-03-07,Biocon
2014-03-10 00:00:00,73.5,74.6500015258789,71.54166412353516,71.85832977294922,4315428,68.46418762207031,Biocon,India,BIOCON.NS,2014-03-10,Biocon
2014-03-11 00:00:00,71.94999694824219,72.78333282470703,70.8499984741211,72.05000305175781,4841292,68.64682006835938,Biocon,India,BIOCON.NS,2014-03-11,Biocon
2014-03-12 00:00:00,72.16666412353516,73.6500015258789,72.05000305175781,72.4749984741211,3484290,69.0517349243164,Biocon,India,BIOCON.NS,2014-03-12,Biocon
2014-03-13 00:00:00,72.25833129882812,72.875,71.25,71.40833282470703,3078246,68.03545379638672,Biocon,India,BIOCON.NS,2014-03-13,Biocon
2014-03-14 00:00:00,71.01666259765625,72.5,71.0,72.06666564941406,4218540,68.66268157958984,Biocon,India,BIOCON.NS,2014-03-14,Biocon
2014-03-18 00:00:00,72.41666412353516,73.66666412353516,72.08333587646484,73.19999694824219,3105852,69.74248504638672,Biocon,India,BIOCON.NS,2014-03-18,Biocon
2014-03-19 00:00:00,73.66666412353516,73.81666564941406,72.0250015258789,72.2249984741211,5087142,68.81352996826172,Biocon,India,BIOCON.NS,2014-03-19,Biocon
2014-03-20 00:00:00,71.75833129882812,73.10832977294922,71.68333435058594,71.85832977294922,2437926,68.46418762207031,Biocon,India,BIOCON.NS,2014-03-20,Biocon
2014-03-21 00:00:00,72.08333587646484,72.66666412353516,71.83333587646484,72.30833435058594,1730658,68.89293670654297,Biocon,India,BIOCON.NS,2014-03-21,Biocon
2014-03-24 00:00:00,72.05000305175781,73.16666412353516,72.05000305175781,72.56666564941406,2357082,69.13907623291016,Biocon,India,BIOCON.NS,2014-03-24,Biocon
2014-03-25 00:00:00,72.19166564941406,73.44999694824219,72.08333587646484,72.40833282470703,2118036,68.98822021484375,Biocon,India,BIOCON.NS,2014-03-25,Biocon
2014-03-26 00:00:00,72.46666717529297,72.69166564941406,70.2249984741211,70.40833282470703,2539440,67.08269500732422,Biocon,India,BIOCON.NS,2014-03-26,Biocon
2014-03-27 00:00:00,70.33333587646484,70.83333587646484,68.24166870117188,69.13333129882812,6365868,65.86791229248047,Biocon,India,BIOCON.NS,2014-03-27,Biocon
2014-03-28 00:00:00,69.98332977294922,70.55000305175781,69.25,70.2750015258789,3412986,66.95565795898438,Biocon,India,BIOCON.NS,2014-03-28,Biocon
2014-03-31 00:00:00,70.5,71.63333129882812,69.83333587646484,70.73332977294922,4546482,67.39232635498047,Biocon,India,BIOCON.NS,2014-03-31,Biocon
2014-04-01 00:00:00,70.71666717529297,72.0,70.57499694824219,71.82500457763672,3501402,68.43244171142578,Biocon,India,BIOCON.NS,2014-04-01,Biocon
2014-04-02 00:00:00,71.69166564941406,74.25,71.69166564941406,73.34166717529297,6482502,69.87747192382812,Biocon,India,BIOCON.NS,2014-04-02,Biocon
2014-04-03 00:00:00,72.89166259765625,73.9000015258789,71.66666412353516,72.4000015258789,4608804,68.98029327392578,Biocon,India,BIOCON.NS,2014-04-03,Biocon
2014-04-04 00:00:00,72.25,73.41666412353516,71.8499984741211,72.16666412353516,2513442,68.75797271728516,Biocon,India,BIOCON.NS,2014-04-04,Biocon
2014-04-07 00:00:00,72.28333282470703,72.58333587646484,70.5,71.07500457763672,2737848,67.7178726196289,Biocon,India,BIOCON.NS,2014-04-07,Biocon
2014-04-09 00:00:00,71.25833129882812,71.80000305175781,70.69166564941406,71.20000457763672,4205640,67.83697509765625,Biocon,India,BIOCON.NS,2014-04-09,Biocon
2014-04-10 00:00:00,71.66666412353516,72.64166259765625,71.16666412353516,71.40833282470703,2811720,68.03545379638672,Biocon,India,BIOCON.NS,2014-04-10,Biocon
2014-04-11 00:00:00,71.40833282470703,73.375,71.40833282470703,73.03333282470703,6485016,69.58370208740234,Biocon,India,BIOCON.NS,2014-04-11,Biocon
2014-04-15 00:00:00,73.48332977294922,76.13333129882812,73.08333587646484,75.25,10766070,71.69566345214844,Biocon,India,BIOCON.NS,2014-04-15,Biocon
2014-04-16 00:00:00,75.76666259765625,76.5,74.43333435058594,76.19999694824219,8907672,72.60079956054688,Biocon,India,BIOCON.NS,2014-04-16,Biocon
2014-04-17 00:00:00,76.48332977294922,76.57499694824219,75.25,75.79166412353516,4113798,72.21174621582031,Biocon,India,BIOCON.NS,2014-04-17,Biocon
2014-04-21 00:00:00,76.83333587646484,85.625,76.66666412353516,82.73332977294922,49041336,78.82551574707031,Biocon,India,BIOCON.NS,2014-04-21,Biocon
2014-04-22 00:00:00,83.1500015258789,83.55000305175781,81.06666564941406,81.41666412353516,12804900,77.571044921875,Biocon,India,BIOCON.NS,2014-04-22,Biocon
2014-04-23 00:00:00,81.66666412353516,81.82499694824219,77.39166259765625,77.85832977294922,11894808,74.1807861328125,Biocon,India,BIOCON.NS,2014-04-23,Biocon
2014-04-24 00:00:00,77.85832977294922,77.85832977294922,77.85832977294922,77.85832977294922,0,74.1807861328125,Biocon,India,BIOCON.NS,2014-04-24,Biocon
2014-04-25 00:00:00,79.5,80.81666564941406,78.375,78.94166564941406,13898358,75.21295928955078,Biocon,India,BIOCON.NS,2014-04-25,Biocon
2014-04-28 00:00:00,79.0,80.49166870117188,77.13333129882812,79.31666564941406,6172530,75.57024383544922,Biocon,India,BIOCON.NS,2014-04-28,Biocon
2014-04-29 00:00:00,79.3499984741211,80.91666412353516,78.53333282470703,79.11666870117188,6151758,75.37969970703125,Biocon,India,BIOCON.NS,2014-04-29,Biocon
2014-04-30 00:00:00,79.66666412353516,80.58333587646484,76.94166564941406,78.49166870117188,4941318,74.78421783447266,Biocon,India,BIOCON.NS,2014-04-30,Biocon
2014-05-02 00:00:00,78.0,80.13333129882812,78.0,79.25,3284538,75.5067367553711,Biocon,India,BIOCON.NS,2014-05-02,Biocon
2014-05-05 00:00:00,79.0250015258789,79.91666412353516,77.84166717529297,78.15833282470703,3689964,74.46662139892578,Biocon,India,BIOCON.NS,2014-05-05,Biocon
2014-05-06 00:00:00,78.33333587646484,79.16666412353516,77.83333587646484,78.5250015258789,2656332,74.81597900390625,Biocon,India,BIOCON.NS,2014-05-06,Biocon
2014-05-07 00:00:00,78.19166564941406,80.66666412353516,78.19166564941406,79.88333129882812,6002532,76.11015319824219,Biocon,India,BIOCON.NS,2014-05-07,Biocon
2014-05-08 00:00:00,80.58333587646484,82.48332977294922,80.03333282470703,80.42499542236328,9433920,76.62623596191406,Biocon,India,BIOCON.NS,2014-05-08,Biocon
2014-05-09 00:00:00,80.91666412353516,80.95833587646484,77.83333587646484,78.5,4248528,74.79214477539062,Biocon,India,BIOCON.NS,2014-05-09,Biocon
2014-05-12 00:00:00,78.49166870117188,79.39166259765625,76.3499984741211,76.67500305175781,3448710,73.05335998535156,Biocon,India,BIOCON.NS,2014-05-12,Biocon
2014-05-13 00:00:00,77.0250015258789,77.99166870117188,76.0,76.23332977294922,5050026,72.6325454711914,Biocon,India,BIOCON.NS,2014-05-13,Biocon
2014-05-14 00:00:00,76.6500015258789,78.69999694824219,76.33333587646484,76.5250015258789,4460130,72.91043853759766,Biocon,India,BIOCON.NS,2014-05-14,Biocon
2014-05-15 00:00:00,76.9000015258789,77.58333587646484,72.83333587646484,73.51666259765625,5929806,70.04420471191406,Biocon,India,BIOCON.NS,2014-05-15,Biocon
2014-05-16 00:00:00,75.0,75.65833282470703,70.16666412353516,71.48332977294922,6582258,68.1069107055664,Biocon,India,BIOCON.NS,2014-05-16,Biocon
2014-05-19 00:00:00,71.98332977294922,73.5,68.91666412353516,72.56666564941406,6080610,69.13907623291016,Biocon,India,BIOCON.NS,2014-05-19,Biocon
2014-05-20 00:00:00,72.51666259765625,75.41666412353516,72.50833129882812,74.38333129882812,6392664,70.86992645263672,Biocon,India,BIOCON.NS,2014-05-20,Biocon
2014-05-21 00:00:00,75.0,76.88333129882812,74.68333435058594,75.23332977294922,7218750,71.67977905273438,Biocon,India,BIOCON.NS,2014-05-21,Biocon
2014-05-22 00:00:00,75.33333587646484,75.94166564941406,72.73332977294922,73.30833435058594,3652248,69.84571075439453,Biocon,India,BIOCON.NS,2014-05-22,Biocon
2014-05-23 00:00:00,73.48332977294922,74.94999694824219,73.48332977294922,74.32500457763672,2844972,70.81436920166016,Biocon,India,BIOCON.NS,2014-05-23,Biocon
2014-05-26 00:00:00,74.99166870117188,75.9749984741211,71.30000305175781,73.0,4171626,69.55194091796875,Biocon,India,BIOCON.NS,2014-05-26,Biocon
2014-05-27 00:00:00,73.66666412353516,74.98332977294922,72.51666259765625,72.9749984741211,2907978,69.52811431884766,Biocon,India,BIOCON.NS,2014-05-27,Biocon
2014-05-28 00:00:00,73.31666564941406,73.94166564941406,71.71666717529297,72.0999984741211,2296206,68.69445037841797,Biocon,India,BIOCON.NS,2014-05-28,Biocon
2014-05-29 00:00:00,72.08333587646484,72.86666870117188,71.0,71.375,2330508,68.0036849975586,Biocon,India,BIOCON.NS,2014-05-29,Biocon
2014-05-30 00:00:00,71.3499984741211,73.41666412353516,71.3499984741211,72.88333129882812,3108294,69.44078826904297,Biocon,India,BIOCON.NS,2014-05-30,Biocon
2014-06-02 00:00:00,73.0,74.80000305175781,72.57499694824219,74.50833129882812,4732266,70.98902130126953,Biocon,India,BIOCON.NS,2014-06-02,Biocon
2014-06-03 00:00:00,74.04166412353516,75.21666717529297,73.05000305175781,73.76667022705078,3304104,70.28237915039062,Biocon,India,BIOCON.NS,2014-06-03,Biocon
2014-06-04 00:00:00,74.19999694824219,76.31666564941406,74.19999694824219,75.60832977294922,7221618,72.03706359863281,Biocon,India,BIOCON.NS,2014-06-04,Biocon
2014-06-05 00:00:00,76.00833129882812,77.66666412353516,75.18333435058594,77.32499694824219,6922392,73.67264556884766,Biocon,India,BIOCON.NS,2014-06-05,Biocon
2014-06-06 00:00:00,77.60832977294922,78.64166259765625,76.92500305175781,77.64166259765625,4927494,73.974365234375,Biocon,India,BIOCON.NS,2014-06-06,Biocon
2014-06-09 00:00:00,77.68333435058594,78.89166259765625,76.16666412353516,77.24166870117188,3291258,73.59325408935547,Biocon,India,BIOCON.NS,2014-06-09,Biocon
2014-06-10 00:00:00,77.5,81.25,77.16666412353516,80.75,9696366,76.9358901977539,Biocon,India,BIOCON.NS,2014-06-10,Biocon
2014-06-11 00:00:00,81.26666259765625,82.19166564941406,78.95833587646484,79.35832977294922,5971368,75.60993957519531,Biocon,India,BIOCON.NS,2014-06-11,Biocon
2014-06-12 00:00:00,79.66666412353516,85.0,78.39166259765625,83.9000015258789,9711630,79.93708801269531,Biocon,India,BIOCON.NS,2014-06-12,Biocon
2014-06-13 00:00:00,84.9000015258789,84.9000015258789,78.84166717529297,80.18333435058594,8473212,76.39598846435547,Biocon,India,BIOCON.NS,2014-06-13,Biocon
2014-06-16 00:00:00,80.16666412353516,82.1500015258789,79.16666412353516,81.66666412353516,3955800,77.80924224853516,Biocon,India,BIOCON.NS,2014-06-16,Biocon
2014-06-17 00:00:00,81.66666412353516,82.0,80.10832977294922,81.42500305175781,2666250,77.57899475097656,Biocon,India,BIOCON.NS,2014-06-17,Biocon
2014-06-18 00:00:00,81.66666412353516,84.46666717529297,80.33333587646484,82.15833282470703,8833500,78.27769470214844,Biocon,India,BIOCON.NS,2014-06-18,Biocon
