Date,Open,High,Low,Close,Volume,Company,Country,Ticker
2019-03-31,610.32,657.51,583.79,639.47,15847650,Ajanta Pharma,India,AJANTPHARM.NS
2019-04-30,641.27,654.79,604.54,611.8,7889826,Ajanta Pharma,India,AJANTPHARM.NS
2019-05-31,599.2,675.27,599.2,645.87,13771894,Ajanta Pharma,India,AJANTPHARM.NS
2019-06-30,645.53,664.68,562.13,590.43,9908287,Ajanta Pharma,India,AJANTPHARM.NS
2019-07-31,592.9,605.07,509.63,544.75,6266172,Ajanta Pharma,India,AJANTPHARM.NS
2019-08-31,559.66,636.26,544.56,631.78,8702534,Ajanta Pharma,India,AJANTPHARM.NS
2019-09-30,629.28,676.41,611.55,624.28,3259935,Ajanta Pharma,India,AJANTPHARM.NS
2019-10-31,623.91,653.25,586.84,649.05,3292664,Ajanta Pharma,India,AJANTPHARM.NS
2019-11-30,648.62,672.49,558.06,624.13,3692139,Ajanta Pharma,India,AJANTPHARM.NS
2019-12-31,625.45,630.46,589.92,610.14,1810424,Ajanta Pharma,India,AJANTPHARM.NS
2020-01-31,610.42,758.17,594.77,693.94,4722100,Ajanta Pharma,India,AJANTPHARM.NS
2020-02-29,693.69,932.85,685.61,867.21,10174838,Ajanta Pharma,India,AJANTPHARM.NS
2020-03-31,891.53,967.28,601.66,855.4,7199027,Ajanta Pharma,India,AJANTPHARM.NS
2020-04-30,863.98,970.41,773.33,931.1,4894911,Ajanta Pharma,India,AJANTPHARM.NS
2020-05-31,920.33,989.2,848.58,954.1,7409373,Ajanta Pharma,India,AJANTPHARM.NS
2020-06-30,959.77,966.75,876.13,887.24,5388334,Ajanta Pharma,India,AJANTPHARM.NS
2020-07-31,889.65,1031.77,832.68,1020.0,7862829,Ajanta Pharma,India,AJANTPHARM.NS
2020-08-31,1033.02,1101.86,920.33,929.47,8587536,Ajanta Pharma,India,AJANTPHARM.NS
2020-09-30,935.35,1036.65,890.37,1010.23,6597209,Ajanta Pharma,India,AJANTPHARM.NS
2020-10-31,1011.67,1053.71,949.13,984.91,4612272,Ajanta Pharma,India,AJANTPHARM.NS
2020-11-30,992.8,1042.69,936.68,967.64,5011274,Ajanta Pharma,India,AJANTPHARM.NS
2020-12-31,972.9,1086.25,961.97,1028.81,4666869,Ajanta Pharma,India,AJANTPHARM.NS
2021-01-31,1029.94,1162.16,1029.94,1112.46,3873113,Ajanta Pharma,India,AJANTPHARM.NS
2021-02-28,1102.38,1183.93,1041.25,1100.93,4512581,Ajanta Pharma,India,AJANTPHARM.NS
2021-03-31,1107.14,1187.14,1059.73,1128.78,3635644,Ajanta Pharma,India,AJANTPHARM.NS
2021-04-30,1139.04,1217.31,1064.59,1159.14,5724242,Ajanta Pharma,India,AJANTPHARM.NS
2021-05-31,1154.04,1290.73,1144.68,1209.94,5516515,Ajanta Pharma,India,AJANTPHARM.NS
2021-06-30,1233.85,1370.35,1197.06,1353.54,3614659,Ajanta Pharma,India,AJANTPHARM.NS
2021-07-31,1356.24,1533.88,1305.22,1443.87,3165938,Ajanta Pharma,India,AJANTPHARM.NS
2021-08-31,1467.74,1479.4,1374.89,1403.36,2539974,Ajanta Pharma,India,AJANTPHARM.NS
2021-09-30,1410.73,1474.04,1329.16,1435.05,2151632,Ajanta Pharma,India,AJANTPHARM.NS
2021-10-31,1442.54,1490.61,1293.66,1335.2,1974255,Ajanta Pharma,India,AJANTPHARM.NS
2021-11-30,1317.5,1410.48,1265.37,1316.14,1857947,Ajanta Pharma,India,AJANTPHARM.NS
2021-12-31,1322.31,1480.48,1259.67,1414.39,3753706,Ajanta Pharma,India,AJANTPHARM.NS
2022-01-31,1416.7,1489.34,1313.45,1392.44,1978025,Ajanta Pharma,India,AJANTPHARM.NS
2022-02-28,1418.48,1432.39,1071.86,1089.54,2119225,Ajanta Pharma,India,AJANTPHARM.NS
2022-03-31,1094.54,1307.47,1032.0,1145.63,2176963,Ajanta Pharma,India,AJANTPHARM.NS
2022-04-30,1145.79,1152.69,1078.28,1088.91,2367645,Ajanta Pharma,India,AJANTPHARM.NS
2022-05-31,1076.19,1192.23,1007.64,1083.79,2601321,Ajanta Pharma,India,AJANTPHARM.NS
2022-06-30,1085.05,1265.48,1080.65,1172.61,4019835,Ajanta Pharma,India,AJANTPHARM.NS
2022-07-31,1170.15,1263.34,1105.61,1213.42,2170806,Ajanta Pharma,India,AJANTPHARM.NS
2022-08-31,1213.28,1303.06,1191.41,1300.12,2518199,Ajanta Pharma,India,AJANTPHARM.NS
2022-09-30,1299.21,1354.73,1169.58,1207.59,1642407,Ajanta Pharma,India,AJANTPHARM.NS
2022-10-31,1213.66,1271.69,1054.94,1228.94,1715300,Ajanta Pharma,India,AJANTPHARM.NS
2022-11-30,1233.73,1294.09,1129.52,1172.42,1591181,Ajanta Pharma,India,AJANTPHARM.NS
2022-12-31,1178.29,1213.94,1097.7,1156.63,3067211,Ajanta Pharma,India,AJANTPHARM.NS
2023-01-31,1162.4,1168.13,1097.5,1154.57,1307702,Ajanta Pharma,India,AJANTPHARM.NS
2023-02-28,1192.89,1196.76,1098.79,1128.23,835412,Ajanta Pharma,India,AJANTPHARM.NS
2023-03-31,1121.51,1190.89,1080.04,1153.62,2780490,Ajanta Pharma,India,AJANTPHARM.NS
2023-04-30,1153.62,1265.09,1152.67,1252.68,1583532,Ajanta Pharma,India,AJANTPHARM.NS
2023-05-31,1283.89,1283.89,1183.92,1248.53,2561529,Ajanta Pharma,India,AJANTPHARM.NS
2023-06-30,1250.2,1479.25,1233.83,1411.63,2575722,Ajanta Pharma,India,AJANTPHARM.NS
2023-07-31,1391.49,1655.9,1315.57,1619.73,8179642,Ajanta Pharma,India,AJANTPHARM.NS
2023-08-31,1646.21,1732.67,1590.24,1658.18,4222351,Ajanta Pharma,India,AJANTPHARM.NS
2023-09-30,1673.59,1828.13,1584.41,1727.77,5329119,Ajanta Pharma,India,AJANTPHARM.NS
2023-10-31,1718.32,1742.27,1583.93,1692.55,3938433,Ajanta Pharma,India,AJANTPHARM.NS
2023-11-30,1723.12,1915.97,1676.03,1896.96,3933811,Ajanta Pharma,India,AJANTPHARM.NS
2023-12-31,1906.99,2015.85,1776.11,2000.15,3422993,Ajanta Pharma,India,AJANTPHARM.NS
2024-01-31,2014.84,2260.68,1971.36,2087.12,2128545,Ajanta Pharma,India,AJANTPHARM.NS
2024-02-29,2184.36,2226.79,1956.84,2144.22,2706911,Ajanta Pharma,India,AJANTPHARM.NS
2024-03-31,2155.48,2250.7,1940.62,2166.41,2481613,Ajanta Pharma,India,AJANTPHARM.NS
2024-04-30,2204.86,2245.16,1990.54,2151.45,2048567,Ajanta Pharma,India,AJANTPHARM.NS
2024-05-31,2163.01,2466.63,2088.86,2265.75,5423923,Ajanta Pharma,India,AJANTPHARM.NS
2024-06-30,2262.69,2422.93,2050.07,2221.13,1402011,Ajanta Pharma,India,AJANTPHARM.NS
2024-07-31,2199.62,2639.05,2097.75,2617.24,4962515,Ajanta Pharma,India,AJANTPHARM.NS
2024-08-31,2616.08,3291.93,2586.9,3149.85,5950601,Ajanta Pharma,India,AJANTPHARM.NS
2024-09-30,3199.57,3385.05,2978.45,3109.11,3728778,Ajanta Pharma,India,AJANTPHARM.NS
2024-10-31,3157.09,3363.93,2796.8,2976.17,3406096,Ajanta Pharma,India,AJANTPHARM.NS
2024-11-30,2979.42,3083.54,2699.71,2961.89,1763273,Ajanta Pharma,India,AJANTPHARM.NS
2024-12-31,2902.65,3053.36,2690.35,2873.35,3424571,Ajanta Pharma,India,AJANTPHARM.NS
2025-01-31,2876.09,3032.15,2482.21,2640.37,2974905,Ajanta Pharma,India,AJANTPHARM.NS
2025-02-28,2733.91,3018.09,2401.71,2436.06,5056099,Ajanta Pharma,India,AJANTPHARM.NS
2025-03-31,2401.86,2823.67,2332.67,2570.36,3137089,Ajanta Pharma,India,AJANTPHARM.NS
2025-04-30,2586.82,2773.15,1981.47,2651.79,1837619,Ajanta Pharma,India,AJANTPHARM.NS
2025-05-31,2646.59,2646.59,2418.86,2460.41,1830072,Ajanta Pharma,India,AJANTPHARM.NS
2025-06-30,2464.52,2742.68,2455.8,2522.44,3053166,Ajanta Pharma,India,AJANTPHARM.NS
2025-07-31,2514.79,2817.49,2443.85,2696.18,4091648,Ajanta Pharma,India,AJANTPHARM.NS
2025-08-31,2724.11,2736.85,2400.44,2427.87,1857549,Ajanta Pharma,India,AJANTPHARM.NS
2025-09-30,2479.17,2574.77,2283.14,2358.0,2410741,Ajanta Pharma,India,AJANTPHARM.NS
2025-10-31,2349.68,2460.6,2331.55,2415.82,2227822,Ajanta Pharma,India,AJANTPHARM.NS
2025-11-30,2441.98,2569.38,2411.31,2537.55,1890716,Ajanta Pharma,India,AJANTPHARM.NS
2025-12-31,2535.77,2798.36,2490.78,2743.76,2835894,Ajanta Pharma,India,AJANTPHARM.NS
2026-01-31,2773.54,2993.38,2628.17,2756.65,3290500,Ajanta Pharma,India,AJANTPHARM.NS
2026-02-28,2798.51,3026.28,2720.38,2966.72,2472577,Ajanta Pharma,India,AJANTPHARM.NS
2026-03-31,2735.99,3198.7,2714.23,2779.64,2734998,Ajanta Pharma,India,AJANTPHARM.NS
2026-04-30,2798.31,2907.37,2672.12,2797.08,1675730,Ajanta Pharma,India,AJANTPHARM.NS
2026-05-31,2800.99,3284.81,2800.99,2902.31,3341364,Ajanta Pharma,India,AJANTPHARM.NS
2026-06-30,2912.96,3447.42,2824.72,3391.63,3645559,Ajanta Pharma,India,AJANTPHARM.NS
2026-07-31,3388.95,3566.13,3225.25,3433.74,2767451,Ajanta Pharma,India,AJANTPHARM.NS
2026-08-31,3473.08,3796.95,3403.1,3690.0,1363432,Ajanta Pharma,India,AJANTPHARM.NS
