organized_path,original_archive_member,original_relative_path,category,subcategory,size_bytes
01_INDIAN_COMPANIES/Natco_Pharma/01_FINANCIAL_DATA/Annual/Natco_Pharma_Balance_Sheet_Years.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Natco_Pharma/20bdc22c1611b8ce__Natco_Pharma_Balance_Sheet_Years.csv,01_EVIDENCE/Indian/Natco_Pharma/20bdc22c1611b8ce__Natco_Pharma_Balance_Sheet_Years.csv,01_FINANCIAL_DATA,Annual,6672
01_INDIAN_COMPANIES/Natco_Pharma/01_FINANCIAL_DATA/Annual/Natco_Pharma_yfinance_annual_income.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Natco_Pharma/4c483940b025b0dc__Natco_Pharma_yfinance_annual_income.csv,01_EVIDENCE/Indian/Natco_Pharma/4c483940b025b0dc__Natco_Pharma_yfinance_annual_income.csv,01_FINANCIAL_DATA,Annual,4017
01_INDIAN_COMPANIES/Natco_Pharma/01_FINANCIAL_DATA/Annual/Natco_Pharma_Cash_Flow_Years.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Natco_Pharma/8fc1e584090c0f8e__Natco_Pharma_Cash_Flow_Years.csv,01_EVIDENCE/Indian/Natco_Pharma/8fc1e584090c0f8e__Natco_Pharma_Cash_Flow_Years.csv,01_FINANCIAL_DATA,Annual,9350
01_INDIAN_COMPANIES/Natco_Pharma/01_FINANCIAL_DATA/Interim/Natco_Pharma_Cash_Flow_YTD.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Natco_Pharma/50cc9feb8f7fd345__Natco_Pharma_Cash_Flow_YTD.csv,01_EVIDENCE/Indian/Natco_Pharma/50cc9feb8f7fd345__Natco_Pharma_Cash_Flow_YTD.csv,01_FINANCIAL_DATA,Interim,6873
01_INDIAN_COMPANIES/Natco_Pharma/01_FINANCIAL_DATA/Other/Natco_Pharma.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Natco_Pharma/021e9e62d786980d__Natco_Pharma.xlsx,01_EVIDENCE/Indian/Natco_Pharma/021e9e62d786980d__Natco_Pharma.xlsx,01_FINANCIAL_DATA,Other,455552
01_INDIAN_COMPANIES/Natco_Pharma/01_FINANCIAL_DATA/Other/22Entities_Report_08-16-2026091001869.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Natco_Pharma/05a97c67ea58a15e__22Entities_Report_08-16-2026091001869.xlsx,01_EVIDENCE/Indian/Natco_Pharma/05a97c67ea58a15e__22Entities_Report_08-16-2026091001869.xlsx,01_FINANCIAL_DATA,Other,17438
01_INDIAN_COMPANIES/Natco_Pharma/01_FINANCIAL_DATA/Other/Natco_Pharma_Cashflow.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Natco_Pharma/854f3bf68aafde82__Natco_Pharma_Cashflow.xlsx,01_EVIDENCE/Indian/Natco_Pharma/854f3bf68aafde82__Natco_Pharma_Cashflow.xlsx,01_FINANCIAL_DATA,Other,3279
01_INDIAN_COMPANIES/Natco_Pharma/01_FINANCIAL_DATA/Other/22Entities_Report_08-16-2026083755820.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Natco_Pharma/8debba82385d4fc8__22Entities_Report_08-16-2026083755820.xlsx,01_EVIDENCE/Indian/Natco_Pharma/8debba82385d4fc8__22Entities_Report_08-16-2026083755820.xlsx,01_FINANCIAL_DATA,Other,38665
01_INDIAN_COMPANIES/Natco_Pharma/01_FINANCIAL_DATA/Other/Natco_Pharma_Income.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Natco_Pharma/e34a268f45f7294a__Natco_Pharma_Income.xlsx,01_EVIDENCE/Indian/Natco_Pharma/e34a268f45f7294a__Natco_Pharma_Income.xlsx,01_FINANCIAL_DATA,Other,3279
01_INDIAN_COMPANIES/Natco_Pharma/01_FINANCIAL_DATA/Other/22Entities_Report_08-16-2026090001889.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Natco_Pharma/e56b2cbf869a3bf5__22Entities_Report_08-16-2026090001889.xlsx,01_EVIDENCE/Indian/Natco_Pharma/e56b2cbf869a3bf5__22Entities_Report_08-16-2026090001889.xlsx,01_FINANCIAL_DATA,Other,20769
