organized_path,original_archive_member,original_relative_path,category,subcategory,size_bytes
01_INDIAN_COMPANIES/Biocon/01_FINANCIAL_DATA/Annual/Biocon_Balance_Sheet_Years.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Biocon/604ac4d6a0530a8a__Biocon_Balance_Sheet_Years.csv,01_EVIDENCE/Indian/Biocon/604ac4d6a0530a8a__Biocon_Balance_Sheet_Years.csv,01_FINANCIAL_DATA,Annual,6632
01_INDIAN_COMPANIES/Biocon/01_FINANCIAL_DATA/Annual/Biocon_Cash_Flow_Years.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Biocon/bac2a78b5d0c4bf5__Biocon_Cash_Flow_Years.csv,01_EVIDENCE/Indian/Biocon/bac2a78b5d0c4bf5__Biocon_Cash_Flow_Years.csv,01_FINANCIAL_DATA,Annual,10228
01_INDIAN_COMPANIES/Biocon/01_FINANCIAL_DATA/Annual/Biocon_yfinance_annual_income.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Biocon/fbe31a9bc7bf9c50__Biocon_yfinance_annual_income.csv,01_EVIDENCE/Indian/Biocon/fbe31a9bc7bf9c50__Biocon_yfinance_annual_income.csv,01_FINANCIAL_DATA,Annual,4087
01_INDIAN_COMPANIES/Biocon/01_FINANCIAL_DATA/Interim/Biocon_Cash_Flow_YTD.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Biocon/a458cd2132b59bc2__Biocon_Cash_Flow_YTD.csv,01_EVIDENCE/Indian/Biocon/a458cd2132b59bc2__Biocon_Cash_Flow_YTD.csv,01_FINANCIAL_DATA,Interim,6788
01_INDIAN_COMPANIES/Biocon/01_FINANCIAL_DATA/Other/Biocon_Cashflow.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Biocon/00411a441a58942c__Biocon_Cashflow.xlsx,01_EVIDENCE/Indian/Biocon/00411a441a58942c__Biocon_Cashflow.xlsx,01_FINANCIAL_DATA,Other,3278
01_INDIAN_COMPANIES/Biocon/01_FINANCIAL_DATA/Other/Biocon.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Biocon/0f2ec21bf7ddd2d8__Biocon.xlsx,01_EVIDENCE/Indian/Biocon/0f2ec21bf7ddd2d8__Biocon.xlsx,01_FINANCIAL_DATA,Other,247533
01_INDIAN_COMPANIES/Biocon/01_FINANCIAL_DATA/Other/22Entities_Report_08-16-2026083755706.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Biocon/203e0370c9d16969__22Entities_Report_08-16-2026083755706.xlsx,01_EVIDENCE/Indian/Biocon/203e0370c9d16969__22Entities_Report_08-16-2026083755706.xlsx,01_FINANCIAL_DATA,Other,44576
01_INDIAN_COMPANIES/Biocon/01_FINANCIAL_DATA/Other/Biocon_Balance.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Biocon/6cc3637af37e2858__Biocon_Balance.xlsx,01_EVIDENCE/Indian/Biocon/6cc3637af37e2858__Biocon_Balance.xlsx,01_FINANCIAL_DATA,Other,3279
01_INDIAN_COMPANIES/Biocon/01_FINANCIAL_DATA/Other/22Entities_Report_08-16-2026091001814.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Biocon/96e708d17983af6f__22Entities_Report_08-16-2026091001814.xlsx,01_EVIDENCE/Indian/Biocon/96e708d17983af6f__22Entities_Report_08-16-2026091001814.xlsx,01_FINANCIAL_DATA,Other,16716
01_INDIAN_COMPANIES/Biocon/01_FINANCIAL_DATA/Other/MASTER_STOCK_DATA.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Biocon/a169e3aaf5ed8a0d__MASTER_STOCK_DATA.xlsx,01_EVIDENCE/Indian/Biocon/a169e3aaf5ed8a0d__MASTER_STOCK_DATA.xlsx,01_FINANCIAL_DATA,Other,458351
01_INDIAN_COMPANIES/Biocon/01_FINANCIAL_DATA/Other/22Entities_Report_08-16-2026082729686.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Biocon/acdc6e5f152123a7__22Entities_Report_08-16-2026082729686.xlsx,01_EVIDENCE/Indian/Biocon/acdc6e5f152123a7__22Entities_Report_08-16-2026082729686.xlsx,01_FINANCIAL_DATA,Other,34645
01_INDIAN_COMPANIES/Biocon/01_FINANCIAL_DATA/Other/Biocon_Income.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Biocon/b0576ba055ea8b56__Biocon_Income.xlsx,01_EVIDENCE/Indian/Biocon/b0576ba055ea8b56__Biocon_Income.xlsx,01_FINANCIAL_DATA,Other,3280
01_INDIAN_COMPANIES/Biocon/01_FINANCIAL_DATA/Other/22Entities_Report_08-16-2026090001837.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Biocon/fd2896c5de465639__22Entities_Report_08-16-2026090001837.xlsx,01_EVIDENCE/Indian/Biocon/fd2896c5de465639__22Entities_Report_08-16-2026090001837.xlsx,01_FINANCIAL_DATA,Other,21272
01_INDIAN_COMPANIES/Biocon/01_FINANCIAL_DATA/Other/Biocon_fdd6a7da.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Biocon/fdd6a7da8986333a__Biocon.xlsx,01_EVIDENCE/Indian/Biocon/fdd6a7da8986333a__Biocon.xlsx,01_FINANCIAL_DATA,Other,22196
01_INDIAN_COMPANIES/Biocon/01_FINANCIAL_DATA/Quarterly/Biocon_Income_Statement_Quarters.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Biocon/cdd8215295f4f3d9__Biocon_Income_Statement_Quarters.csv,01_EVIDENCE/Indian/Biocon/cdd8215295f4f3d9__Biocon_Income_Statement_Quarters.csv,01_FINANCIAL_DATA,Quarterly,12400
01_INDIAN_COMPANIES/Biocon/01_FINANCIAL_DATA/Quarterly/Biocon_Balance_Sheet_Quarters.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Biocon/d9e1f00fec7a521a__Biocon_Balance_Sheet_Quarters.csv,01_EVIDENCE/Indian/Biocon/d9e1f00fec7a521a__Biocon_Balance_Sheet_Quarters.csv,01_FINANCIAL_DATA,Quarterly,14190
01_INDIAN_COMPANIES/Biocon/02_MARKET_DATA/Daily/Biocon_daily.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Biocon/de520ee026f80bd6__Biocon_daily.csv,01_EVIDENCE/Indian/Biocon/de520ee026f80bd6__Biocon_daily.csv,02_MARKET_DATA,Daily,373121
01_INDIAN_COMPANIES/Biocon/02_MARKET_DATA/Monthly/Biocon_monthly_direct.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Biocon/cec4b4dcc46003ab__Biocon_monthly_direct.csv,01_EVIDENCE/Indian/Biocon/cec4b4dcc46003ab__Biocon_monthly_direct.csv,02_MARKET_DATA,Monthly,18470
01_INDIAN_COMPANIES/Biocon/02_MARKET_DATA/Weekly/Biocon_weekly_direct.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Biocon/8e4ac897aab55bfb__Biocon_weekly_direct.csv,01_EVIDENCE/Indian/Biocon/8e4ac897aab55bfb__Biocon_weekly_direct.csv,02_MARKET_DATA,Weekly,79546
01_INDIAN_COMPANIES/Biocon/04_OTHER_SOURCE_MATERIAL/Biocon_annual_direct.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Biocon/c3fbcc6ca38f8809__Biocon_annual_direct.csv,01_EVIDENCE/Indian/Biocon/c3fbcc6ca38f8809__Biocon_annual_direct.csv,04_OTHER_SOURCE_MATERIAL,,1709
