Date,Open,High,Low,Close,Volume
1996-11-08 00:00:00-05:00,26.657705307006836,26.82571792602539,26.377687454223633,26.71371078491211,119859
1996-11-15 00:00:00-05:00,27.04973030090332,27.217742919921875,26.433692932128906,26.82571792602539,201550
1996-11-22 00:00:00-05:00,26.71371078491211,26.769712448120117,26.09766960144043,26.545698165893555,524967
1996-11-29 00:00:00-05:00,26.321685791015625,26.545698165893555,25.929658889770508,26.15367317199707,343059
1996-12-06 00:00:00-05:00,25.98566246032715,26.377687454223633,25.537633895874023,25.649642944335938,323863
1996-12-13 00:00:00-05:00,25.817651748657227,26.433692932128906,25.425626754760742,25.98566246032715,427874
1996-12-20 00:00:00-05:00,26.09766960144043,26.09766960144043,24.977598190307617,25.25761604309082,1463968
1996-12-27 00:00:00-05:00,25.20161247253418,25.25761604309082,24.641576766967773,25.0896053314209,1482047
1997-01-03 00:00:00-05:00,25.649642944335938,25.873655319213867,25.17361068725586,25.425626754760742,1801223
1997-01-10 00:00:00-05:00,25.3696231842041,25.649642944335938,24.977598190307617,25.3696231842041,3909125
1997-01-17 00:00:00-05:00,25.537633895874023,25.705644607543945,24.697580337524414,25.033601760864258,6709838
1997-01-24 00:00:00-05:00,24.585573196411133,25.3696231842041,23.241487503051758,25.31361961364746,9652953
1997-01-31 00:00:00-05:00,25.31361961364746,25.929658889770508,24.19354820251465,25.817651748657227,6111439
1997-02-07 00:00:00-05:00,26.26568031311035,26.818716049194336,25.20161247253418,26.377687454223633,4406192
1997-02-14 00:00:00-05:00,26.8817195892334,27.441755294799805,26.657705307006836,26.993728637695312,5992697
1997-02-21 00:00:00-05:00,26.93772315979004,27.553762435913086,25.20161247253418,27.350749969482422,7939894
1997-02-28 00:00:00-05:00,27.441755294799805,27.553762435913086,25.3696231842041,25.817651748657227,2948472
1997-03-07 00:00:00-05:00,25.649642944335938,27.04973030090332,24.697580337524414,26.93772315979004,2948695
1997-03-14 00:00:00-05:00,27.497760772705078,27.721773147583008,26.71371078491211,27.1617374420166,1808589
1997-03-21 00:00:00-05:00,26.82571792602539,27.329748153686523,26.20967674255371,26.489694595336914,3733913
1997-03-28 00:00:00-05:00,26.433692932128906,27.83378028869629,26.20967674255371,27.721773147583008,2142943
1997-04-04 00:00:00-05:00,27.497760772705078,27.77777862548828,25.425626754760742,26.993728637695312,2085805
1997-04-11 00:00:00-04:00,27.1617374420166,27.273746490478516,26.461694717407227,26.8817195892334,4500605
1997-04-18 00:00:00-04:00,26.71371078491211,29.009857177734375,26.545698165893555,28.953853607177734,5190070
1997-04-25 00:00:00-04:00,28.841846466064453,29.56989288330078,28.393817901611328,28.841846466064453,3808016
1997-05-02 00:00:00-04:00,28.89784812927246,30.35394287109375,27.07073211669922,29.961917877197266,3993271
1997-05-09 00:00:00-04:00,30.689964294433594,31.25,30.129928588867188,30.913978576660156,3571200
1997-05-16 00:00:00-04:00,31.081989288330078,32.14605712890625,30.710966110229492,31.43901252746582,5411706
1997-05-23 00:00:00-04:00,31.30600357055664,32.37007141113281,31.19399642944336,32.20206069946289,3232606
1997-05-30 00:00:00-04:00,31.586021423339844,31.810035705566406,30.29793930053711,30.689964294433594,871595
1997-06-06 00:00:00-04:00,30.689964294433594,31.25,30.29793930053711,31.025985717773438,2190707
1997-06-13 00:00:00-04:00,31.922042846679688,32.650089263916016,31.25,32.538082122802734,1924430
1997-06-20 00:00:00-04:00,32.61508560180664,36.066307067871094,31.922042846679688,35.67428207397461,3464064
1997-06-27 00:00:00-04:00,35.394264221191406,37.186378479003906,35.170249938964844,36.85035705566406,1746986
1997-07-04 00:00:00-04:00,36.01030349731445,37.69041061401367,35.61827850341797,37.41039276123047,937217
1997-07-11 00:00:00-04:00,37.41039276123047,38.64247131347656,35.95429992675781,36.6263427734375,3210063
1997-07-18 00:00:00-04:00,36.79435348510742,37.29838562011719,35.45026779174805,35.95429992675781,2224634
1997-07-25 00:00:00-04:00,35.226253509521484,37.35438919067383,34.61021423339844,35.1142463684082,2377749
1997-08-01 00:00:00-04:00,35.45026779174805,36.51433563232422,34.498207092285156,35.89829635620117,1748326
1997-08-08 00:00:00-04:00,34.834228515625,38.47446060180664,33.93817138671875,34.66621780395508,2137139
1997-08-15 00:00:00-04:00,34.10618209838867,34.498207092285156,31.922042846679688,32.42607498168945,4578501
1997-08-22 00:00:00-04:00,32.20206069946289,34.61021423339844,31.642024993896484,33.0421142578125,2546935
1997-08-29 00:00:00-04:00,32.93010711669922,34.659217834472656,31.36200714111328,31.943044662475586,3639276
1997-09-05 00:00:00-04:00,32.81809997558594,34.386199951171875,32.03404998779297,34.21818923950195,2651616
1997-09-12 00:00:00-04:00,33.602149963378906,33.93817138671875,31.36200714111328,32.20206069946289,2274184
1997-09-19 00:00:00-04:00,32.594085693359375,34.89023208618164,32.31406784057617,34.442203521728516,1598558
1997-09-26 00:00:00-04:00,35.05824279785156,35.394264221191406,32.87410354614258,35.05824279785156,1648333
1997-10-03 00:00:00-04:00,34.88323211669922,36.178314208984375,33.602149963378906,35.67428207397461,2491582
1997-10-10 00:00:00-04:00,35.73028564453125,36.3463249206543,33.71415710449219,34.16218566894531,2180441
1997-10-17 00:00:00-04:00,34.16218566894531,35.394264221191406,33.490142822265625,33.602149963378906,996365
1997-10-24 00:00:00-04:00,34.386199951171875,35.394264221191406,33.546146392822266,34.94623565673828,921815
1997-10-31 00:00:00-05:00,32.93010711669922,35.394264221191406,31.13799285888672,35.282257080078125,1376251
1997-11-07 00:00:00-05:00,35.00223922729492,35.56227493286133,33.82616424560547,34.05017852783203,3232383
1997-11-14 00:00:00-05:00,34.46320724487305,34.834228515625,33.15412139892578,33.77016067504883,1618647
1997-11-21 00:00:00-05:00,34.498207092285156,36.45833206176758,34.274192810058594,35.89829635620117,4326063
1997-11-28 00:00:00-05:00,35.67428207397461,36.066307067871094,34.94623565673828,35.89829635620117,390823
1997-12-05 00:00:00-05:00,36.57033920288086,37.130374908447266,36.01030349731445,36.57033920288086,797494
1997-12-12 00:00:00-05:00,36.45833206176758,36.73834991455078,34.72222137451172,35.73028564453125,1176933
1997-12-19 00:00:00-05:00,35.394264221191406,36.234317779541016,34.05017852783203,34.834228515625,520055
1997-12-26 00:00:00-05:00,34.834228515625,35.84229278564453,34.5542106628418,35.05824279785156,286812
1998-01-02 00:00:00-05:00,35.50627136230469,37.074371337890625,35.1142463684082,36.9063606262207,620719
1998-01-09 00:00:00-05:00,36.40232849121094,37.018367767333984,35.73028564453125,36.178314208984375,1392768
1998-01-16 00:00:00-05:00,35.282257080078125,36.290321350097656,33.15412139892578,36.178314208984375,1835819
1998-01-23 00:00:00-05:00,36.6263427734375,38.775482177734375,36.234317779541016,38.25044631958008,2252758
1998-01-30 00:00:00-05:00,37.858421325683594,38.64247131347656,37.6344108581543,38.53046417236328,1379600
1998-02-06 00:00:00-05:00,39.818546295166016,40.4905891418457,38.082435607910156,39.59453582763672,1680919
1998-02-13 00:00:00-05:00,37.6344108581543,39.76254653930664,33.77016067504883,38.81048583984375,7601969
1998-02-20 00:00:00-05:00,39.370521545410156,39.76254653930664,38.53046417236328,39.31451416015625,1137873
1998-02-27 00:00:00-05:00,39.87455368041992,41.162635803222656,39.17450714111328,40.994625091552734,1241885
1998-03-06 00:00:00-05:00,41.4986572265625,42.17070007324219,40.09856414794922,40.54659652709961,2192270
1998-03-13 00:00:00-05:00,40.09856414794922,41.44265365600586,39.87455368041992,41.33064651489258,1641859
1998-03-20 00:00:00-05:00,40.938621520996094,41.2186393737793,38.53046417236328,39.818546295166016,1536955
1998-03-27 00:00:00-05:00,39.370521545410156,40.71460723876953,38.97849655151367,40.32258224487305,1511733
1998-04-03 00:00:00-05:00,39.53852844238281,40.43458938598633,39.09050369262695,39.59453582763672,918244
1998-04-10 00:00:00-04:00,39.818546295166016,40.09856414794922,38.418460845947266,38.97849655151367,967572
1998-04-17 00:00:00-04:00,38.922489166259766,39.9865608215332,37.6344108581543,37.80241775512695,1698552
1998-04-24 00:00:00-04:00,38.58647155761719,38.64247131347656,35.61827850341797,36.47933578491211,510906
1998-05-01 00:00:00-04:00,36.47933578491211,37.74641418457031,36.178314208984375,37.52239990234375,38615
