Date,Open,High,Low,Close,Volume,Adj_Close,Company,Country,Ticker
2014-01-03,7.55000019073486,7.63999986648559,7.48000001907348,7.59999990463256,30539,7.59999990463256,Formycon,Germany,FYB.DE
2014-01-10,7.61999988555908,8.0,7.5,7.93499994277954,91913,7.93499994277954,Formycon,Germany,FYB.DE
2014-01-17,7.93499994277954,8.25,7.69999980926513,8.09000015258789,92995,8.09000015258789,Formycon,Germany,FYB.DE
2014-01-24,7.94000005722045,8.24899959564209,7.51999998092651,7.78000020980835,90407,7.78000020980835,Formycon,Germany,FYB.DE
2014-01-31,7.76000022888183,7.95900011062622,7.40000009536743,7.84999990463256,56725,7.84999990463256,Formycon,Germany,FYB.DE
2014-02-07,7.61999988555908,8.77000045776367,7.5,8.60000038146972,345347,8.60000038146972,Formycon,Germany,FYB.DE
2014-02-14,8.68000030517578,8.68000030517578,8.05000019073486,8.27999973297119,132473,8.27999973297119,Formycon,Germany,FYB.DE
2014-02-21,8.34000015258789,8.34000015258789,7.6599998474121,8.10000038146972,55747,8.10000038146972,Formycon,Germany,FYB.DE
2014-02-28,8.05000019073486,8.23999977111816,7.80000019073486,8.07699966430664,46478,8.07699966430664,Formycon,Germany,FYB.DE
2014-03-07,7.98999977111816,7.98999977111816,7.30999994277954,7.73899984359741,126826,7.73899984359741,Formycon,Germany,FYB.DE
2014-03-14,7.6100001335144,7.74800014495849,7.42100000381469,7.5789999961853,15536,7.5789999961853,Formycon,Germany,FYB.DE
2014-03-21,7.58500003814697,7.94999980926513,7.57999992370605,7.87900018692016,28879,7.87900018692016,Formycon,Germany,FYB.DE
2014-03-28,7.83400011062622,7.94999980926513,6.65000009536743,7.0,136977,7.0,Formycon,Germany,FYB.DE
2014-04-04,7.11999988555908,7.64900016784668,6.80999994277954,6.88800001144409,79654,6.88800001144409,Formycon,Germany,FYB.DE
2014-04-11,7.03999996185302,7.44999980926513,6.90000009536743,7.30200004577636,42479,7.30200004577636,Formycon,Germany,FYB.DE
2014-04-18,7.30000019073486,7.34999990463256,6.94999980926513,7.09700012207031,23722,7.09700012207031,Formycon,Germany,FYB.DE
2014-04-25,7.10099983215332,7.19899988174438,6.84999990463256,6.90000009536743,48737,6.90000009536743,Formycon,Germany,FYB.DE
2014-05-02,6.90000009536743,7.29899978637695,6.21999979019165,7.29899978637695,90927,7.29899978637695,Formycon,Germany,FYB.DE
2014-05-09,7.20100021362304,7.20100021362304,6.81199979782104,6.94999980926513,54724,6.94999980926513,Formycon,Germany,FYB.DE
