organized_path,original_archive_member,original_relative_path,category,subcategory,size_bytes
02_NON_INDIAN_COMPANIES/Biogen/02_HISTORICAL_MARKET_DATA/Monthly/e97b20a207328fff__Biogen_BIIB_monthly_derived.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Biogen/e97b20a207328fff__Biogen_BIIB_monthly_derived.csv,01_EVIDENCE/Non-Indian/Biogen/e97b20a207328fff__Biogen_BIIB_monthly_derived.csv,02_HISTORICAL_MARKET_DATA,Monthly,42287
02_NON_INDIAN_COMPANIES/Biogen/02_HISTORICAL_MARKET_DATA/Monthly/ef96bf6dcc65338b__Biogen_monthly_direct.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Biogen/ef96bf6dcc65338b__Biogen_monthly_direct.csv,01_EVIDENCE/Non-Indian/Biogen/ef96bf6dcc65338b__Biogen_monthly_direct.csv,02_HISTORICAL_MARKET_DATA,Monthly,18466
02_NON_INDIAN_COMPANIES/Biogen/02_HISTORICAL_MARKET_DATA/Weekly/3a938dfb14e40a08__Biogen_weekly_direct.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Biogen/3a938dfb14e40a08__Biogen_weekly_direct.csv,01_EVIDENCE/Non-Indian/Biogen/3a938dfb14e40a08__Biogen_weekly_direct.csv,02_HISTORICAL_MARKET_DATA,Weekly,79166
02_NON_INDIAN_COMPANIES/Biogen/02_HISTORICAL_MARKET_DATA/Weekly/77ff039c0d676e82__Biogen_BIIB_weekly_derived.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Biogen/77ff039c0d676e82__Biogen_BIIB_weekly_derived.csv,01_EVIDENCE/Non-Indian/Biogen/77ff039c0d676e82__Biogen_BIIB_weekly_derived.csv,02_HISTORICAL_MARKET_DATA,Weekly,183376
02_NON_INDIAN_COMPANIES/Biogen/03_OTHER_SOURCE_MATERIAL/Other/a1eb3d9571f1c174__Biogen_annual_direct.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Non-Indian/Biogen/a1eb3d9571f1c174__Biogen_annual_direct.csv,01_EVIDENCE/Non-Indian/Biogen/a1eb3d9571f1c174__Biogen_annual_direct.csv,03_OTHER_SOURCE_MATERIAL,Other,1693
02_NON_INDIAN_COMPANIES/Biogen/03_OTHER_SOURCE_MATERIAL/Other/Biogen__financial__annual.csv,THESIS_FINAL_MASTER_2026-09-02_191153/02_MERGED_DATA/Non-Indian/Biogen/Biogen__financial__annual.csv,02_MERGED_DATA/Non-Indian/Biogen/Biogen__financial__annual.csv,03_OTHER_SOURCE_MATERIAL,Other,3022827
02_NON_INDIAN_COMPANIES/Biogen/03_OTHER_SOURCE_MATERIAL/Other/Biogen__financial__unknown.csv,THESIS_FINAL_MASTER_2026-09-02_191153/02_MERGED_DATA/Non-Indian/Biogen/Biogen__financial__unknown.csv,02_MERGED_DATA/Non-Indian/Biogen/Biogen__financial__unknown.csv,03_OTHER_SOURCE_MATERIAL,Other,108809
02_NON_INDIAN_COMPANIES/Biogen/03_OTHER_SOURCE_MATERIAL/Other/Biogen__stock__annual.csv,THESIS_FINAL_MASTER_2026-09-02_191153/02_MERGED_DATA/Non-Indian/Biogen/Biogen__stock__annual.csv,02_MERGED_DATA/Non-Indian/Biogen/Biogen__stock__annual.csv,03_OTHER_SOURCE_MATERIAL,Other,1954
02_NON_INDIAN_COMPANIES/Biogen/03_OTHER_SOURCE_MATERIAL/Other/Biogen__stock__daily.csv,THESIS_FINAL_MASTER_2026-09-02_191153/02_MERGED_DATA/Non-Indian/Biogen/Biogen__stock__daily.csv,02_MERGED_DATA/Non-Indian/Biogen/Biogen__stock__daily.csv,03_OTHER_SOURCE_MATERIAL,Other,850851
02_NON_INDIAN_COMPANIES/Biogen/03_OTHER_SOURCE_MATERIAL/Other/Biogen__stock__monthly.csv,THESIS_FINAL_MASTER_2026-09-02_191153/02_MERGED_DATA/Non-Indian/Biogen/Biogen__stock__monthly.csv,02_MERGED_DATA/Non-Indian/Biogen/Biogen__stock__monthly.csv,03_OTHER_SOURCE_MATERIAL,Other,21229
02_NON_INDIAN_COMPANIES/Biogen/03_OTHER_SOURCE_MATERIAL/Other/Biogen__stock__weekly.csv,THESIS_FINAL_MASTER_2026-09-02_191153/02_MERGED_DATA/Non-Indian/Biogen/Biogen__stock__weekly.csv,02_MERGED_DATA/Non-Indian/Biogen/Biogen__stock__weekly.csv,03_OTHER_SOURCE_MATERIAL,Other,91073
