organized_path,original_archive_member,original_relative_path,category,subcategory,size_bytes
01_INDIAN_COMPANIES/Strides_Pharma_Science/01_FINANCIAL_DATA/Annual/Strides_Pharma_Science_Cash_Flow_Years.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Strides_Pharma_Science/bc6c334e3df57cd0__Strides_Pharma_Science_Cash_Flow_Years.csv,01_EVIDENCE/Indian/Strides_Pharma_Science/bc6c334e3df57cd0__Strides_Pharma_Science_Cash_Flow_Years.csv,01_FINANCIAL_DATA,Annual,16889
01_INDIAN_COMPANIES/Strides_Pharma_Science/01_FINANCIAL_DATA/Annual/Strides_Pharma_Science_Balance_Sheet_Years.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Strides_Pharma_Science/c937defbc28b55da__Strides_Pharma_Science_Balance_Sheet_Years.csv,01_EVIDENCE/Indian/Strides_Pharma_Science/c937defbc28b55da__Strides_Pharma_Science_Balance_Sheet_Years.csv,01_FINANCIAL_DATA,Annual,9447
01_INDIAN_COMPANIES/Strides_Pharma_Science/01_FINANCIAL_DATA/Annual/Strides_Pharma_Science_yfinance_annual_income.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Strides_Pharma_Science/f78f95a15f79eaec__Strides_Pharma_Science_yfinance_annual_income.csv,01_EVIDENCE/Indian/Strides_Pharma_Science/f78f95a15f79eaec__Strides_Pharma_Science_yfinance_annual_income.csv,01_FINANCIAL_DATA,Annual,4272
01_INDIAN_COMPANIES/Strides_Pharma_Science/01_FINANCIAL_DATA/Interim/Strides_Pharma_Science_Cash_Flow_YTD.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Strides_Pharma_Science/fb1619ebadb2c8ab__Strides_Pharma_Science_Cash_Flow_YTD.csv,01_EVIDENCE/Indian/Strides_Pharma_Science/fb1619ebadb2c8ab__Strides_Pharma_Science_Cash_Flow_YTD.csv,01_FINANCIAL_DATA,Interim,8850
01_INDIAN_COMPANIES/Strides_Pharma_Science/01_FINANCIAL_DATA/Other/22Entities_Report_08-16-2026082729955.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Strides_Pharma_Science/522ba667cc452604__22Entities_Report_08-16-2026082729955.xlsx,01_EVIDENCE/Indian/Strides_Pharma_Science/522ba667cc452604__22Entities_Report_08-16-2026082729955.xlsx,01_FINANCIAL_DATA,Other,40633
01_INDIAN_COMPANIES/Strides_Pharma_Science/01_FINANCIAL_DATA/Other/22Entities_Report_08-16-2026090001950.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Strides_Pharma_Science/a2520ff6f953fb1e__22Entities_Report_08-16-2026090001950.xlsx,01_EVIDENCE/Indian/Strides_Pharma_Science/a2520ff6f953fb1e__22Entities_Report_08-16-2026090001950.xlsx,01_FINANCIAL_DATA,Other,27286
01_INDIAN_COMPANIES/Strides_Pharma_Science/01_FINANCIAL_DATA/Other/22Entities_Report_08-16-2026083755948.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Strides_Pharma_Science/bf18570ea301e243__22Entities_Report_08-16-2026083755948.xlsx,01_EVIDENCE/Indian/Strides_Pharma_Science/bf18570ea301e243__22Entities_Report_08-16-2026083755948.xlsx,01_FINANCIAL_DATA,Other,46786
01_INDIAN_COMPANIES/Strides_Pharma_Science/01_FINANCIAL_DATA/Other/22Entities_Report_08-16-2026091001920.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Strides_Pharma_Science/db0c65b785385bcb__22Entities_Report_08-16-2026091001920.xlsx,01_EVIDENCE/Indian/Strides_Pharma_Science/db0c65b785385bcb__22Entities_Report_08-16-2026091001920.xlsx,01_FINANCIAL_DATA,Other,17951
01_INDIAN_COMPANIES/Strides_Pharma_Science/01_FINANCIAL_DATA/Quarterly/Strides_Pharma_Science_Income_Statement_Quarters.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Strides_Pharma_Science/527b0003b6deccf3__Strides_Pharma_Science_Income_Statement_Quarters.csv,01_EVIDENCE/Indian/Strides_Pharma_Science/527b0003b6deccf3__Strides_Pharma_Science_Income_Statement_Quarters.csv,01_FINANCIAL_DATA,Quarterly,15757
01_INDIAN_COMPANIES/Strides_Pharma_Science/01_FINANCIAL_DATA/Quarterly/Strides_Pharma_Science_Balance_Sheet_Quarters.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Strides_Pharma_Science/fdf9a91953390ff9__Strides_Pharma_Science_Balance_Sheet_Quarters.csv,01_EVIDENCE/Indian/Strides_Pharma_Science/fdf9a91953390ff9__Strides_Pharma_Science_Balance_Sheet_Quarters.csv,01_FINANCIAL_DATA,Quarterly,14276
