date,Open,High,Low,Close,adjusted_close,Volume,Company,Country,Ticker,__period__,company
2013-12-31,211.0,215.0,211.0,214.1999969482422,185.8064575195312,50680,Alembic Pharmaceuticals,India,ALEMBICPHARM.NS,2013-12-31,Alembic Pharmaceuticals
2014-12-31,215.9499969482422,468.75,206.5500030517578,445.2000122070312,389.7901000976562,56481982,Alembic Pharmaceuticals,India,ALEMBICPHARM.NS,2014-12-31,Alembic Pharmaceuticals
2015-12-31,447.7999877929688,791.9000244140625,381.25,687.8499755859375,604.98828125,45000596,Alembic Pharmaceuticals,India,ALEMBICPHARM.NS,2015-12-31,Alembic Pharmaceuticals
2016-12-31,686.0,699.0,512.5,595.0999755859375,527.0477905273438,27741758,Alembic Pharmaceuticals,India,ALEMBICPHARM.NS,2016-12-31,Alembic Pharmaceuticals
2017-12-31,595.0,648.0,469.8500061035156,531.2000122070312,474.1217956542969,15495962,Alembic Pharmaceuticals,India,ALEMBICPHARM.NS,2017-12-31,Alembic Pharmaceuticals
2018-12-31,531.2000122070312,664.0,414.3999938964844,586.8499755859375,527.8497924804688,22558778,Alembic Pharmaceuticals,India,ALEMBICPHARM.NS,2018-12-31,Alembic Pharmaceuticals
2019-12-31,589.0,614.0,435.1499938964844,550.7000122070312,500.5647888183594,15340110,Alembic Pharmaceuticals,India,ALEMBICPHARM.NS,2019-12-31,Alembic Pharmaceuticals
2020-12-31,552.5,1145.0,434.7999877929688,1042.599975585938,964.4811401367188,101881317,Alembic Pharmaceuticals,India,ALEMBICPHARM.NS,2020-12-31,Alembic Pharmaceuticals
2021-12-31,1045.0,1120.0,720.3499755859375,801.9000244140625,752.6953735351562,107619809,Alembic Pharmaceuticals,India,ALEMBICPHARM.NS,2021-12-31,Alembic Pharmaceuticals
2022-12-31,802.0,848.5499877929688,540.0,572.9000244140625,546.0428466796875,47703919,Alembic Pharmaceuticals,India,ALEMBICPHARM.NS,2022-12-31,Alembic Pharmaceuticals
2023-12-31,575.7999877929688,839.0,462.2999877929688,765.9000244140625,738.0557861328125,49842085,Alembic Pharmaceuticals,India,ALEMBICPHARM.NS,2023-12-31,Alembic Pharmaceuticals
2024-12-31,775.0,1303.900024414062,773.4000244140625,1049.0,1022.261840820312,70164325,Alembic Pharmaceuticals,India,ALEMBICPHARM.NS,2024-12-31,Alembic Pharmaceuticals
2025-12-31,1054.5,1123.949951171875,725.2000122070312,837.6500244140625,825.37451171875,58031165,Alembic Pharmaceuticals,India,ALEMBICPHARM.NS,2025-12-31,Alembic Pharmaceuticals
2026-12-31,835.0,855.9000244140625,635.7999877929688,817.5,817.5,18157270,Alembic Pharmaceuticals,India,ALEMBICPHARM.NS,2026-12-31,Alembic Pharmaceuticals
