Date,Open,High,Low,Close,Volume,Company,Country,Ticker
2015-09-18,858.49,906.74,843.55,876.96,1224800,Ajanta Pharma,India,AJANTPHARM.NS
2015-09-25,868.34,892.53,840.56,862.36,863210,Ajanta Pharma,India,AJANTPHARM.NS
2015-10-02,870.82,924.88,853.29,913.64,1012133,Ajanta Pharma,India,AJANTPHARM.NS
2015-10-09,925.16,930.02,892.68,902.12,867549,Ajanta Pharma,India,AJANTPHARM.NS
2015-10-16,903.42,928.21,883.16,909.98,677355,Ajanta Pharma,India,AJANTPHARM.NS
2015-10-23,911.28,976.25,902.63,943.93,1202597,Ajanta Pharma,India,AJANTPHARM.NS
2015-10-30,937.28,985.66,922.77,936.92,1955427,Ajanta Pharma,India,AJANTPHARM.NS
2015-11-06,937.28,940.52,875.66,884.64,844267,Ajanta Pharma,India,AJANTPHARM.NS
2015-11-13,870.76,888.9,832.3,839.26,751465,Ajanta Pharma,India,AJANTPHARM.NS
2015-11-20,830.55,850.2,798.38,810.78,1744556,Ajanta Pharma,India,AJANTPHARM.NS
2015-11-27,810.78,821.06,793.36,802.43,1031420,Ajanta Pharma,India,AJANTPHARM.NS
2015-12-04,804.85,850.78,800.01,807.3,1503633,Ajanta Pharma,India,AJANTPHARM.NS
2015-12-11,808.06,819.33,731.68,762.61,1437784,Ajanta Pharma,India,AJANTPHARM.NS
2015-12-18,763.73,790.94,741.42,771.38,1410553,Ajanta Pharma,India,AJANTPHARM.NS
2015-12-25,765.58,807.27,761.92,801.07,933305,Ajanta Pharma,India,AJANTPHARM.NS
2016-01-01,807.57,828.43,799.17,805.43,1072283,Ajanta Pharma,India,AJANTPHARM.NS
2016-01-08,809.57,809.57,743.84,756.63,1543376,Ajanta Pharma,India,AJANTPHARM.NS
2016-01-15,752.24,774.01,700.24,707.4,1494513,Ajanta Pharma,India,AJANTPHARM.NS
2016-01-22,696.01,728.66,665.8,723.13,1494122,Ajanta Pharma,India,AJANTPHARM.NS
2016-01-29,732.83,777.88,730.9,770.35,921559,Ajanta Pharma,India,AJANTPHARM.NS
2016-02-05,777.34,800.62,765.0,790.1,1839763,Ajanta Pharma,India,AJANTPHARM.NS
2016-02-12,792.18,808.48,764.28,793.15,1620608,Ajanta Pharma,India,AJANTPHARM.NS
2016-02-19,801.22,815.13,727.81,782.24,1911658,Ajanta Pharma,India,AJANTPHARM.NS
2016-02-26,777.37,834.45,768.66,778.31,1792199,Ajanta Pharma,India,AJANTPHARM.NS
2016-03-04,778.25,856.25,770.38,844.58,1152421,Ajanta Pharma,India,AJANTPHARM.NS
2016-03-11,856.86,882.86,843.76,865.99,882048,Ajanta Pharma,India,AJANTPHARM.NS
2016-03-18,873.79,877.57,800.34,816.16,1050367,Ajanta Pharma,India,AJANTPHARM.NS
2016-03-25,811.96,863.96,804.66,853.96,609828,Ajanta Pharma,India,AJANTPHARM.NS
2016-04-01,860.62,878.86,796.76,847.27,1161156,Ajanta Pharma,India,AJANTPHARM.NS
2016-04-08,847.91,895.29,820.63,890.12,1461079,Ajanta Pharma,India,AJANTPHARM.NS
2016-04-15,896.5,911.71,885.13,901.06,799177,Ajanta Pharma,India,AJANTPHARM.NS
2016-04-22,897.14,925.91,883.97,911.28,766394,Ajanta Pharma,India,AJANTPHARM.NS
2016-04-29,907.24,951.24,894.65,921.13,1805746,Ajanta Pharma,India,AJANTPHARM.NS
2016-05-06,915.66,942.6,886.77,938.29,986653,Ajanta Pharma,India,AJANTPHARM.NS
2016-05-13,948.69,953.43,919.1,934.3,593192,Ajanta Pharma,India,AJANTPHARM.NS
2016-05-20,935.85,997.47,924.48,954.5,865288,Ajanta Pharma,India,AJANTPHARM.NS
2016-05-27,962.1,962.1,878.93,930.68,1407511,Ajanta Pharma,India,AJANTPHARM.NS
2016-06-03,926.94,955.99,915.36,942.36,637071,Ajanta Pharma,India,AJANTPHARM.NS
2016-06-10,939.69,967.66,916.36,951.42,748496,Ajanta Pharma,India,AJANTPHARM.NS
2016-06-17,943.33,969.82,903.19,913.81,1015268,Ajanta Pharma,India,AJANTPHARM.NS
2016-06-24,913.53,928.68,851.07,899.03,1199174,Ajanta Pharma,India,AJANTPHARM.NS
2016-07-01,906.08,933.6,884.34,927.64,784347,Ajanta Pharma,India,AJANTPHARM.NS
2016-07-08,912.35,994.42,912.35,991.66,1079074,Ajanta Pharma,India,AJANTPHARM.NS
2016-07-15,997.47,1009.6,967.33,971.07,1057259,Ajanta Pharma,India,AJANTPHARM.NS
2016-07-22,976.18,1001.72,936.07,978.37,1408559,Ajanta Pharma,India,AJANTPHARM.NS
2016-07-29,982.26,1088.7,981.71,1083.62,3086440,Ajanta Pharma,India,AJANTPHARM.NS
2016-08-05,1082.61,1122.15,1065.58,1111.6,1120129,Ajanta Pharma,India,AJANTPHARM.NS
2016-08-12,1116.16,1167.16,1105.36,1158.37,1013834,Ajanta Pharma,India,AJANTPHARM.NS
2016-08-19,1160.41,1213.35,1144.65,1198.17,996104,Ajanta Pharma,India,AJANTPHARM.NS
2016-08-26,1199.27,1222.47,1160.47,1198.14,806821,Ajanta Pharma,India,AJANTPHARM.NS
2016-09-02,1197.57,1205.35,1140.39,1171.75,1334537,Ajanta Pharma,India,AJANTPHARM.NS
2016-09-09,1179.32,1218.25,1171.17,1184.34,1001061,Ajanta Pharma,India,AJANTPHARM.NS
2016-09-16,1179.32,1194.86,1109.98,1190.63,653814,Ajanta Pharma,India,AJANTPHARM.NS
2016-09-23,1189.11,1259.54,1172.63,1243.09,1576397,Ajanta Pharma,India,AJANTPHARM.NS
2016-09-30,1247.77,1276.03,1195.62,1220.74,1185551,Ajanta Pharma,India,AJANTPHARM.NS
2016-10-07,1224.94,1293.66,1186.01,1195.35,1395929,Ajanta Pharma,India,AJANTPHARM.NS
2016-10-14,1204.26,1213.32,1161.04,1181.11,471212,Ajanta Pharma,India,AJANTPHARM.NS
2016-10-21,1182.97,1210.28,1146.11,1206.17,927368,Ajanta Pharma,India,AJANTPHARM.NS
2016-10-28,1207.24,1307.65,1163.63,1241.72,1349788,Ajanta Pharma,India,AJANTPHARM.NS
2016-11-04,1249.87,1252.97,1126.41,1141.52,774364,Ajanta Pharma,India,AJANTPHARM.NS
2016-11-11,1143.14,1193.2,1044.66,1105.86,1204644,Ajanta Pharma,India,AJANTPHARM.NS
2016-11-18,1214.71,1214.71,1026.93,1099.27,787538,Ajanta Pharma,India,AJANTPHARM.NS
2016-11-25,1112.32,1127.3,1059.24,1108.27,855891,Ajanta Pharma,India,AJANTPHARM.NS
2016-12-02,1113.54,1164.13,1104.42,1147.5,825348,Ajanta Pharma,India,AJANTPHARM.NS
2016-12-09,1154.43,1175.78,1133.1,1142.53,653232,Ajanta Pharma,India,AJANTPHARM.NS
2016-12-16,1148.93,1148.93,1081.21,1104.73,847303,Ajanta Pharma,India,AJANTPHARM.NS
2016-12-23,1119.22,1119.22,1015.92,1070.07,971239,Ajanta Pharma,India,AJANTPHARM.NS
2016-12-30,1069.61,1100.06,1019.92,1087.8,875309,Ajanta Pharma,India,AJANTPHARM.NS
2017-01-06,1087.92,1122.7,1074.34,1097.56,666755,Ajanta Pharma,India,AJANTPHARM.NS
2017-01-13,1103.11,1111.47,1074.86,1096.52,641456,Ajanta Pharma,India,AJANTPHARM.NS
2017-01-20,1094.02,1116.38,1074.13,1087.03,736341,Ajanta Pharma,India,AJANTPHARM.NS
2017-01-27,1086.09,1100.58,931.5,1054.72,9728630,Ajanta Pharma,India,AJANTPHARM.NS
2017-02-03,1043.99,1059.61,1015.92,1051.73,1160983,Ajanta Pharma,India,AJANTPHARM.NS
2017-02-10,1052.53,1118.97,1043.44,1095.09,2490150,Ajanta Pharma,India,AJANTPHARM.NS
2017-02-17,1098.32,1105.61,1050.73,1065.77,767418,Ajanta Pharma,India,AJANTPHARM.NS
2017-02-24,1065.77,1075.07,1035.14,1041.15,801937,Ajanta Pharma,India,AJANTPHARM.NS
2017-03-03,1048.26,1062.9,1036.05,1051.55,647783,Ajanta Pharma,India,AJANTPHARM.NS
2017-03-10,1052.53,1058.2,1037.27,1045.3,619854,Ajanta Pharma,India,AJANTPHARM.NS
2017-03-17,1050.12,1098.29,1045.82,1094.63,689109,Ajanta Pharma,India,AJANTPHARM.NS
2017-03-24,1104.39,1145.38,1101.68,1123.79,1666411,Ajanta Pharma,India,AJANTPHARM.NS
2017-03-31,1119.96,1126.61,1071.85,1078.34,963981,Ajanta Pharma,India,AJANTPHARM.NS
2017-04-07,1084.01,1089.03,1047.01,1055.1,728925,Ajanta Pharma,India,AJANTPHARM.NS
2017-04-14,1055.1,1114.88,1052.28,1087.28,857348,Ajanta Pharma,India,AJANTPHARM.NS
2017-04-21,1087.19,1094.97,1047.38,1053.81,366833,Ajanta Pharma,India,AJANTPHARM.NS
2017-04-28,1051.12,1060.49,998.38,1012.01,1025346,Ajanta Pharma,India,AJANTPHARM.NS
2017-05-05,1019.2,1029.28,995.32,1001.84,1179698,Ajanta Pharma,India,AJANTPHARM.NS
2017-05-12,1001.44,1007.02,951.19,989.99,1576030,Ajanta Pharma,India,AJANTPHARM.NS
2017-05-19,986.13,1032.07,980.03,1023.03,1009775,Ajanta Pharma,India,AJANTPHARM.NS
2017-05-26,1022.88,1041.47,961.11,981.32,1576913,Ajanta Pharma,India,AJANTPHARM.NS
2017-06-02,978.17,998.13,858.51,984.63,1646905,Ajanta Pharma,India,AJANTPHARM.NS
2017-06-09,987.97,997.15,953.48,961.97,887461,Ajanta Pharma,India,AJANTPHARM.NS
2017-06-16,955.5,980.62,932.08,955.29,714590,Ajanta Pharma,India,AJANTPHARM.NS
2017-06-23,960.4,961.6,922.43,926.75,466340,Ajanta Pharma,India,AJANTPHARM.NS
2017-06-30,926.1,964.6,922.43,946.25,659208,Ajanta Pharma,India,AJANTPHARM.NS
2017-07-07,945.09,953.02,922.95,948.77,803602,Ajanta Pharma,India,AJANTPHARM.NS
2017-07-14,970.66,979.39,897.16,914.44,5882128,Ajanta Pharma,India,AJANTPHARM.NS
2017-07-21,918.14,924.24,887.85,896.83,733544,Ajanta Pharma,India,AJANTPHARM.NS
2017-07-28,900.38,900.38,853.22,870.3,992023,Ajanta Pharma,India,AJANTPHARM.NS
2017-08-04,870.37,872.82,808.84,821.09,1156722,Ajanta Pharma,India,AJANTPHARM.NS
2017-08-11,826.88,832.94,705.05,749.89,2639224,Ajanta Pharma,India,AJANTPHARM.NS
2017-08-18,768.08,778.49,733.07,738.43,911820,Ajanta Pharma,India,AJANTPHARM.NS
2017-08-25,741.19,760.3,677.43,754.57,1855275,Ajanta Pharma,India,AJANTPHARM.NS
2017-09-01,756.44,765.02,724.16,735.58,1697885,Ajanta Pharma,India,AJANTPHARM.NS
2017-09-08,736.23,745.75,721.34,730.41,952947,Ajanta Pharma,India,AJANTPHARM.NS
2017-09-15,738.07,766.36,716.63,743.67,2997339,Ajanta Pharma,India,AJANTPHARM.NS
2017-09-22,750.32,804.74,727.65,740.21,4395428,Ajanta Pharma,India,AJANTPHARM.NS
2017-09-29,747.22,747.22,686.03,695.07,1843519,Ajanta Pharma,India,AJANTPHARM.NS
2017-10-06,698.25,728.88,689.68,723.06,1004195,Ajanta Pharma,India,AJANTPHARM.NS
2017-10-13,719.69,730.62,702.48,721.9,1130253,Ajanta Pharma,India,AJANTPHARM.NS
2017-10-20,725.02,745.17,719.81,732.28,1070840,Ajanta Pharma,India,AJANTPHARM.NS
2017-10-27,737.51,751.85,692.89,732.06,2125441,Ajanta Pharma,India,AJANTPHARM.NS
2017-11-03,744.25,785.84,735.0,761.1,4270462,Ajanta Pharma,India,AJANTPHARM.NS
2017-11-10,771.45,771.97,716.02,738.19,1010604,Ajanta Pharma,India,AJANTPHARM.NS
2017-11-17,738.68,783.39,727.01,779.96,1605023,Ajanta Pharma,India,AJANTPHARM.NS
2017-11-24,781.55,836.13,781.55,814.14,2758354,Ajanta Pharma,India,AJANTPHARM.NS
2017-12-01,813.4,862.4,807.71,820.11,2867622,Ajanta Pharma,India,AJANTPHARM.NS
2017-12-08,822.99,893.67,767.86,885.56,3220958,Ajanta Pharma,India,AJANTPHARM.NS
2017-12-15,888.13,916.82,864.36,877.87,3460128,Ajanta Pharma,India,AJANTPHARM.NS
2017-12-22,872.82,933.45,861.61,907.15,2144007,Ajanta Pharma,India,AJANTPHARM.NS
2017-12-29,908.95,929.23,890.73,913.52,1763542,Ajanta Pharma,India,AJANTPHARM.NS
2018-01-05,917.77,937.13,890.24,932.93,1717347,Ajanta Pharma,India,AJANTPHARM.NS
2018-01-12,942.64,942.64,909.05,920.22,951034,Ajanta Pharma,India,AJANTPHARM.NS
2018-01-19,938.97,964.69,906.63,955.53,1956197,Ajanta Pharma,India,AJANTPHARM.NS
2018-01-26,956.12,976.94,899.86,914.65,1563201,Ajanta Pharma,India,AJANTPHARM.NS
2018-02-02,924.69,924.69,827.83,851.38,1727453,Ajanta Pharma,India,AJANTPHARM.NS
2018-02-09,833.0,872.79,753.38,867.61,2146695,Ajanta Pharma,India,AJANTPHARM.NS
2018-02-16,888.13,888.13,843.42,852.45,803585,Ajanta Pharma,India,AJANTPHARM.NS
2018-02-23,851.38,861.18,803.17,841.85,1481168,Ajanta Pharma,India,AJANTPHARM.NS
2018-03-02,848.93,881.67,842.19,856.31,1392517,Ajanta Pharma,India,AJANTPHARM.NS
2018-03-09,859.95,859.95,804.22,809.51,1671436,Ajanta Pharma,India,AJANTPHARM.NS
2018-03-16,817.63,870.92,810.34,863.9,1331039,Ajanta Pharma,India,AJANTPHARM.NS
2018-03-23,863.63,880.35,796.25,834.93,1515958,Ajanta Pharma,India,AJANTPHARM.NS
2018-03-30,826.94,894.07,820.75,851.59,1286663,Ajanta Pharma,India,AJANTPHARM.NS
2018-04-06,854.56,870.89,838.79,854.53,1265030,Ajanta Pharma,India,AJANTPHARM.NS
2018-04-13,861.94,861.94,830.15,836.07,710484,Ajanta Pharma,India,AJANTPHARM.NS
2018-04-20,834.84,867.61,831.17,836.07,1280289,Ajanta Pharma,India,AJANTPHARM.NS
2018-04-27,835.45,868.19,819.53,828.99,1911958,Ajanta Pharma,India,AJANTPHARM.NS
2018-05-04,833.62,837.84,730.93,734.54,2020729,Ajanta Pharma,India,AJANTPHARM.NS
2018-05-11,732.55,742.41,644.66,649.07,2080731,Ajanta Pharma,India,AJANTPHARM.NS
2018-05-18,646.19,671.64,623.77,626.59,1987206,Ajanta Pharma,India,AJANTPHARM.NS
2018-05-25,624.75,624.75,589.44,611.31,2458779,Ajanta Pharma,India,AJANTPHARM.NS
2018-06-01,624.75,647.35,570.24,576.15,2622317,Ajanta Pharma,India,AJANTPHARM.NS
2018-06-08,571.46,605.76,548.71,598.02,3613217,Ajanta Pharma,India,AJANTPHARM.NS
2018-06-15,599.03,690.26,597.8,673.97,7616091,Ajanta Pharma,India,AJANTPHARM.NS
2018-06-22,678.01,691.88,615.32,635.96,5625100,Ajanta Pharma,India,AJANTPHARM.NS
2018-06-29,633.27,661.04,591.71,601.91,4032907,Ajanta Pharma,India,AJANTPHARM.NS
2018-07-06,601.02,643.13,595.6,618.29,3276514,Ajanta Pharma,India,AJANTPHARM.NS
2018-07-13,615.56,653.57,606.68,629.1,3882642,Ajanta Pharma,India,AJANTPHARM.NS
2018-07-20,628.03,630.88,551.31,624.29,4076483,Ajanta Pharma,India,AJANTPHARM.NS
2018-07-27,625.36,681.41,611.28,670.87,4365489,Ajanta Pharma,India,AJANTPHARM.NS
2018-08-03,673.81,720.92,671.7,707.59,6173040,Ajanta Pharma,India,AJANTPHARM.NS
2018-08-10,712.59,737.15,692.13,701.99,3216992,Ajanta Pharma,India,AJANTPHARM.NS
2018-08-17,704.38,746.85,693.44,732.49,2468962,Ajanta Pharma,India,AJANTPHARM.NS
2018-08-24,737.97,768.75,732.06,753.38,2697430,Ajanta Pharma,India,AJANTPHARM.NS
2018-08-31,754.33,790.4,744.77,778.34,3327144,Ajanta Pharma,India,AJANTPHARM.NS
2018-09-07,785.84,792.64,741.22,779.35,3109401,Ajanta Pharma,India,AJANTPHARM.NS
2018-09-14,778.03,788.01,703.15,743.3,2511221,Ajanta Pharma,India,AJANTPHARM.NS
2018-09-21,742.41,757.05,661.5,678.74,2585804,Ajanta Pharma,India,AJANTPHARM.NS
2018-09-28,686.0,693.2,643.77,651.55,2557988,Ajanta Pharma,India,AJANTPHARM.NS
2018-10-05,646.25,661.93,588.0,624.45,1985070,Ajanta Pharma,India,AJANTPHARM.NS
2018-10-12,624.75,654.0,594.19,627.57,2563298,Ajanta Pharma,India,AJANTPHARM.NS
2018-10-19,612.13,642.15,600.93,613.94,1737453,Ajanta Pharma,India,AJANTPHARM.NS
2018-10-26,615.44,642.51,576.06,598.63,2193896,Ajanta Pharma,India,AJANTPHARM.NS
2018-11-02,599.03,678.93,595.38,664.75,4150276,Ajanta Pharma,India,AJANTPHARM.NS
2018-11-09,666.4,673.33,643.74,665.48,1170541,Ajanta Pharma,India,AJANTPHARM.NS
2018-11-16,671.47,704.21,653.1,691.61,3253082,Ajanta Pharma,India,AJANTPHARM.NS
2018-11-23,691.86,712.86,675.95,684.11,2470407,Ajanta Pharma,India,AJANTPHARM.NS
2018-11-30,688.77,735.1,676.69,721.85,2487550,Ajanta Pharma,India,AJANTPHARM.NS
2018-12-07,730.47,732.01,644.14,648.43,2515144,Ajanta Pharma,India,AJANTPHARM.NS
2018-12-14,646.76,690.62,605.93,678.85,2020921,Ajanta Pharma,India,AJANTPHARM.NS
2018-12-21,677.25,719.72,667.15,699.55,2751011,Ajanta Pharma,India,AJANTPHARM.NS
2018-12-28,702.85,739.42,681.97,733.59,2866570,Ajanta Pharma,India,AJANTPHARM.NS
2019-01-04,736.95,744.03,687.26,697.48,1501572,Ajanta Pharma,India,AJANTPHARM.NS
2019-01-11,702.98,735.1,696.8,716.41,2262543,Ajanta Pharma,India,AJANTPHARM.NS
2019-01-18,734.91,734.91,697.48,704.71,2013201,Ajanta Pharma,India,AJANTPHARM.NS
2019-01-25,710.17,736.33,692.75,696.09,2210578,Ajanta Pharma,India,AJANTPHARM.NS
2019-02-01,700.75,706.19,603.28,607.11,5930215,Ajanta Pharma,India,AJANTPHARM.NS
2019-02-08,607.85,614.95,557.81,593.58,6150002,Ajanta Pharma,India,AJANTPHARM.NS
2019-02-15,574.49,631.32,571.0,601.82,6078537,Ajanta Pharma,India,AJANTPHARM.NS
2019-02-22,602.26,621.22,584.34,608.0,4646736,Ajanta Pharma,India,AJANTPHARM.NS
2019-03-01,608.0,629.47,587.46,609.73,4184131,Ajanta Pharma,India,AJANTPHARM.NS
2019-03-08,615.07,632.77,583.79,590.8,3313510,Ajanta Pharma,India,AJANTPHARM.NS
2019-03-15,594.16,654.18,593.39,626.5,5820584,Ajanta Pharma,India,AJANTPHARM.NS
2019-03-22,627.03,647.88,617.33,621.56,2893338,Ajanta Pharma,India,AJANTPHARM.NS
2019-03-29,620.14,657.51,604.82,639.47,3065331,Ajanta Pharma,India,AJANTPHARM.NS
2019-04-05,641.27,654.79,622.95,633.79,1410338,Ajanta Pharma,India,AJANTPHARM.NS
2019-04-12,635.77,640.59,622.67,629.81,1320077,Ajanta Pharma,India,AJANTPHARM.NS
2019-04-19,630.39,648.62,628.85,634.41,2019494,Ajanta Pharma,India,AJANTPHARM.NS
2019-04-26,630.08,646.15,618.5,634.19,2597358,Ajanta Pharma,India,AJANTPHARM.NS
2019-05-03,637.9,672.96,599.2,649.67,6004292,Ajanta Pharma,India,AJANTPHARM.NS
2019-05-10,636.26,668.38,635.3,659.95,2568528,Ajanta Pharma,India,AJANTPHARM.NS
2019-05-17,658.5,675.27,627.06,633.79,1991916,Ajanta Pharma,India,AJANTPHARM.NS
2019-05-24,643.4,651.67,620.54,641.98,2011644,Ajanta Pharma,India,AJANTPHARM.NS
2019-05-31,647.91,658.5,631.63,645.87,1738073,Ajanta Pharma,India,AJANTPHARM.NS
2019-06-07,645.53,664.68,603.03,618.75,2191232,Ajanta Pharma,India,AJANTPHARM.NS
2019-06-14,621.93,636.26,573.5,593.21,3357451,Ajanta Pharma,India,AJANTPHARM.NS
2019-06-21,593.21,601.3,562.13,589.65,1998346,Ajanta Pharma,India,AJANTPHARM.NS
2019-06-28,588.7,603.95,573.25,590.43,2361258,Ajanta Pharma,India,AJANTPHARM.NS
2019-07-05,592.9,605.07,569.55,582.8,1022869,Ajanta Pharma,India,AJANTPHARM.NS
2019-07-12,583.75,583.75,539.53,555.62,1607165,Ajanta Pharma,India,AJANTPHARM.NS
2019-07-19,558.98,581.9,543.6,576.53,1156780,Ajanta Pharma,India,AJANTPHARM.NS
2019-07-26,575.72,575.72,535.57,556.61,1222081,Ajanta Pharma,India,AJANTPHARM.NS
2019-08-02,560.25,616.99,509.63,590.8,5682609,Ajanta Pharma,India,AJANTPHARM.NS
2019-08-09,581.9,610.32,576.96,588.51,1233958,Ajanta Pharma,India,AJANTPHARM.NS
2019-08-16,583.14,623.75,569.08,615.88,1090646,Ajanta Pharma,India,AJANTPHARM.NS
2019-08-23,617.11,627.0,575.11,595.4,1008333,Ajanta Pharma,India,AJANTPHARM.NS
2019-08-30,587.77,636.26,582.27,631.78,944265,Ajanta Pharma,India,AJANTPHARM.NS
2019-09-06,629.28,654.79,623.91,638.18,639547,Ajanta Pharma,India,AJANTPHARM.NS
2019-09-13,642.44,659.33,611.55,654.36,774407,Ajanta Pharma,India,AJANTPHARM.NS
2019-09-20,651.71,676.41,639.04,654.3,880718,Ajanta Pharma,India,AJANTPHARM.NS
2019-09-27,654.79,664.55,618.35,651.71,873082,Ajanta Pharma,India,AJANTPHARM.NS
2019-10-04,652.32,654.79,593.67,615.32,444754,Ajanta Pharma,India,AJANTPHARM.NS
