organized_path,original_archive_member,original_relative_path,category,subcategory,size_bytes
01_INDIAN_COMPANIES/Aurobindo_Pharma/01_FINANCIAL_DATA/Annual/03dcced6ceb815c3__Aurobindo_Pharma_Balance_Sheet_Years.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Aurobindo_Pharma/03dcced6ceb815c3__Aurobindo_Pharma_Balance_Sheet_Years.csv,01_EVIDENCE/Indian/Aurobindo_Pharma/03dcced6ceb815c3__Aurobindo_Pharma_Balance_Sheet_Years.csv,01_FINANCIAL_DATA,Annual,10451
01_INDIAN_COMPANIES/Aurobindo_Pharma/01_FINANCIAL_DATA/Annual/0cf3cd922c109952__Aurobindo_Pharma_yfinance_annual_income.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Aurobindo_Pharma/0cf3cd922c109952__Aurobindo_Pharma_yfinance_annual_income.csv,01_EVIDENCE/Indian/Aurobindo_Pharma/0cf3cd922c109952__Aurobindo_Pharma_yfinance_annual_income.csv,01_FINANCIAL_DATA,Annual,4333
01_INDIAN_COMPANIES/Aurobindo_Pharma/01_FINANCIAL_DATA/Annual/2c2c15ba383d67c1__Aurobindo_Pharma_Cash_Flow_Years.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Aurobindo_Pharma/2c2c15ba383d67c1__Aurobindo_Pharma_Cash_Flow_Years.csv,01_EVIDENCE/Indian/Aurobindo_Pharma/2c2c15ba383d67c1__Aurobindo_Pharma_Cash_Flow_Years.csv,01_FINANCIAL_DATA,Annual,15642
01_INDIAN_COMPANIES/Aurobindo_Pharma/01_FINANCIAL_DATA/Interim/a9d3277414dbe953__Aurobindo_Pharma_Cash_Flow_YTD.csv,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Aurobindo_Pharma/a9d3277414dbe953__Aurobindo_Pharma_Cash_Flow_YTD.csv,01_EVIDENCE/Indian/Aurobindo_Pharma/a9d3277414dbe953__Aurobindo_Pharma_Cash_Flow_YTD.csv,01_FINANCIAL_DATA,Interim,8600
01_INDIAN_COMPANIES/Aurobindo_Pharma/01_FINANCIAL_DATA/Other/014fd7521379c7a7__Aurobindo_Pharma.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Aurobindo_Pharma/014fd7521379c7a7__Aurobindo_Pharma.xlsx,01_EVIDENCE/Indian/Aurobindo_Pharma/014fd7521379c7a7__Aurobindo_Pharma.xlsx,01_FINANCIAL_DATA,Other,454738
01_INDIAN_COMPANIES/Aurobindo_Pharma/01_FINANCIAL_DATA/Other/2359a16812f254ec__22Entities_Report_08-16-2026090001910.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Aurobindo_Pharma/2359a16812f254ec__22Entities_Report_08-16-2026090001910.xlsx,01_EVIDENCE/Indian/Aurobindo_Pharma/2359a16812f254ec__22Entities_Report_08-16-2026090001910.xlsx,01_FINANCIAL_DATA,Other,27667
01_INDIAN_COMPANIES/Aurobindo_Pharma/01_FINANCIAL_DATA/Other/349c4e5b7e9c99c8__22Entities_Report_08-16-2026082729859.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Aurobindo_Pharma/349c4e5b7e9c99c8__22Entities_Report_08-16-2026082729859.xlsx,01_EVIDENCE/Indian/Aurobindo_Pharma/349c4e5b7e9c99c8__22Entities_Report_08-16-2026082729859.xlsx,01_FINANCIAL_DATA,Other,43794
01_INDIAN_COMPANIES/Aurobindo_Pharma/01_FINANCIAL_DATA/Other/6d9a365da4bcde16__22Entities_Report_08-16-2026091001886.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Aurobindo_Pharma/6d9a365da4bcde16__22Entities_Report_08-16-2026091001886.xlsx,01_EVIDENCE/Indian/Aurobindo_Pharma/6d9a365da4bcde16__22Entities_Report_08-16-2026091001886.xlsx,01_FINANCIAL_DATA,Other,17790
01_INDIAN_COMPANIES/Aurobindo_Pharma/01_FINANCIAL_DATA/Other/bfadbc7dcd2fabbf__22Entities_Report_08-16-2026083755866.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Aurobindo_Pharma/bfadbc7dcd2fabbf__22Entities_Report_08-16-2026083755866.xlsx,01_EVIDENCE/Indian/Aurobindo_Pharma/bfadbc7dcd2fabbf__22Entities_Report_08-16-2026083755866.xlsx,01_FINANCIAL_DATA,Other,49857
01_INDIAN_COMPANIES/Aurobindo_Pharma/01_FINANCIAL_DATA/Other/c52a321f40e9505d__Aurobindo_Pharma_Cashflow.xlsx,THESIS_FINAL_MASTER_2026-09-02_191153/01_EVIDENCE/Indian/Aurobindo_Pharma/c52a321f40e9505d__Aurobindo_Pharma_Cashflow.xlsx,01_EVIDENCE/Indian/Aurobindo_Pharma/c52a321f40e9505d__Aurobindo_Pharma_Cashflow.xlsx,01_FINANCIAL_DATA,Other,3279
