Date,Open,High,Low,Close,Volume,Company,Country,Ticker
2021-10-31,264.94,274.42,233.08,240.99,17348208,Strides Pharma Science,India,STAR.NS
2021-11-30,241.46,252.27,212.35,219.85,23055641,Strides Pharma Science,India,STAR.NS
2021-12-31,224.42,226.54,181.75,201.46,34516849,Strides Pharma Science,India,STAR.NS
2022-01-31,200.99,210.41,165.41,177.71,20105303,Strides Pharma Science,India,STAR.NS
2022-02-28,178.91,186.46,139.16,144.16,18307856,Strides Pharma Science,India,STAR.NS
2022-03-31,142.61,167.64,137.09,156.2,28589764,Strides Pharma Science,India,STAR.NS
2022-04-30,156.2,175.28,145.11,147.9,14369122,Strides Pharma Science,India,STAR.NS
2022-05-31,146.91,151.28,118.68,149.84,17764457,Strides Pharma Science,India,STAR.NS
2022-06-30,151.13,161.42,128.71,149.03,34347800,Strides Pharma Science,India,STAR.NS
2022-07-31,148.26,163.02,145.4,149.37,9915261,Strides Pharma Science,India,STAR.NS
2022-08-31,149.17,164.49,148.04,148.89,8515231,Strides Pharma Science,India,STAR.NS
2022-09-30,148.76,153.67,136.77,149.68,7500525,Strides Pharma Science,India,STAR.NS
2022-10-31,144.28,157.1,129.34,139.45,7546614,Strides Pharma Science,India,STAR.NS
2022-11-30,139.7,160.88,139.36,151.96,11699373,Strides Pharma Science,India,STAR.NS
2022-12-31,151.98,176.75,151.64,157.66,19549056,Strides Pharma Science,India,STAR.NS
2023-01-31,157.91,168.05,131.77,133.19,7805016,Strides Pharma Science,India,STAR.NS
2023-02-28,134.27,139.63,126.63,135.01,5522202,Strides Pharma Science,India,STAR.NS
2023-03-31,133.84,135.71,120.84,129.04,6565637,Strides Pharma Science,India,STAR.NS
2023-04-30,129.9,154.69,129.52,153.45,5515093,Strides Pharma Science,India,STAR.NS
2023-05-31,151.67,176.05,148.71,161.92,16996159,Strides Pharma Science,India,STAR.NS
2023-06-30,160.07,198.96,159.17,194.07,24608048,Strides Pharma Science,India,STAR.NS
2023-07-31,199.66,219.69,194.59,212.77,19486577,Strides Pharma Science,India,STAR.NS
2023-08-31,213.23,220.37,186.34,200.52,10361714,Strides Pharma Science,India,STAR.NS
2023-09-30,200.59,248.25,196.11,229.75,24079828,Strides Pharma Science,India,STAR.NS
2023-10-31,227.24,238.89,212.23,215.62,13348332,Strides Pharma Science,India,STAR.NS
2023-11-30,214.65,231.65,211.17,220.05,8604386,Strides Pharma Science,India,STAR.NS
2023-12-31,221.12,300.74,217.95,293.58,26649314,Strides Pharma Science,India,STAR.NS
2024-01-31,294.8,332.8,291.11,315.94,24787764,Strides Pharma Science,India,STAR.NS
2024-02-29,314.78,379.2,309.83,355.66,17255095,Strides Pharma Science,India,STAR.NS
2024-03-31,359.21,377.39,325.61,354.82,6939688,Strides Pharma Science,India,STAR.NS
2024-04-30,360.88,412.36,360.84,405.17,6696447,Strides Pharma Science,India,STAR.NS
2024-05-31,405.6,415.98,365.97,389.24,9205926,Strides Pharma Science,India,STAR.NS
2024-06-30,389.82,449.6,310.65,429.05,8270693,Strides Pharma Science,India,STAR.NS
2024-07-31,416.03,507.8,407.21,483.47,9111758,Strides Pharma Science,India,STAR.NS
2024-08-31,483.13,609.9,448.56,605.94,10294447,Strides Pharma Science,India,STAR.NS
2024-09-30,615.89,655.19,566.51,633.76,7369328,Strides Pharma Science,India,STAR.NS
2024-10-31,633.76,758.91,622.17,704.66,9687847,Strides Pharma Science,India,STAR.NS
2024-11-30,704.61,747.47,611.32,740.83,6117944,Strides Pharma Science,India,STAR.NS
2024-12-31,738.86,778.67,631.67,653.37,9513679,Strides Pharma Science,India,STAR.NS
2025-01-31,649.01,737.99,525.16,679.24,25759102,Strides Pharma Science,India,STAR.NS
2025-02-28,672.2,754.05,560.78,613.84,15283876,Strides Pharma Science,India,STAR.NS
2025-03-31,617.65,730.96,575.74,663.08,8700902,Strides Pharma Science,India,STAR.NS
2025-04-30,663.53,715.4,508.36,643.96,9400601,Strides Pharma Science,India,STAR.NS
2025-05-31,644.06,810.57,609.38,803.69,17657921,Strides Pharma Science,India,STAR.NS
2025-06-30,812.21,905.65,767.92,891.43,14400767,Strides Pharma Science,India,STAR.NS
2025-07-31,891.43,967.47,853.18,870.03,12455590,Strides Pharma Science,India,STAR.NS
2025-08-31,869.93,931.69,779.5,859.67,6966091,Strides Pharma Science,India,STAR.NS
2025-09-30,860.47,931.64,782.98,816.78,5083073,Strides Pharma Science,India,STAR.NS
2025-10-31,816.18,974.44,786.32,930.34,16247883,Strides Pharma Science,India,STAR.NS
2025-11-30,930.14,1020.22,860.77,874.31,12677154,Strides Pharma Science,India,STAR.NS
2025-12-31,876.94,970.41,832.85,896.15,6214370,Strides Pharma Science,India,STAR.NS
2026-01-31,902.13,1005.59,765.07,872.91,13561100,Strides Pharma Science,India,STAR.NS
2026-02-28,873.61,907.75,791.29,847.58,5401284,Strides Pharma Science,India,STAR.NS
2026-03-31,786.32,948.41,786.32,933.38,5674304,Strides Pharma Science,India,STAR.NS
2026-04-30,944.68,1144.64,920.69,1031.97,6012109,Strides Pharma Science,India,STAR.NS
2026-05-31,1056.35,1225.71,1012.11,1106.62,8395614,Strides Pharma Science,India,STAR.NS
2026-06-30,1128.76,1144.44,961.0,1087.81,4674687,Strides Pharma Science,India,STAR.NS
2026-07-31,1101.44,1138.67,996.23,1025.0,5271270,Strides Pharma Science,India,STAR.NS
2026-08-31,1039.95,1043.3,931.25,957.5,3474411,Strides Pharma Science,India,STAR.NS
